nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,46.666666666666664,46.666666666666664,10,0.0,2535.0,10,0,0,1.0
1,6.666666666666667,57.333333333333336,14.0,1642.0,1762.0,10,0,64,1152.579910780088
2,10.666666666666666,41.333333333333336,-20.0,1584.0,1704.0,10,187,0,-1
3,56.0,24.0,10.0,407.0,527.0,10,0,136,114.38895168075018
4,52.666666666666664,48.0,22.0,9.0,129.0,10,0,108,0
5,10.666666666666666,26.0,-10.0,0.0,2463.0,10,35,0,-1
6,40.666666666666664,36.0,10.0,161.0,281.0,10,0,203,10.924717972110102
7,64.0,17.333333333333332,-30.0,229.0,349.0,10,15,0,-1
8,10.666666666666666,61.333333333333336,10.0,1435.0,1555.0,10,0,60,539.4385425900067
9,56.666666666666664,70.66666666666667,-16.0,0.0,2486.0,10,140,0,-1
10,4.0,16.666666666666668,-40.0,0.0,2447.0,10,122,0,-1
11,24.666666666666668,83.33333333333333,-10.0,1374.0,1494.0,10,176,0,-1
12,58.0,72.0,20.0,0.0,2484.0,10,0,125,0
13,12.0,69.33333333333333,-1.0,1347.0,1467.0,10,174,0,-1
14,40.666666666666664,32.0,20.0,270.0,390.0,10,0,130,143.5825539279697
15,64.66666666666667,19.333333333333332,30.0,136.0,256.0,10,0,7,7.785917414666709
16,74.66666666666667,44.666666666666664,10.0,0.0,2483.0,10,0,111,0
17,33.333333333333336,70.66666666666667,-18.0,0.0,2484.0,10,87,0,-1
18,66.0,18.666666666666668,30.0,0.0,2474.0,10,0,102,0
19,10.0,6.0,2.0,0.0,2443.0,10,0,200,0
20,12.666666666666666,24.666666666666668,20.0,505.0,625.0,10,0,93,155.70446782422613
21,60.0,67.33333333333333,-10.0,621.0,741.0,10,173,0,-1
22,83.33333333333333,45.333333333333336,20.0,768.0,888.0,10,0,194,500.13868898824376
23,84.66666666666667,72.0,-20.0,539.0,659.0,10,100,0,-1
24,60.0,29.333333333333332,6.0,209.0,329.0,10,0,198,3.661976621737944
25,2.6666666666666665,15.333333333333334,10.0,470.0,590.0,10,0,36,259.9346377354221
26,11.333333333333334,24.666666666666668,-9.0,413.0,533.0,10,63,0,-1
27,75.33333333333333,21.333333333333332,-40.0,576.0,696.0,10,68,0,-1
28,42.0,38.0,10.0,59.0,179.0,10,0,49,0
29,62.666666666666664,69.33333333333333,10.0,0.0,2484.0,10,0,204,0
30,38.666666666666664,63.333333333333336,-40.0,1940.0,2060.0,10,199,0,-1
31,91.33333333333333,64.0,9.0,227.0,347.0,10,0,166,133.64268579844844
32,84.66666666666667,74.66666666666667,20.0,0.0,2455.0,10,0,192,0
33,68.66666666666667,79.33333333333333,-30.0,0.0,2466.0,10,114,0,-1
34,13.333333333333334,46.0,13.0,0.0,2475.0,10,0,175,0
35,1.3333333333333333,18.666666666666668,10.0,316.0,436.0,10,0,5,211.66214921448338
36,58.666666666666664,19.333333333333332,-10.0,0.0,2481.0,10,25,0,-1
37,57.333333333333336,68.0,10.0,123.0,243.0,10,0,99,6.551422792187685
38,84.0,74.66666666666667,-30.0,439.0,559.0,10,128,0,-1
39,40.666666666666664,22.666666666666668,7.0,1890.0,2010.0,10,0,201,1160.1864250035112
40,75.33333333333333,46.0,-13.0,281.0,401.0,10,169,0,-1
41,72.66666666666667,52.0,21.0,951.0,1071.0,10,0,66,669.1697788856127
42,14.0,32.0,-5.0,155.0,275.0,10,120,0,-1
43,57.333333333333336,24.0,-20.0,314.0,434.0,10,163,0,-1
44,64.66666666666667,8.0,10.0,825.0,945.0,10,0,145,119.32311494635925
45,80.66666666666667,74.66666666666667,-20.0,296.0,416.0,10,56,0,-1
46,12.666666666666666,26.0,-20.0,553.0,673.0,10,181,0,-1
47,44.0,26.666666666666668,20.0,61.0,181.0,10,0,186,0.42600238766956056
48,58.0,26.0,20.0,81.0,201.0,10,0,72,18.746850449228614
49,42.0,33.333333333333336,-10.0,219.0,339.0,10,28,0,-1
50,80.66666666666667,82.0,-28.0,1028.0,1148.0,10,101,0,-1
51,77.33333333333333,14.666666666666666,32.0,0.0,2459.0,10,0,178,0
52,91.33333333333333,67.33333333333333,-10.0,677.0,797.0,10,165,0,-1
53,91.33333333333333,91.33333333333333,-20.0,399.0,519.0,10,177,0,-1
54,46.666666666666664,62.666666666666664,32.0,36.0,156.0,10,0,109,0
55,78.0,61.333333333333336,25.0,1132.0,1252.0,10,0,107,633.107526339385
56,81.33333333333333,75.33333333333333,20.0,341.0,461.0,10,0,45,122.3843628891923
57,72.66666666666667,47.333333333333336,-37.0,137.0,257.0,10,92,0,-1
58,23.333333333333332,68.0,10.0,689.0,809.0,10,0,137,502.3755375479748
59,60.666666666666664,72.0,10.0,287.0,407.0,10,0,65,209.6244071723322
60,5.333333333333333,58.0,-10.0,1605.0,1725.0,10,8,0,-1
61,93.33333333333333,28.0,13.0,402.0,522.0,10,0,148,102.31054643398511
62,10.666666666666666,25.333333333333332,20.0,368.0,488.0,10,0,146,119.62846808808443
63,29.333333333333332,24.0,9.0,191.0,311.0,10,0,26,63.701643309140245
64,40.0,56.0,-14.0,0.0,2508.0,10,1,0,-1
65,72.66666666666667,92.66666666666667,-10.0,0.0,2446.0,10,59,0,-1
66,53.333333333333336,68.66666666666667,-21.0,1488.0,1608.0,10,41,0,-1
67,44.0,54.666666666666664,27.0,2004.0,2124.0,10,0,202,1143.3664390862218
68,66.0,17.333333333333332,40.0,281.0,401.0,10,0,27,217.4316963596373
69,22.666666666666668,72.0,-21.0,0.0,2473.0,10,75,0,-1
70,90.0,43.333333333333336,-23.0,1355.0,1475.0,10,131,0,-1
71,24.0,82.66666666666667,-5.0,935.0,1055.0,10,144,0,-1
72,68.0,40.0,-20.0,540.0,660.0,10,48,0,-1
73,20.0,14.0,12.0,1290.0,1410.0,10,0,141,857.7162085209634
74,92.66666666666667,73.33333333333333,-8.0,0.0,2446.0,10,155,0,-1
75,6.666666666666667,74.0,21.0,1971.0,2091.0,10,0,69,744.427197537382
