nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,46.666666666666664,46.666666666666664,10,0.0,2535.0,10,0,0,1.0
1,67.33333333333333,0.0,-7.0,1788.0,2316.0,10,52,0,-1
2,17.333333333333332,33.333333333333336,-9.0,1382.0,1838.0,10,89,0,-1
3,20.0,38.0,-16.0,799.0,1164.0,10,134,0,-1
4,19.333333333333332,40.0,14.0,42.0,497.0,10,0,111,0
5,46.0,77.33333333333333,-12.0,1211.0,1664.0,10,136,0,-1
6,91.33333333333333,91.33333333333333,27.0,269.0,648.0,10,0,120,193.63399499072077
7,68.66666666666667,79.33333333333333,-18.0,1156.0,1637.0,10,194,0,-1
8,52.0,74.0,-15.0,41.0,629.0,10,45,0,-1
9,71.33333333333333,16.666666666666668,13.0,928.0,1381.0,10,0,138,156.64213731705803
10,11.333333333333334,92.0,8.0,1561.0,2020.0,10,0,154,937.7201677465388
11,24.666666666666668,92.0,-1.0,594.0,1204.0,10,180,0,-1
12,13.333333333333334,46.0,-24.0,1394.0,1750.0,10,176,0,-1
13,80.66666666666667,82.0,9.0,850.0,1326.0,10,0,86,22.023158170357924
14,14.666666666666666,69.33333333333333,11.0,736.0,1234.0,10,0,84,496.95620848226133
15,91.33333333333333,4.666666666666667,40.0,483.0,883.0,10,0,195,17.859758890718698
16,33.333333333333336,70.66666666666667,-11.0,1092.0,1591.0,10,35,0,-1
17,30.666666666666668,74.66666666666667,10.0,1009.0,1399.0,10,0,148,639.7014850988761
18,52.666666666666664,48.0,22.0,9.0,494.0,10,0,146,0
19,69.33333333333333,21.333333333333332,18.0,343.0,854.0,10,0,103,167.3070497195585
20,5.333333333333333,58.0,-14.0,1433.0,1897.0,10,130,0,-1
21,72.66666666666667,92.66666666666667,8.0,299.0,725.0,10,0,51,65.95795028523915
22,53.333333333333336,68.66666666666667,-17.0,1310.0,1786.0,10,75,0,-1
23,52.0,42.0,19.0,10.0,416.0,10,0,158,0
24,63.333333333333336,90.0,-1.0,1459.0,1865.0,10,132,0,-1
25,24.666666666666668,52.666666666666664,-19.0,1527.0,2021.0,10,135,0,-1
26,42.666666666666664,88.0,8.0,62.0,589.0,10,0,90,1.371074098202887
27,88.66666666666667,86.66666666666667,13.0,689.0,1209.0,10,0,69,282.2066016841435
28,26.0,8.666666666666666,-20.0,1375.0,1752.0,10,97,0,-1
29,80.0,9.333333333333334,20.0,857.0,1332.0,10,0,125,577.2118380177503
30,6.666666666666667,57.333333333333336,14.0,1421.0,1984.0,10,0,108,76.60320231146426
31,93.33333333333333,28.0,-36.0,219.0,705.0,10,43,0,-1
32,80.66666666666667,82.66666666666667,21.0,353.0,966.0,10,0,68,155.34960251426813
33,28.0,19.333333333333332,-22.0,51.0,550.0,10,56,0,-1
34,29.333333333333332,38.666666666666664,30.0,28.0,387.0,10,0,63,0
35,21.333333333333332,4.0,11.0,221.0,659.0,10,0,16,23.159374351282995
36,27.333333333333332,24.0,-4.0,44.0,575.0,10,100,0,-1
37,70.66666666666667,6.666666666666667,-30.0,954.0,1556.0,10,200,0,-1
38,71.33333333333333,68.0,-4.0,670.0,1203.0,10,168,0,-1
39,55.333333333333336,25.333333333333332,-10.0,1768.0,2163.0,10,83,0,-1
40,88.0,88.66666666666667,24.0,346.0,892.0,10,0,129,224.34219162668035
41,54.0,38.0,8.0,17.0,473.0,10,0,74,0
42,80.0,34.666666666666664,20.0,1413.0,1701.0,10,0,101,126.26671892810573
43,75.33333333333333,21.333333333333332,36.0,376.0,896.0,10,0,31,44.81155480193144
44,91.33333333333333,67.33333333333333,12.0,515.0,960.0,10,0,187,64.35165532906764
