nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,46.666666666666664,46.666666666666664,10,0.0,1351.0,10,0,0,1.0
1,22.0,52.0,-20.0,750.0,809.0,10,71,0,-1
2,39.333333333333336,34.666666666666664,-20.0,553.0,602.0,10,43,0,-1
3,6.666666666666667,91.33333333333333,30.0,147.0,219.0,10,0,98,47.74677484167725
4,2.6666666666666665,18.666666666666668,10.0,616.0,661.0,10,0,17,397.6452877030652
5,16.666666666666668,17.333333333333332,20.0,128.0,179.0,10,0,128,40.987909572871786
6,57.333333333333336,24.666666666666668,10.0,478.0,531.0,10,0,139,227.7611704927029
7,0.6666666666666666,72.66666666666667,-20.0,616.0,680.0,10,104,0,-1
8,4.0,90.0,40.0,351.0,386.0,10,0,186,123.28354660762128
9,21.333333333333332,52.666666666666664,20.0,655.0,721.0,10,0,99,384.3069972746604
10,16.0,17.333333333333332,20.0,219.0,271.0,10,0,46,69.5763665907681
11,57.333333333333336,24.0,-10.0,384.0,443.0,10,12,0,-1
12,63.333333333333336,23.333333333333332,10.0,196.0,252.0,10,0,11,121.28112810636284
13,42.0,33.333333333333336,10.0,364.0,416.0,10,0,67,292.9534791923129
14,66.66666666666667,70.66666666666667,10.0,567.0,626.0,10,0,149,194.4048500446693
15,66.0,74.66666666666667,20.0,846.0,911.0,10,0,59,622.2958799329743
16,24.0,90.0,10.0,598.0,669.0,10,0,56,284.5454668270626
17,38.0,39.333333333333336,-10.0,824.0,890.0,10,4,0,-1
18,5.333333333333333,82.66666666666667,10.0,231.0,298.0,10,0,185,97.13561994706242
19,56.666666666666664,70.66666666666667,-10.0,186.0,253.0,10,120,0,-1
20,68.66666666666667,46.0,30.0,33.0,93.0,10,0,77,0
21,72.66666666666667,87.33333333333333,20.0,72.0,141.0,10,0,195,0.8524326983746433
22,28.666666666666668,93.33333333333333,10.0,410.0,470.0,10,0,63,30.495254895539247
23,76.66666666666667,89.33333333333333,30.0,140.0,199.0,10,0,92,1.6174717952260576
24,65.33333333333333,46.666666666666664,-10.0,467.0,511.0,10,45,0,-1
25,74.66666666666667,44.666666666666664,10.0,462.0,534.0,10,0,110,334.7131779102711
26,68.0,69.33333333333333,-10.0,201.0,258.0,10,133,0,-1
27,62.0,50.0,30.0,178.0,238.0,10,0,61,91.82249661208236
28,60.0,69.33333333333333,-20.0,845.0,910.0,10,30,0,-1
29,84.66666666666667,72.0,-10.0,677.0,743.0,10,170,0,-1
30,56.0,66.0,20.0,32.0,102.0,10,0,28,0
31,75.33333333333333,46.0,-20.0,370.0,440.0,10,85,0,-1
32,86.0,6.0,10.0,84.0,147.0,10,0,94,23.486840213586337
33,12.0,25.333333333333332,30.0,582.0,638.0,10,0,108,417.16077052112973
34,20.0,18.0,10.0,772.0,835.0,10,0,158,328.5733059240875
35,16.666666666666668,53.333333333333336,-10.0,380.0,440.0,10,166,0,-1
36,11.333333333333334,24.666666666666668,30.0,493.0,544.0,10,0,206,337.9691333320352
37,21.333333333333332,70.66666666666667,10.0,602.0,657.0,10,0,81,64.1047388209618
38,28.666666666666668,90.0,-20.0,215.0,293.0,10,159,0,-1
39,40.666666666666664,39.333333333333336,-10.0,931.0,971.0,10,113,0,-1
40,69.33333333333333,70.66666666666667,20.0,390.0,434.0,10,0,169,211.17393703808287
41,72.66666666666667,47.333333333333336,20.0,95.0,163.0,10,0,172,5.017365059316624
42,80.66666666666667,73.33333333333333,-20.0,870.0,923.0,10,50,0,-1
43,40.666666666666664,32.0,20.0,448.0,517.0,10,0,2,366.53153981523855
44,49.333333333333336,66.0,20.0,176.0,243.0,10,0,76,60.534405323008315
45,59.333333333333336,48.666666666666664,10.0,19.0,94.0,10,0,24,0
46,14.0,16.666666666666668,-20.0,405.0,453.0,10,10,0,-1
47,66.0,18.666666666666668,30.0,392.0,442.0,10,0,70,87.83246321873615
