nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,46.666666666666664,46.666666666666664,10,0.0,1351.0,10,0,0,1.0
1,22.0,52.0,-20.0,563.0,997.0,10,35,0,-1
2,39.333333333333336,34.666666666666664,-20.0,332.0,822.0,10,129,0,-1
3,6.666666666666667,91.33333333333333,30.0,89.0,743.0,10,0,137,22.417483923315935
4,2.6666666666666665,18.666666666666668,10.0,374.0,904.0,10,0,108,110.65873294880573
5,16.666666666666668,17.333333333333332,20.0,62.0,444.0,10,0,10,0.9762735563173517
6,57.333333333333336,24.666666666666668,10.0,313.0,696.0,10,0,43,244.1106531384402
7,0.6666666666666666,72.66666666666667,-20.0,392.0,904.0,10,185,0,-1
8,4.0,90.0,-10.0,119.0,618.0,10,58,0,-1
9,21.333333333333332,52.666666666666664,-20.0,461.0,915.0,10,119,0,-1
10,16.0,17.333333333333332,-20.0,63.0,506.0,10,5,0,-1
11,57.333333333333336,24.0,20.0,175.0,652.0,10,0,13,79.38014806139569
12,63.333333333333336,23.333333333333332,10.0,43.0,429.0,10,0,139,0
13,42.0,33.333333333333336,-20.0,115.0,664.0,10,11,0,-1
14,66.66666666666667,70.66666666666667,-30.0,443.0,749.0,10,152,0,-1
15,66.0,74.66666666666667,20.0,619.0,1137.0,10,0,198,129.67801255521977
16,24.0,90.0,-10.0,389.0,877.0,10,151,0,-1
17,38.0,39.333333333333336,-20.0,633.0,1081.0,10,176,0,-1
18,5.333333333333333,82.66666666666667,10.0,82.0,651.0,10,0,49,5.7037366537817995
19,56.666666666666664,70.66666666666667,20.0,39.0,467.0,10,0,192,0
20,68.66666666666667,46.0,30.0,33.0,502.0,10,0,31,0
21,72.66666666666667,87.33333333333333,20.0,72.0,596.0,10,0,182,8.143567405595315
22,28.666666666666668,93.33333333333333,10.0,222.0,658.0,10,0,140,11.28341966346776
23,76.66666666666667,89.33333333333333,30.0,78.0,585.0,10,0,75,14.468661456970853
24,65.33333333333333,46.666666666666664,-10.0,148.0,830.0,10,45,0,-1
25,74.66666666666667,44.666666666666664,10.0,178.0,818.0,10,0,172,21.437444857473047
26,68.0,69.33333333333333,20.0,46.0,512.0,10,0,105,0
27,62.0,50.0,30.0,23.0,481.0,10,0,76,0
28,60.0,69.33333333333333,-10.0,657.0,1098.0,10,130,0,-1
29,84.66666666666667,72.0,-20.0,451.0,969.0,10,50,0,-1
30,56.0,66.0,20.0,32.0,579.0,10,0,196,0
31,75.33333333333333,46.0,-30.0,149.0,662.0,10,20,0,-1
32,86.0,6.0,10.0,84.0,572.0,10,0,51,1.5187172184773292
33,12.0,25.333333333333332,-20.0,367.0,853.0,10,118,0,-1
34,20.0,18.0,-20.0,595.0,1012.0,10,46,0,-1
35,16.666666666666668,53.333333333333336,20.0,180.0,640.0,10,0,1,110.32871866927164
36,11.333333333333334,24.666666666666668,30.0,199.0,838.0,10,0,165,34.96620481512757
37,21.333333333333332,70.66666666666667,10.0,380.0,878.0,10,0,81,247.7882477964692
38,28.666666666666668,90.0,10.0,70.0,690.0,10,0,159,6.571731874206858
39,40.666666666666664,39.333333333333336,-10.0,699.0,1203.0,10,90,0,-1
40,69.33333333333333,70.66666666666667,20.0,187.0,637.0,10,0,153,14.253510010861005
41,72.66666666666667,47.333333333333336,20.0,39.0,606.0,10,0,201,0
42,80.66666666666667,73.33333333333333,30.0,726.0,1067.0,10,0,123,138.12239639755208
43,40.666666666666664,32.0,-10.0,237.0,729.0,10,6,0,-1
44,49.333333333333336,66.0,-30.0,29.0,503.0,10,131,0,-1
45,59.333333333333336,48.666666666666664,10.0,19.0,474.0,10,0,24,0
46,14.0,16.666666666666668,20.0,175.0,683.0,10,0,34,43.79813439655964
47,66.0,18.666666666666668,-20.0,132.0,703.0,10,66,0,-1
