nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,70.0,70.0,10,0.0,3598.0,10,0,0,1.0
1,38.0,105.0,20.0,2318.0,3457.0,10,0,85,1909.6800939290563
2,100.0,5.0,20.0,523.0,973.0,10,0,90,269.68526457790045
3,111.0,78.0,10.0,892.0,1310.0,10,0,161,480.98786176881214
4,96.0,62.0,10.0,2118.0,3481.0,10,0,23,633.8292349105225
5,122.0,11.0,30.0,1476.0,2528.0,10,0,83,1319.0128728224745
6,94.0,18.0,-10.0,111.0,595.0,10,144,0,-1
7,60.0,89.0,-30.0,2335.0,3019.0,10,30,0,-1
8,67.0,123.0,-20.0,527.0,1445.0,10,39,0,-1
9,99.0,53.0,20.0,1216.0,2579.0,10,0,146,597.8133447161757
10,26.0,24.0,-20.0,63.0,1177.0,10,67,0,-1
11,93.0,61.0,-10.0,2000.0,3484.0,10,195,0,-1
12,27.0,32.0,20.0,684.0,1894.0,10,0,81,244.42994632590853
13,25.0,31.0,20.0,764.0,1630.0,10,0,73,381.3161732600828
14,98.0,36.0,10.0,2647.0,3464.0,10,0,36,375.7414129067658
15,101.0,68.0,10.0,369.0,1625.0,10,0,147,81.92369827045229
16,49.0,48.0,-20.0,1232.0,1733.0,10,70,0,-1
17,56.0,95.0,-20.0,2263.0,2898.0,10,60,0,-1
18,14.0,107.0,-10.0,384.0,1447.0,10,26,0,-1
19,98.0,46.0,20.0,1532.0,2456.0,10,0,156,451.435701113958
20,131.0,4.0,40.0,1393.0,2041.0,10,0,194,686.7066393187013
21,94.0,89.0,-30.0,2458.0,3292.0,10,102,0,-1
22,70.0,113.0,30.0,985.0,1776.0,10,0,177,643.3475212721935
23,94.0,59.0,-10.0,2862.0,3302.0,10,4,0,-1
24,64.0,59.0,10.0,1465.0,2535.0,10,0,170,403.5194592894404
25,112.0,3.0,10.0,975.0,1875.0,10,0,145,124.2258859638356
26,20.0,108.0,10.0,370.0,1268.0,10,0,18,173.3576366603245
27,10.0,118.0,20.0,908.0,2284.0,10,0,135,724.7430570091832
28,76.0,65.0,40.0,7.0,558.0,10,0,196,0
29,103.0,12.0,-10.0,126.0,1175.0,10,184,0,-1
