nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,46.666666666666664,46.666666666666664,10,0.0,634.0,10,0,0,1.0
1,6.666666666666667,57.333333333333336,14.0,405.0,446.0,10,0,97,198.74648421495667
2,10.666666666666666,41.333333333333336,-10.0,406.0,417.0,10,8,0,-1
3,56.0,24.0,-10.0,93.0,140.0,10,180,0,-1
4,52.666666666666664,48.0,22.0,9.0,102.0,10,0,65,0
5,10.666666666666666,26.0,-20.0,73.0,118.0,10,172,0,-1
6,40.666666666666664,36.0,10.0,19.0,91.0,10,0,64,0
7,64.0,17.333333333333332,-20.0,51.0,163.0,10,124,0,-1
8,10.666666666666666,61.333333333333336,10.0,316.0,431.0,10,0,2,183.676345692572
9,56.666666666666664,70.66666666666667,20.0,46.0,74.0,10,0,12,0
10,4.0,16.666666666666668,10.0,82.0,209.0,10,0,120,15.291936937303976
11,24.666666666666668,83.33333333333333,-16.0,348.0,368.0,10,200,0,-1
12,58.0,72.0,-20.0,55.0,91.0,10,9,0,-1
13,12.0,69.33333333333333,-8.0,334.0,370.0,10,155,0,-1
14,40.666666666666664,32.0,20.0,56.0,109.0,10,0,79,0
15,64.66666666666667,19.333333333333332,30.0,49.0,134.0,10,0,18,0
16,74.66666666666667,44.666666666666664,-20.0,74.0,122.0,10,133,0,-1
17,33.333333333333336,70.66666666666667,-20.0,301.0,369.0,10,100,0,-1
18,66.0,18.666666666666668,-30.0,57.0,137.0,10,15,0,-1
19,10.0,6.0,-10.0,408.0,442.0,10,104,0,-1
20,12.666666666666666,24.666666666666668,-13.0,103.0,179.0,10,149,0,-1
21,60.0,67.33333333333333,10.0,111.0,230.0,10,0,87,47.725778551438175
22,83.33333333333333,45.333333333333336,20.0,186.0,228.0,10,0,158,41.82281898387852
23,84.66666666666667,72.0,-10.0,116.0,184.0,10,38,0,-1
24,60.0,29.333333333333332,6.0,43.0,91.0,10,0,206,0
25,2.6666666666666665,15.333333333333334,-20.0,118.0,146.0,10,181,0,-1
26,11.333333333333334,24.666666666666668,30.0,103.0,133.0,10,0,159,17.236126628641667
27,75.33333333333333,21.333333333333332,36.0,115.0,204.0,10,0,44,43.46871939419197
28,42.0,38.0,10.0,14.0,90.0,10,0,136,0
29,62.666666666666664,69.33333333333333,-10.0,53.0,233.0,10,188,0,-1
30,38.666666666666664,63.333333333333336,35.0,443.0,556.0,10,0,214,368.51140700802597
31,91.33333333333333,64.0,9.0,71.0,175.0,10,0,52,1.168220543810514
32,84.66666666666667,74.66666666666667,-20.0,99.0,173.0,10,45,0,-1
33,68.66666666666667,79.33333333333333,-20.0,313.0,385.0,10,160,0,-1
34,13.333333333333334,46.0,-16.0,362.0,425.0,10,137,0,-1
35,1.3333333333333333,18.666666666666668,10.0,79.0,168.0,10,0,77,17.319379742358283
36,58.666666666666664,19.333333333333332,-20.0,517.0,580.0,10,146,0,-1
37,57.333333333333336,68.0,10.0,35.0,159.0,10,0,166,0
