nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,70.0,70.0,10,0.0,2535.0,10,0,0,1.0
1,10.0,86.0,14.0,1402.0,2002.0,10,0,34,839.6874535785907
2,16.0,62.0,15.0,1344.0,1944.0,10,0,135,337.4805715364147
3,84.0,36.0,10.0,167.0,767.0,10,0,18,97.9782050632038
4,79.0,72.0,22.0,9.0,609.0,10,0,168,0
5,16.0,39.0,20.0,84.0,684.0,10,0,62,16.471522874445583
6,61.0,54.0,10.0,18.0,618.0,10,0,46,0
7,96.0,26.0,10.0,51.0,651.0,10,0,16,0
8,16.0,92.0,-10.0,1195.0,1795.0,10,59,0,-1
9,85.0,106.0,20.0,39.0,639.0,10,0,121,0
10,6.0,25.0,10.0,281.0,881.0,10,0,73,202.79150677548702
11,37.0,125.0,-1.0,1134.0,1734.0,10,174,0,-1
12,87.0,108.0,20.0,41.0,641.0,10,0,118,0
13,18.0,104.0,-40.0,1107.0,1707.0,10,199,0,-1
14,61.0,48.0,20.0,30.0,630.0,10,0,48,0
15,97.0,29.0,30.0,49.0,649.0,10,0,98,0
16,112.0,67.0,-10.0,90.0,690.0,10,7,0,-1
17,50.0,106.0,-10.0,1041.0,1641.0,10,69,0,-1
18,99.0,28.0,-10.0,89.0,689.0,10,3,0,-1
19,15.0,9.0,-10.0,1401.0,2001.0,10,78,0,-1
20,19.0,37.0,-10.0,265.0,865.0,10,28,0,-1
21,90.0,101.0,10.0,381.0,981.0,10,0,88,62.99386848473856
22,125.0,68.0,-30.0,528.0,1128.0,10,72,0,-1
23,127.0,108.0,10.0,299.0,899.0,10,0,112,200.3324918568305
24,90.0,44.0,6.0,32.0,632.0,10,0,61,0
25,4.0,23.0,10.0,230.0,830.0,10,0,138,38.25936246601572
26,17.0,37.0,30.0,173.0,773.0,10,0,39,109.29248318908353
27,113.0,32.0,-12.0,336.0,936.0,10,152,0,-1
28,63.0,57.0,10.0,14.0,614.0,10,0,20,0
29,94.0,104.0,10.0,273.0,873.0,10,0,123,144.5392028767698
30,58.0,95.0,35.0,1700.0,2300.0,10,0,64,777.1792373302743
31,137.0,96.0,9.0,71.0,671.0,10,0,157,7.956133048150531
32,127.0,112.0,20.0,243.0,843.0,10,0,192,17.88991967745784
33,103.0,119.0,-17.0,1096.0,1696.0,10,107,0,-1
34,20.0,69.0,-14.0,1272.0,1872.0,10,1,0,-1
35,2.0,28.0,-20.0,79.0,679.0,10,172,0,-1
36,88.0,29.0,-9.0,1881.0,2481.0,10,83,0,-1
37,86.0,102.0,10.0,35.0,635.0,10,0,127,0
38,126.0,112.0,-34.0,199.0,799.0,10,195,0,-1
39,61.0,34.0,-30.0,1650.0,2250.0,10,26,0,-1
40,113.0,69.0,-10.0,43.0,643.0,10,119,0,-1
41,109.0,78.0,21.0,711.0,1311.0,10,0,66,133.12235905595037
42,21.0,48.0,-13.0,53.0,653.0,10,149,0,-1
43,86.0,36.0,20.0,74.0,674.0,10,0,198,3.0853751493145376
44,97.0,12.0,-40.0,585.0,1185.0,10,68,0,-1
45,121.0,112.0,20.0,66.0,666.0,10,0,201,3.324171212953403
46,19.0,39.0,-10.0,313.0,913.0,10,6,0,-1
47,66.0,40.0,-19.0,30.0,630.0,10,142,0,-1
48,87.0,39.0,-20.0,35.0,635.0,10,14,0,-1
49,63.0,50.0,10.0,21.0,621.0,10,0,111,0
50,121.0,123.0,-20.0,788.0,1388.0,10,189,0,-1
51,116.0,22.0,-10.0,311.0,911.0,10,147,0,-1
52,137.0,101.0,-8.0,437.0,1037.0,10,65,0,-1
53,137.0,137.0,27.0,159.0,759.0,10,0,70,43.77083887947074
54,70.0,94.0,32.0,24.0,624.0,10,0,100,0
55,117.0,92.0,25.0,892.0,1492.0,10,0,194,195.42385840692205
56,122.0,113.0,20.0,101.0,701.0,10,0,109,31.71485778641736
57,109.0,71.0,20.0,39.0,639.0,10,0,125,0
58,35.0,102.0,-20.0,449.0,1049.0,10,166,0,-1
59,91.0,108.0,10.0,47.0,647.0,10,0,8,0
60,8.0,87.0,-18.0,1365.0,1965.0,10,115,0,-1
61,140.0,42.0,-6.0,162.0,762.0,10,24,0,-1
62,16.0,38.0,-20.0,128.0,728.0,10,5,0,-1
63,44.0,36.0,9.0,42.0,642.0,10,0,77,0
64,60.0,84.0,-35.0,1686.0,2286.0,10,30,0,-1
65,109.0,139.0,8.0,212.0,812.0,10,0,52,4.399897348071248
66,80.0,103.0,-21.0,1248.0,1848.0,10,41,0,-1
67,66.0,82.0,-21.0,1764.0,2364.0,10,175,0,-1
68,99.0,26.0,40.0,52.0,652.0,10,0,44,0
69,34.0,108.0,10.0,245.0,845.0,10,0,17,72.70670540151038
70,135.0,65.0,-27.0,1115.0,1715.0,10,53,0,-1
71,36.0,124.0,-10.0,695.0,1295.0,10,188,0,-1
72,102.0,60.0,30.0,300.0,900.0,10,0,22,35.49867497631617
73,30.0,21.0,-10.0,1050.0,1650.0,10,10,0,-1
74,139.0,110.0,-28.0,526.0,1126.0,10,101,0,-1
75,10.0,111.0,-16.0,1731.0,2331.0,10,137,0,-1
76,18.0,70.0,-16.0,1324.0,1924.0,10,140,0,-1
77,4.0,28.0,-9.0,336.0,936.0,10,63,0,-1
78,57.0,53.0,10.0,137.0,737.0,10,0,19,12.792669785564039
79,54.0,41.0,9.0,885.0,1485.0,10,0,141,517.6025454738614
80,107.0,25.0,13.0,855.0,1455.0,10,0,116,682.2405937530906
81,110.0,99.0,-20.0,971.0,1571.0,10,177,0,-1
82,84.0,88.0,-20.0,1185.0,1785.0,10,108,0,-1
83,101.0,0.0,9.0,1752.0,2352.0,10,0,36,1318.0125730800032
84,28.0,99.0,10.0,51.0,651.0,10,0,191,0
85,119.0,114.0,-10.0,65.0,665.0,10,86,0,-1
86,118.0,108.0,10.0,459.0,1059.0,10,0,85,349.2111708423401
87,50.0,112.0,-20.0,687.0,1287.0,10,134,0,-1
88,44.0,116.0,-10.0,52.0,652.0,10,21,0,-1
89,82.0,100.0,18.0,177.0,777.0,10,0,176,98.43747268283211
90,83.0,12.0,-23.0,681.0,1281.0,10,131,0,-1
91,126.0,23.0,13.0,814.0,1414.0,10,0,95,395.2556194051668
92,85.0,75.0,37.0,15.0,615.0,10,0,182,0
93,39.0,13.0,-20.0,1263.0,1863.0,10,171,0,-1
94,120.0,136.0,10.0,218.0,818.0,10,0,151,9.237062147826045
95,105.0,2.0,-13.0,655.0,1255.0,10,91,0,-1
96,36.0,54.0,-20.0,1248.0,1848.0,10,187,0,-1
97,35.0,90.0,-10.0,1543.0,2143.0,10,113,0,-1
98,111.0,66.0,-30.0,136.0,736.0,10,15,0,-1
99,119.0,136.0,-20.0,174.0,774.0,10,117,0,-1
100,84.0,99.0,-32.0,32.0,632.0,10,54,0,-1
101,137.0,127.0,28.0,542.0,1142.0,10,0,74,72.55308357439856
102,95.0,35.0,-20.0,43.0,643.0,10,136,0,-1
103,69.0,6.0,-10.0,92.0,692.0,10,153,0,-1
104,1.0,24.0,10.0,177.0,777.0,10,0,202,9.993344344804886
105,31.0,112.0,-8.0,185.0,785.0,10,155,0,-1
106,138.0,78.0,43.0,569.0,1169.0,10,0,158,268.1272035554695
107,100.0,99.0,17.0,956.0,1556.0,10,0,33,606.2680926241039
108,123.0,112.0,20.0,147.0,747.0,10,0,82,53.83403490887589
109,119.0,130.0,-20.0,372.0,972.0,10,56,0,-1
110,92.0,22.0,18.0,520.0,1120.0,10,0,148,401.5272120701689
111,137.0,7.0,-10.0,383.0,983.0,10,49,0,-1
112,121.0,124.0,-10.0,359.0,959.0,10,23,0,-1
113,34.0,104.0,10.0,348.0,948.0,10,0,97,189.70629233418632
114,121.0,110.0,30.0,405.0,1005.0,10,0,160,286.2491534003721
115,56.0,139.0,18.0,999.0,1599.0,10,0,60,131.85924831469836
116,106.0,10.0,-13.0,955.0,1555.0,10,80,0,-1
117,125.0,108.0,20.0,347.0,947.0,10,0,99,49.26299741370672
118,21.0,115.0,-20.0,103.0,703.0,10,12,0,-1
119,110.0,66.0,10.0,180.0,780.0,10,0,40,110.20947332616758
120,36.0,38.0,-20.0,1511.0,2111.0,10,186,0,-1
121,56.0,129.0,-20.0,906.0,1506.0,10,9,0,-1
122,4.0,30.0,-20.0,384.0,984.0,10,132,0,-1
123,8.0,138.0,-10.0,925.0,1525.0,10,29,0,-1
124,88.0,35.0,20.0,39.0,639.0,10,0,169,0
125,116.0,132.0,-20.0,467.0,1067.0,10,57,0,-1
126,113.0,45.0,-20.0,956.0,1556.0,10,145,0,-1
127,28.0,107.0,-10.0,55.0,655.0,10,37,0,-1
128,115.0,134.0,-10.0,78.0,678.0,10,165,0,-1
129,116.0,83.0,30.0,478.0,1078.0,10,0,154,90.70548449972105
130,57.0,59.0,10.0,246.0,846.0,10,0,185,169.644877764205
131,89.0,39.0,23.0,36.0,636.0,10,0,90,0
132,59.0,52.0,20.0,88.0,688.0,10,0,122,17.857550084222446
133,112.0,71.0,-30.0,42.0,642.0,10,161,0,-1
134,35.0,99.0,20.0,501.0,1101.0,10,0,87,171.25732309012778
135,23.0,39.0,-15.0,1167.0,1767.0,10,2,0,-1
136,84.0,39.0,20.0,219.0,819.0,10,0,102,109.45333510838084
137,19.0,120.0,16.0,805.0,1405.0,10,0,75,11.59061829259359
138,20.0,39.0,-10.0,357.0,957.0,10,25,0,-1
139,90.0,104.0,-30.0,329.0,929.0,10,143,0,-1
140,66.0,91.0,16.0,21.0,621.0,10,0,76,0
141,4.0,44.0,-9.0,1422.0,2022.0,10,79,0,-1
142,78.0,63.0,19.0,10.0,610.0,10,0,47,0
143,92.0,107.0,30.0,93.0,693.0,10,0,139,27.463408546638167
144,37.0,138.0,-10.0,599.0,1199.0,10,173,0,-1
145,120.0,14.0,20.0,794.0,1394.0,10,0,126,223.36787527673638
146,33.0,0.0,-19.0,1690.0,2290.0,10,162,0,-1
147,113.0,71.0,10.0,43.0,643.0,10,0,51,0
148,112.0,13.0,-18.0,1855.0,2455.0,10,110,0,-1
149,41.0,36.0,13.0,44.0,644.0,10,0,42,0
150,64.0,61.0,20.0,357.0,957.0,10,0,170,71.65248328710015
151,121.0,134.0,-10.0,267.0,867.0,10,94,0,-1
152,103.0,44.0,12.0,42.0,642.0,10,0,27,0
153,67.0,55.0,10.0,15.0,615.0,10,0,103,0
154,86.0,80.0,-30.0,1258.0,1858.0,10,129,0,-1
155,64.0,132.0,8.0,62.0,662.0,10,0,105,0.7028427838802032
156,93.0,36.0,20.0,41.0,641.0,10,0,178,0
157,115.0,124.0,-9.0,1404.0,2004.0,10,31,0,-1
158,103.0,82.0,-43.0,1065.0,1665.0,10,106,0,-1
159,18.0,38.0,30.0,219.0,819.0,10,0,193,10.049566573489637
160,122.0,131.0,-30.0,320.0,920.0,10,114,0,-1
161,107.0,63.0,30.0,237.0,837.0,10,0,133,67.09263698163225
162,48.0,47.0,19.0,31.0,631.0,10,0,146,0
163,62.0,58.0,20.0,14.0,614.0,10,0,181,0
164,0.0,27.0,-10.0,125.0,725.0,10,197,0,-1
165,118.0,114.0,10.0,65.0,665.0,10,0,128,4.439603855216408
166,91.0,95.0,20.0,446.0,1046.0,10,0,58,55.19405898927723
167,113.0,35.0,-20.0,55.0,655.0,10,183,0,-1
168,119.0,139.0,-22.0,122.0,722.0,10,4,0,-1
169,104.0,54.0,-20.0,37.0,637.0,10,124,0,-1
170,15.0,4.0,-20.0,163.0,763.0,10,150,0,-1
171,59.0,56.0,20.0,192.0,792.0,10,0,93,107.74549518477671
172,21.0,44.0,20.0,55.0,655.0,10,0,35,0
173,100.0,106.0,10.0,165.0,765.0,10,0,144,3.070482871467509
174,47.0,83.0,1.0,1031.0,1631.0,10,0,11,744.6489074704225
175,34.0,72.0,21.0,1889.0,2489.0,10,0,67,983.4314124190504
176,32.0,106.0,-18.0,296.0,896.0,10,89,0,-1
177,109.0,131.0,20.0,72.0,672.0,10,0,81,9.599145894961497
178,89.0,24.0,-20.0,964.0,1564.0,10,156,0,-1
179,97.0,28.0,20.0,49.0,649.0,10,0,184,0
180,86.0,37.0,-16.0,118.0,718.0,10,200,0,-1
181,1.0,34.0,-20.0,77.0,677.0,10,163,0,-1
182,103.0,69.0,-37.0,33.0,633.0,10,92,0,-1
183,98.0,31.0,20.0,142.0,742.0,10,0,167,54.57122909062023
184,103.0,34.0,-20.0,205.0,805.0,10,179,0,-1
185,13.0,48.0,-10.0,1442.0,2042.0,10,130,0,-1
186,22.0,38.0,20.0,406.0,1006.0,10,0,120,68.78625506339634
187,61.0,59.0,20.0,302.0,902.0,10,0,96,46.42638708901328
188,94.0,105.0,10.0,229.0,829.0,10,0,71,57.50434697322896
189,118.0,131.0,20.0,418.0,1018.0,10,0,50,185.95970126532188
190,108.0,30.0,-9.0,143.0,743.0,10,196,0,-1
191,36.0,105.0,-10.0,397.0,997.0,10,84,0,-1
192,133.0,130.0,-20.0,649.0,1249.0,10,32,0,-1
193,15.0,18.0,-30.0,1360.0,1960.0,10,159,0,-1
194,103.0,86.0,-25.0,791.0,1391.0,10,55,0,-1
195,107.0,77.0,34.0,37.0,637.0,10,0,38,0
196,99.0,34.0,9.0,63.0,663.0,10,0,190,2.000414468316983
197,17.0,43.0,10.0,59.0,659.0,10,0,164,0
198,140.0,36.0,-20.0,462.0,1062.0,10,43,0,-1
199,26.0,105.0,40.0,56.0,656.0,10,0,13,0
200,60.0,23.0,16.0,48.0,648.0,10,0,180,0
201,121.0,112.0,-20.0,66.0,666.0,10,45,0,-1
202,1.0,24.0,-10.0,177.0,777.0,10,104,0,-1
