nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,70.0,70.0,50,0.0,2535.0,1000,0,0,1.0
1,10.0,86.0,-20.0,1317.0,2088.0,5,181,0,-1
2,16.0,62.0,-10.0,1305.0,1983.0,5,46,0,-1
3,84.0,36.0,-30.0,178.0,757.0,5,184,0,-1
4,79.0,72.0,22.0,9.0,387.0,5,0,168,0
5,16.0,39.0,-10.0,62.0,907.0,5,49,0,-1
6,61.0,54.0,-10.0,18.0,471.0,5,28,0,-1
7,96.0,26.0,10.0,51.0,658.0,5,0,106,0
8,16.0,92.0,-10.0,1270.0,1721.0,5,84,0,-1
9,85.0,106.0,20.0,111.0,369.0,5,0,166,47.67275563114717
10,6.0,25.0,10.0,126.0,1036.0,5,0,175,26.14900917595837
11,37.0,125.0,10.0,1213.0,1654.0,5,0,137,1120.428996789447
12,87.0,108.0,20.0,41.0,828.0,5,0,113,0
13,18.0,104.0,-20.0,1048.0,1765.0,5,134,0,-1
14,61.0,48.0,20.0,23.0,714.0,5,0,150,0
15,97.0,29.0,-16.0,49.0,698.0,5,200,0,-1
16,112.0,67.0,-19.0,74.0,706.0,5,142,0,-1
17,50.0,106.0,25.0,1135.0,1548.0,5,0,30,569.2437021463413
18,99.0,28.0,-13.0,204.0,574.0,5,169,0,-1
19,15.0,9.0,-10.0,1546.0,1856.0,5,193,0,-1
20,19.0,37.0,-13.0,444.0,686.0,5,149,0,-1
21,90.0,101.0,-20.0,508.0,855.0,5,127,0,-1
22,125.0,68.0,-10.0,571.0,1084.0,5,102,0,-1
23,127.0,108.0,10.0,238.0,961.0,5,0,33,113.9281071030093
24,90.0,44.0,6.0,113.0,425.0,5,0,110,35.312460115762875
25,4.0,23.0,-40.0,227.0,832.0,5,122,0,-1
26,17.0,37.0,30.0,210.0,736.0,5,0,93,95.70627125334751
27,113.0,32.0,36.0,352.0,921.0,5,0,72,55.36727904682915
28,63.0,57.0,10.0,14.0,955.0,5,0,6,0
29,94.0,104.0,-40.0,496.0,650.0,5,199,0,-1
30,58.0,95.0,-25.0,1736.0,2263.0,5,17,0,-1
31,137.0,96.0,9.0,193.0,382.0,5,0,101,32.11458576193246
32,127.0,112.0,-20.0,186.0,900.0,5,57,0,-1
33,103.0,119.0,-10.0,1124.0,1668.0,5,23,0,-1
34,20.0,69.0,-30.0,1339.0,1806.0,5,159,0,-1
35,2.0,28.0,-20.0,242.0,510.0,5,163,0,-1
36,88.0,29.0,33.0,1979.0,2481.0,5,0,202,1406.6153238976865
37,86.0,102.0,-16.0,35.0,440.0,5,140,0,-1
38,126.0,112.0,-10.0,323.0,675.0,5,147,0,-1
39,61.0,34.0,-10.0,1705.0,2196.0,5,44,0,-1
40,113.0,69.0,20.0,192.0,490.0,5,0,85,65.91479718813888
41,109.0,78.0,-10.0,816.0,1205.0,5,125,0,-1
42,21.0,48.0,10.0,53.0,641.0,5,0,187,0
43,86.0,36.0,-40.0,175.0,574.0,5,68,0,-1
44,97.0,12.0,10.0,660.0,1109.0,5,0,39,479.61804625242894
