nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,24.666666666666668,32.0,2.0,37.333333333333336,81.0,961.0,531.0,1411.0,10.0,10,0
2,52.666666666666664,70.66666666666667,28.0,66.66666666666667,21.0,901.0,285.0,1165.0,20.0,10,0
3,67.33333333333333,36.666666666666664,87.33333333333333,20.666666666666668,45.0,925.0,1773.0,2653.0,30.0,10,0
4,83.33333333333333,10.666666666666666,72.0,8.666666666666666,481.0,1361.0,1658.0,2538.0,10.0,10,0
5,11.333333333333334,110.66666666666667,15.333333333333334,114.66666666666667,1524.0,2404.0,2114.0,2994.0,10.0,10,0
6,98.0,89.33333333333333,92.66666666666667,87.33333333333333,2535.0,3415.0,2674.0,3554.0,20.0,10,0
7,32.0,68.66666666666667,41.333333333333336,80.0,565.0,1445.0,592.0,1472.0,10.0,10,0
8,84.66666666666667,110.66666666666667,92.66666666666667,112.66666666666667,1835.0,2715.0,2125.0,3005.0,20.0,10,0
9,50.666666666666664,104.66666666666667,33.333333333333336,120.66666666666667,61.0,941.0,506.0,1386.0,20.0,10,0
10,12.666666666666666,104.0,62.0,78.0,1825.0,2705.0,2705.0,3585.0,10.0,10,0
11,95.33333333333333,93.33333333333333,97.33333333333333,104.66666666666667,667.0,1547.0,1231.0,2111.0,10.0,10,0
12,62.0,110.66666666666667,85.33333333333333,94.0,1257.0,2137.0,2674.0,3554.0,10.0,10,0
13,124.0,33.333333333333336,113.33333333333333,55.333333333333336,1090.0,1970.0,1675.0,2555.0,20.0,10,0
14,44.666666666666664,8.666666666666666,52.666666666666664,8.666666666666666,315.0,1195.0,1072.0,1952.0,30.0,10,0
15,48.666666666666664,74.66666666666667,44.666666666666664,59.333333333333336,29.0,909.0,1826.0,2706.0,10.0,10,0
16,55.333333333333336,49.333333333333336,58.0,58.0,768.0,1648.0,2299.0,3179.0,40.0,10,0
17,66.66666666666667,31.333333333333332,78.66666666666667,33.333333333333336,53.0,933.0,1611.0,2491.0,20.0,10,0
18,71.33333333333333,48.666666666666664,52.666666666666664,46.666666666666664,27.0,907.0,479.0,1359.0,30.0,10,0
19,11.333333333333334,66.0,44.666666666666664,68.0,1333.0,2213.0,1541.0,2421.0,20.0,10,0
20,32.0,110.66666666666667,82.66666666666667,102.66666666666667,113.0,993.0,2436.0,3316.0,30.0,10,0
21,30.0,58.666666666666664,48.0,79.33333333333333,56.0,936.0,783.0,1663.0,30.0,10,0
22,40.666666666666664,67.33333333333333,4.0,63.333333333333336,252.0,1132.0,1877.0,2757.0,10.0,10,0
23,36.0,116.66666666666667,42.0,126.0,409.0,1289.0,2121.0,3001.0,20.0,10,0
24,96.0,38.666666666666664,84.0,26.0,1010.0,1890.0,1581.0,2461.0,30.0,10,0
25,28.0,50.0,22.0,48.666666666666664,1212.0,2092.0,1297.0,2177.0,20.0,10,0
26,49.333333333333336,68.0,44.0,54.0,149.0,1029.0,84.0,964.0,10.0,10,0
27,48.0,78.66666666666667,64.66666666666667,77.33333333333333,692.0,1572.0,2540.0,3420.0,20.0,10,0
28,43.333333333333336,90.0,54.666666666666664,85.33333333333333,981.0,1861.0,1846.0,2726.0,20.0,10,0
29,26.666666666666668,22.666666666666668,18.0,59.333333333333336,89.0,969.0,2207.0,3087.0,10.0,10,0
30,56.0,88.66666666666667,66.0,101.33333333333333,36.0,916.0,784.0,1664.0,10.0,10,0
31,97.33333333333333,41.333333333333336,118.66666666666667,46.0,59.0,939.0,1382.0,2262.0,20.0,10,0
32,89.33333333333333,30.666666666666668,84.66666666666667,30.666666666666668,1391.0,2271.0,2544.0,3424.0,20.0,10,0
33,18.666666666666668,64.0,42.666666666666664,93.33333333333333,72.0,952.0,1076.0,1956.0,20.0,10,0
34,46.0,111.33333333333333,1.3333333333333333,118.66666666666667,73.0,953.0,1233.0,2113.0,20.0,10,0
35,65.33333333333333,39.333333333333336,74.0,16.0,41.0,921.0,275.0,1155.0,10.0,10,0
36,20.0,57.333333333333336,52.666666666666664,56.0,2397.0,3277.0,2109.0,2989.0,20.0,10,0
37,40.666666666666664,116.0,54.0,127.33333333333333,1093.0,1973.0,2606.0,3486.0,10.0,10,0
38,95.33333333333333,90.0,92.0,90.0,2629.0,3509.0,2672.0,3552.0,10.0,10,0
39,103.33333333333333,72.0,113.33333333333333,104.0,55.0,935.0,1725.0,2605.0,20.0,10,0
40,79.33333333333333,112.66666666666667,88.66666666666667,112.0,1737.0,2617.0,2029.0,2909.0,20.0,10,0
41,44.0,128.0,48.666666666666664,130.66666666666666,2026.0,2906.0,2322.0,3202.0,20.0,10,0
42,79.33333333333333,41.333333333333336,80.0,50.666666666666664,620.0,1500.0,1000.0,1880.0,10.0,10,0
