nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,24.666666666666668,32.0,10.0,38.0,287.0,447.0,788.0,948.0,10.0,10,0
2,28.0,66.66666666666667,70.66666666666667,84.66666666666667,645.0,805.0,2412.0,2572.0,30.0,10,0
3,80.0,46.666666666666664,87.33333333333333,20.666666666666668,1168.0,1328.0,2133.0,2293.0,10.0,10,0
4,56.0,8.666666666666666,72.0,8.666666666666666,1527.0,1687.0,2018.0,2178.0,10.0,10,0
5,8.666666666666666,115.33333333333333,11.333333333333334,110.66666666666667,1786.0,1946.0,1884.0,2044.0,30.0,10,0
6,100.0,90.0,98.0,89.33333333333333,837.0,997.0,2895.0,3055.0,20.0,10,0
7,24.0,64.0,32.0,68.66666666666667,457.0,617.0,925.0,1085.0,10.0,10,0
8,84.66666666666667,110.66666666666667,88.66666666666667,112.0,2195.0,2355.0,2389.0,2549.0,20.0,10,0
9,33.333333333333336,120.66666666666667,45.333333333333336,115.33333333333333,866.0,1026.0,1641.0,1801.0,20.0,10,0
10,12.666666666666666,104.0,18.666666666666668,112.0,2185.0,2345.0,2664.0,2824.0,10.0,10,0
11,97.33333333333333,104.66666666666667,110.0,104.66666666666667,1591.0,1751.0,1990.0,2150.0,40.0,10,0
12,62.0,110.66666666666667,67.33333333333333,109.33333333333333,1617.0,1777.0,1806.0,1966.0,10.0,10,0
13,113.33333333333333,55.333333333333336,110.66666666666667,36.666666666666664,2035.0,2195.0,2610.0,2770.0,30.0,10,0
14,52.666666666666664,8.666666666666666,63.333333333333336,12.0,1432.0,1592.0,2122.0,2282.0,20.0,10,0
15,48.666666666666664,74.66666666666667,48.666666666666664,70.66666666666667,229.0,389.0,415.0,575.0,10.0,10,0
16,46.666666666666664,59.333333333333336,58.0,58.0,2279.0,2439.0,2659.0,2819.0,20.0,10,0
17,80.66666666666667,34.666666666666664,78.66666666666667,33.333333333333336,1878.0,2038.0,1971.0,2131.0,40.0,10,0
18,52.666666666666664,46.666666666666664,55.333333333333336,49.333333333333336,839.0,999.0,1128.0,1288.0,20.0,10,0
19,59.333333333333336,53.333333333333336,44.666666666666664,68.0,241.0,401.0,1901.0,2061.0,20.0,10,0
20,46.0,111.33333333333333,32.0,110.66666666666667,270.0,430.0,473.0,633.0,20.0,10,0
21,30.0,58.666666666666664,28.666666666666668,67.33333333333333,69.0,229.0,1021.0,1181.0,30.0,10,0
22,40.666666666666664,67.33333333333333,58.0,88.0,612.0,772.0,2302.0,2462.0,10.0,10,0
23,36.0,116.66666666666667,38.0,122.0,769.0,929.0,1256.0,1416.0,20.0,10,0
24,84.0,26.0,84.0,20.666666666666668,1941.0,2101.0,2228.0,2388.0,10.0,10,0
25,71.33333333333333,48.666666666666664,67.33333333333333,36.666666666666664,27.0,187.0,146.0,306.0,30.0,10,0
26,28.0,50.0,54.666666666666664,58.666666666666664,1572.0,1732.0,2754.0,2914.0,20.0,10,0
27,49.333333333333336,68.0,64.66666666666667,77.33333333333333,509.0,669.0,2900.0,3060.0,10.0,10,0
28,30.666666666666668,85.33333333333333,48.0,78.66666666666667,844.0,1004.0,1052.0,1212.0,30.0,10,0
29,43.333333333333336,90.0,51.333333333333336,84.0,1341.0,1501.0,2111.0,2271.0,20.0,10,0
30,8.666666666666666,80.0,18.0,59.333333333333336,2353.0,2513.0,2567.0,2727.0,20.0,10,0
31,56.0,88.66666666666667,57.333333333333336,103.33333333333333,36.0,196.0,457.0,617.0,10.0,10,0
32,108.0,24.666666666666668,118.66666666666667,46.0,585.0,745.0,1742.0,1902.0,40.0,10,0
33,86.66666666666667,28.0,84.66666666666667,30.666666666666668,1846.0,2006.0,2904.0,3064.0,30.0,10,0
34,18.666666666666668,64.0,28.0,70.0,359.0,519.0,1115.0,1275.0,20.0,10,0
35,66.66666666666667,31.333333333333332,74.0,16.0,244.0,404.0,635.0,795.0,20.0,10,0
36,65.33333333333333,39.333333333333336,90.66666666666667,38.0,51.0,211.0,1468.0,1628.0,10.0,10,0
37,32.666666666666664,42.666666666666664,52.666666666666664,56.0,1344.0,1504.0,2469.0,2629.0,20.0,10,0
38,40.666666666666664,116.0,46.0,115.33333333333333,1453.0,1613.0,1732.0,1892.0,10.0,10,0
39,100.0,86.66666666666667,92.0,90.0,2800.0,2960.0,3084.0,3244.0,20.0,10,0
40,98.66666666666667,92.66666666666667,113.33333333333333,104.0,932.0,1092.0,2085.0,2245.0,20.0,10,0
41,79.33333333333333,112.66666666666667,82.66666666666667,113.33333333333333,2097.0,2257.0,2290.0,2450.0,20.0,10,0
42,46.666666666666664,123.33333333333333,44.0,128.0,2015.0,2175.0,2386.0,2546.0,20.0,10,0
43,80.0,50.666666666666664,88.0,24.0,1360.0,1520.0,2038.0,2198.0,30.0,10,0
44,18.0,124.66666666666667,19.333333333333332,114.0,1280.0,1440.0,2571.0,2731.0,30.0,10,0
45,59.333333333333336,7.333333333333333,62.0,7.333333333333333,1715.0,1875.0,1809.0,1969.0,10.0,10,0
46,118.0,30.0,113.33333333333333,42.666666666666664,1349.0,1509.0,2144.0,2304.0,30.0,10,0
47,85.33333333333333,94.0,90.0,97.33333333333333,3193.0,3353.0,3375.0,3535.0,10.0,10,0
48,56.666666666666664,89.33333333333333,68.66666666666667,98.66666666666667,48.0,208.0,946.0,1106.0,20.0,10,0
49,12.666666666666666,119.33333333333333,10.0,120.66666666666667,992.0,1152.0,1086.0,1246.0,30.0,10,0
50,55.333333333333336,99.33333333333333,63.333333333333336,91.33333333333333,243.0,403.0,660.0,820.0,20.0,10,0
51,103.33333333333333,72.0,108.66666666666667,83.33333333333333,162.0,322.0,2696.0,2856.0,20.0,10,0
52,20.666666666666668,42.0,20.0,36.0,89.0,249.0,188.0,348.0,30.0,10,0
53,10.0,46.0,10.666666666666666,51.333333333333336,1362.0,1522.0,1460.0,1620.0,20.0,10,0
54,49.333333333333336,130.66666666666666,52.0,125.33333333333333,2773.0,2933.0,2872.0,3032.0,30.0,10,0
55,15.333333333333334,68.0,18.0,55.333333333333336,2463.0,2623.0,2663.0,2823.0,30.0,10,0
56,39.333333333333336,65.33333333333333,44.666666666666664,64.66666666666667,1802.0,1962.0,2088.0,2248.0,10.0,10,0
57,113.33333333333333,32.666666666666664,110.0,41.333333333333336,875.0,1035.0,2331.0,2491.0,30.0,10,0
