nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,24.666666666666668,32.0,28.666666666666668,65.33333333333333,287.0,447.0,0.0,3546.0,10.0,10,0
2,28.0,66.66666666666667,40.666666666666664,116.0,0.0,3545.0,1453.0,1613.0,30.0,10,0
3,74.0,16.0,87.33333333333333,20.666666666666668,0.0,3527.0,0.0,3528.0,10.0,10,0
4,72.0,8.666666666666666,93.33333333333333,34.0,0.0,3516.0,0.0,3540.0,20.0,10,0
5,11.333333333333334,110.66666666666667,9.333333333333334,132.66666666666666,0.0,3497.0,0.0,3472.0,10.0,10,0
6,113.33333333333333,104.0,98.0,89.33333333333333,0.0,3514.0,0.0,3545.0,10.0,10,0
7,52.666666666666664,70.66666666666667,32.0,68.66666666666667,0.0,3582.0,0.0,3551.0,20.0,10,0
8,68.66666666666667,98.66666666666667,84.66666666666667,110.66666666666667,0.0,3555.0,0.0,3532.0,20.0,10,0
9,24.666666666666668,108.0,33.333333333333336,120.66666666666667,0.0,3515.0,0.0,3508.0,20.0,10,0
10,12.666666666666666,104.0,36.0,116.66666666666667,0.0,3505.0,0.0,3516.0,10.0,10,0
11,97.33333333333333,104.66666666666667,98.0,105.33333333333333,1591.0,1751.0,0.0,3529.0,40.0,10,0
12,62.0,110.66666666666667,59.333333333333336,112.0,0.0,3537.0,3081.0,3241.0,10.0,10,0
13,113.33333333333333,55.333333333333336,112.66666666666667,36.0,2035.0,2195.0,0.0,3521.0,30.0,10,0
14,52.666666666666664,8.666666666666666,60.666666666666664,26.0,0.0,3514.0,0.0,3542.0,20.0,10,0
15,48.666666666666664,74.66666666666667,48.666666666666664,74.66666666666667,0.0,3574.0,0.0,3574.0,10.0,10,0
16,48.666666666666664,70.66666666666667,58.0,58.0,0.0,3576.0,2659.0,2819.0,10.0,10,0
17,78.66666666666667,33.333333333333336,58.0,44.666666666666664,0.0,3550.0,0.0,3568.0,10.0,10,0
18,52.666666666666664,46.666666666666664,35.333333333333336,112.0,839.0,999.0,0.0,3521.0,20.0,10,0
19,54.666666666666664,69.33333333333333,44.666666666666664,68.0,0.0,3585.0,0.0,3570.0,10.0,10,0
20,32.0,110.66666666666667,56.666666666666664,89.33333333333333,0.0,3519.0,0.0,3566.0,30.0,10,0
21,45.333333333333336,46.0,30.0,58.666666666666664,0.0,3559.0,0.0,3547.0,30.0,10,0
22,40.666666666666664,67.33333333333333,52.666666666666664,56.0,0.0,3564.0,2469.0,2629.0,10.0,10,0
23,82.0,21.333333333333332,84.0,26.0,0.0,3532.0,0.0,3537.0,30.0,10,0
24,71.33333333333333,48.666666666666664,59.333333333333336,7.333333333333333,0.0,3576.0,1715.0,1875.0,30.0,10,0
25,38.0,48.666666666666664,28.0,50.0,50.0,210.0,0.0,3540.0,30.0,10,0
26,41.333333333333336,80.0,49.333333333333336,68.0,952.0,1112.0,0.0,3577.0,30.0,10,0
27,30.666666666666668,85.33333333333333,48.0,78.66666666666667,844.0,1004.0,1052.0,1212.0,30.0,10,0
28,43.333333333333336,90.0,42.666666666666664,93.33333333333333,0.0,3554.0,0.0,3550.0,20.0,10,0
29,22.666666666666668,59.333333333333336,18.0,59.333333333333336,0.0,3537.0,0.0,3530.0,20.0,10,0
30,56.0,88.66666666666667,70.66666666666667,84.66666666666667,0.0,3567.0,2412.0,2572.0,10.0,10,0
31,118.66666666666667,46.0,108.66666666666667,36.666666666666664,0.0,3520.0,0.0,3526.0,40.0,10,0
32,97.33333333333333,41.333333333333336,84.66666666666667,30.666666666666668,0.0,3544.0,2904.0,3064.0,20.0,10,0
33,18.666666666666668,64.0,19.333333333333332,58.666666666666664,0.0,3531.0,0.0,3531.0,20.0,10,0
34,66.66666666666667,31.333333333333332,72.66666666666667,48.666666666666664,0.0,3550.0,0.0,3575.0,20.0,10,0
35,52.0,125.33333333333333,46.0,111.33333333333333,2872.0,3032.0,0.0,3530.0,20.0,10,0
36,62.0,21.333333333333332,65.33333333333333,39.333333333333336,2977.0,3137.0,0.0,3562.0,20.0,10,0
37,95.33333333333333,90.0,92.0,90.0,2989.0,3149.0,0.0,3552.0,10.0,10,0
38,67.33333333333333,105.33333333333333,79.33333333333333,112.66666666666667,0.0,3545.0,2097.0,2257.0,20.0,10,0
39,38.0,122.0,44.0,128.0,0.0,3510.0,0.0,3505.0,10.0,10,0
40,80.0,50.666666666666664,80.0,50.666666666666664,0.0,3572.0,0.0,3572.0,30.0,10,0
41,19.333333333333332,114.0,45.333333333333336,101.33333333333333,0.0,3503.0,0.0,3542.0,20.0,10,0
42,118.0,36.666666666666664,113.33333333333333,42.666666666666664,1159.0,1319.0,0.0,3525.0,10.0,10,0
43,82.66666666666667,113.33333333333333,90.0,97.33333333333333,0.0,3529.0,0.0,3546.0,10.0,10,0
44,1.3333333333333333,118.66666666666667,12.666666666666666,119.33333333333333,0.0,3478.0,0.0,3490.0,10.0,10,0
45,63.333333333333336,91.33333333333333,68.0,97.33333333333333,0.0,3566.0,853.0,1013.0,10.0,10,0
46,108.66666666666667,83.33333333333333,104.0,91.33333333333333,0.0,3536.0,0.0,3536.0,30.0,10,0
47,20.0,36.0,18.0,55.333333333333336,0.0,3520.0,0.0,3529.0,30.0,10,0
48,26.666666666666668,22.666666666666668,10.666666666666666,51.333333333333336,0.0,3514.0,0.0,3516.0,10.0,10,0
49,18.666666666666668,112.0,51.333333333333336,84.0,2664.0,2824.0,0.0,3569.0,20.0,10,0
50,90.66666666666667,38.0,89.33333333333333,30.666666666666668,0.0,3547.0,0.0,3540.0,30.0,10,0
51,36.666666666666664,64.66666666666667,39.333333333333336,65.33333333333333,0.0,3558.0,0.0,3562.0,20.0,10,0
52,113.33333333333333,32.666666666666664,109.33333333333333,40.666666666666664,875.0,1035.0,0.0,3529.0,30.0,10,0
53,81.33333333333333,96.0,76.0,92.0,3096.0,3256.0,0.0,3563.0,20.0,10,0
