nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,181.0,172.0,183.0,167.0,348.0,419.0,629.0,694.0,10.0,10,0
2,157.0,30.0,154.0,31.0,709.0,761.0,795.0,860.0,10.0,10,0
3,165.0,113.0,123.0,106.0,0.0,1345.0,747.0,797.0,10.0,10,0
4,23.0,137.0,23.0,137.0,703.0,763.0,703.0,763.0,20.0,10,0
5,190.0,28.0,193.0,28.0,115.0,177.0,369.0,410.0,20.0,10,0
6,3.0,75.0,8.0,71.0,0.0,1311.0,0.0,1315.0,10.0,10,0
7,99.0,144.0,103.0,130.0,44.0,102.0,0.0,1381.0,10.0,10,0
8,62.0,50.0,66.0,52.0,0.0,1349.0,0.0,1353.0,20.0,10,0
9,84.0,192.0,89.0,161.0,342.0,393.0,0.0,1350.0,10.0,10,0
10,117.0,91.0,115.0,89.0,446.0,513.0,554.0,591.0,20.0,10,0
11,11.0,151.0,12.0,156.0,260.0,307.0,540.0,580.0,20.0,10,0
12,93.0,167.0,88.0,165.0,0.0,1344.0,220.0,286.0,40.0,10,0
13,107.0,125.0,103.0,124.0,657.0,697.0,821.0,901.0,10.0,10,0
14,12.0,66.0,8.0,74.0,94.0,159.0,535.0,595.0,20.0,10,0
15,102.0,128.0,105.0,125.0,281.0,328.0,746.0,793.0,20.0,10,0
16,118.0,192.0,119.0,188.0,0.0,1318.0,807.0,875.0,30.0,10,0
17,146.0,11.0,152.0,4.0,100.0,160.0,813.0,865.0,10.0,10,0
18,93.0,13.0,95.0,16.0,0.0,1324.0,619.0,689.0,30.0,10,0
19,195.0,129.0,188.0,125.0,0.0,1312.0,426.0,484.0,40.0,10,0
20,78.0,115.0,87.0,117.0,278.0,325.0,832.0,881.0,10.0,10,0
21,129.0,38.0,123.0,31.0,223.0,280.0,682.0,748.0,10.0,10,0
22,120.0,198.0,121.0,189.0,0.0,1311.0,0.0,1320.0,10.0,10,0
23,174.0,128.0,174.0,128.0,79.0,140.0,79.0,140.0,20.0,10,0
24,197.0,80.0,196.0,78.0,248.0,313.0,802.0,854.0,10.0,10,0
