nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,181.0,172.0,179.0,165.0,204.0,564.0,576.0,936.0,10.0,10,0
2,153.0,29.0,154.0,31.0,368.0,728.0,648.0,1008.0,20.0,10,0
3,127.0,118.0,123.0,106.0,400.0,760.0,592.0,952.0,20.0,10,0
4,23.0,137.0,23.0,137.0,553.0,913.0,553.0,913.0,20.0,10,0
5,190.0,28.0,196.0,28.0,115.0,475.0,393.0,753.0,20.0,10,0
6,10.0,67.0,8.0,71.0,95.0,455.0,568.0,928.0,30.0,10,0
7,102.0,128.0,103.0,130.0,125.0,485.0,217.0,577.0,20.0,10,0
8,62.0,50.0,62.0,50.0,340.0,700.0,340.0,700.0,20.0,10,0
9,89.0,161.0,99.0,154.0,167.0,527.0,419.0,779.0,10.0,10,0
10,124.0,117.0,117.0,91.0,210.0,570.0,299.0,659.0,30.0,10,0
11,29.0,139.0,12.0,156.0,81.0,441.0,380.0,740.0,10.0,10,0
12,88.0,165.0,89.0,158.0,73.0,433.0,442.0,802.0,30.0,10,0
13,100.0,70.0,107.0,125.0,30.0,390.0,497.0,857.0,30.0,10,0
14,8.0,74.0,8.0,69.0,385.0,745.0,660.0,1020.0,20.0,10,0
15,103.0,70.0,105.0,125.0,33.0,393.0,589.0,949.0,10.0,10,0
16,118.0,192.0,126.0,192.0,96.0,456.0,382.0,742.0,30.0,10,0
17,146.0,11.0,149.0,5.0,100.0,460.0,383.0,743.0,10.0,10,0
18,60.0,51.0,93.0,13.0,158.0,518.0,380.0,740.0,20.0,10,0
19,188.0,125.0,184.0,116.0,275.0,635.0,558.0,918.0,10.0,10,0
20,98.0,150.0,87.0,117.0,143.0,503.0,677.0,1037.0,10.0,10,0
21,123.0,31.0,121.0,36.0,535.0,895.0,630.0,990.0,20.0,10,0
22,120.0,192.0,121.0,189.0,188.0,548.0,478.0,838.0,10.0,10,0
23,164.0,113.0,174.0,128.0,65.0,425.0,79.0,439.0,20.0,10,0
24,193.0,82.0,197.0,80.0,94.0,454.0,100.0,460.0,10.0,10,0
25,121.0,116.0,151.0,165.0,117.0,477.0,479.0,839.0,10.0,10,0
26,139.0,7.0,140.0,4.0,103.0,463.0,286.0,646.0,20.0,10,0
27,87.0,195.0,78.0,184.0,373.0,733.0,844.0,1204.0,10.0,10,0
28,91.0,160.0,96.0,150.0,60.0,420.0,619.0,979.0,30.0,10,0
29,96.0,147.0,87.0,196.0,49.0,409.0,464.0,824.0,10.0,10,0
30,120.0,115.0,149.0,182.0,25.0,385.0,569.0,929.0,20.0,10,0
31,87.0,191.0,85.0,192.0,91.0,451.0,97.0,457.0,10.0,10,0
32,189.0,151.0,192.0,151.0,102.0,462.0,201.0,561.0,30.0,10,0
33,96.0,128.0,99.0,144.0,28.0,388.0,44.0,404.0,30.0,10,0
34,53.0,61.0,64.0,52.0,157.0,517.0,716.0,1076.0,20.0,10,0
35,13.0,152.0,7.0,151.0,101.0,461.0,658.0,1018.0,20.0,10,0
36,149.0,99.0,151.0,99.0,49.0,409.0,233.0,593.0,20.0,10,0
37,99.0,146.0,87.0,118.0,46.0,406.0,586.0,946.0,10.0,10,0
38,179.0,141.0,193.0,159.0,93.0,453.0,390.0,750.0,20.0,10,0
39,120.0,11.0,143.0,0.0,91.0,451.0,656.0,1016.0,10.0,10,0
40,53.0,67.0,66.0,58.0,440.0,800.0,994.0,1354.0,20.0,10,0
41,98.0,4.0,122.0,14.0,97.0,457.0,941.0,1301.0,20.0,10,0
42,69.0,47.0,66.0,52.0,438.0,798.0,624.0,984.0,10.0,10,0
43,173.0,55.0,191.0,27.0,85.0,445.0,116.0,476.0,20.0,10,0
44,129.0,40.0,119.0,37.0,66.0,426.0,723.0,1083.0,20.0,10,0
45,193.0,27.0,199.0,28.0,300.0,660.0,486.0,846.0,10.0,10,0
46,90.0,161.0,90.0,161.0,258.0,618.0,258.0,618.0,10.0,10,0
47,36.0,193.0,28.0,193.0,476.0,836.0,574.0,934.0,20.0,10,0
48,159.0,160.0,179.0,174.0,84.0,444.0,108.0,468.0,20.0,10,0
49,172.0,114.0,194.0,112.0,73.0,433.0,468.0,828.0,20.0,10,0
50,176.0,173.0,181.0,175.0,105.0,465.0,111.0,471.0,20.0,10,0
51,116.0,189.0,117.0,193.0,90.0,450.0,94.0,454.0,30.0,10,0
52,186.0,96.0,180.0,93.0,745.0,1105.0,932.0,1292.0,20.0,10,0
53,39.0,56.0,47.0,50.0,75.0,435.0,729.0,1089.0,10.0,10,0
54,189.0,120.0,187.0,97.0,370.0,730.0,654.0,1014.0,10.0,10,0
55,38.0,190.0,37.0,190.0,292.0,652.0,383.0,743.0,10.0,10,0
56,150.0,99.0,165.0,117.0,142.0,502.0,353.0,713.0,20.0,10,0
57,39.0,112.0,16.0,84.0,63.0,423.0,648.0,1008.0,20.0,10,0
58,17.0,150.0,10.0,153.0,96.0,456.0,196.0,556.0,20.0,10,0
59,194.0,149.0,183.0,152.0,108.0,468.0,585.0,945.0,20.0,10,0
60,187.0,112.0,190.0,112.0,87.0,447.0,90.0,450.0,30.0,10,0
61,77.0,115.0,42.0,105.0,212.0,572.0,343.0,703.0,20.0,10,0
62,190.0,154.0,182.0,154.0,294.0,654.0,492.0,852.0,30.0,10,0
63,18.0,89.0,3.0,75.0,82.0,442.0,289.0,649.0,10.0,10,0
64,17.0,93.0,15.0,87.0,83.0,443.0,275.0,635.0,20.0,10,0
65,151.0,167.0,154.0,163.0,193.0,553.0,573.0,933.0,10.0,10,0
66,40.0,113.0,12.0,85.0,61.0,421.0,369.0,729.0,10.0,10,0
67,154.0,172.0,140.0,181.0,90.0,450.0,90.0,450.0,30.0,10,0
68,6.0,67.0,5.0,73.0,101.0,461.0,197.0,557.0,10.0,10,0
69,140.0,3.0,137.0,4.0,377.0,737.0,939.0,1299.0,10.0,10,0
70,101.0,67.0,103.0,124.0,492.0,852.0,681.0,1041.0,20.0,10,0
71,48.0,30.0,53.0,29.0,89.0,449.0,373.0,733.0,50.0,10,0
72,46.0,49.0,47.0,49.0,547.0,907.0,638.0,998.0,20.0,10,0
73,181.0,89.0,187.0,92.0,81.0,441.0,184.0,544.0,10.0,10,0
74,119.0,113.0,121.0,115.0,23.0,383.0,26.0,386.0,30.0,10,0
75,46.0,51.0,46.0,51.0,820.0,1180.0,820.0,1180.0,20.0,10,0
76,144.0,190.0,144.0,189.0,100.0,460.0,191.0,551.0,10.0,10,0
77,152.0,168.0,144.0,170.0,102.0,462.0,291.0,651.0,20.0,10,0
78,117.0,95.0,151.0,101.0,17.0,377.0,325.0,685.0,10.0,10,0
79,195.0,25.0,193.0,23.0,764.0,1124.0,857.0,1217.0,10.0,10,0
80,104.0,170.0,108.0,168.0,70.0,430.0,361.0,721.0,20.0,10,0
81,150.0,103.0,149.0,103.0,509.0,869.0,600.0,960.0,20.0,10,0
82,63.0,58.0,60.0,58.0,55.0,415.0,58.0,418.0,20.0,10,0
83,188.0,88.0,197.0,79.0,88.0,448.0,191.0,551.0,20.0,10,0
84,39.0,58.0,44.0,52.0,74.0,434.0,173.0,533.0,30.0,10,0
85,145.0,189.0,147.0,186.0,282.0,642.0,474.0,834.0,30.0,10,0
86,85.0,110.0,30.0,187.0,18.0,378.0,670.0,1030.0,10.0,10,0
87,109.0,126.0,123.0,121.0,405.0,765.0,305.0,665.0,10.0,10,0
88,104.0,68.0,103.0,66.0,217.0,577.0,400.0,760.0,10.0,10,0
89,197.0,77.0,197.0,77.0,557.0,917.0,557.0,917.0,20.0,10,0
90,150.0,6.0,156.0,11.0,474.0,834.0,946.0,1306.0,20.0,10,0
91,144.0,33.0,145.0,31.0,80.0,440.0,82.0,442.0,30.0,10,0
92,159.0,121.0,159.0,121.0,634.0,994.0,634.0,994.0,20.0,10,0
93,84.0,192.0,82.0,194.0,188.0,548.0,651.0,1011.0,10.0,10,0
94,26.0,147.0,7.0,152.0,91.0,451.0,567.0,927.0,20.0,10,0
95,181.0,147.0,175.0,143.0,289.0,649.0,837.0,1197.0,20.0,10,0
96,13.0,81.0,14.0,84.0,463.0,823.0,556.0,916.0,30.0,10,0
97,172.0,57.0,172.0,51.0,83.0,443.0,837.0,1197.0,10.0,10,0
98,80.0,108.0,95.0,74.0,21.0,381.0,776.0,1136.0,20.0,10,0
99,180.0,171.0,183.0,167.0,295.0,655.0,481.0,841.0,20.0,10,0
