nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,24.666666666666668,32.0,26.666666666666668,22.666666666666668,81.0,720.0,229.0,713.0,10.0,10,0
2,28.0,66.66666666666667,44.666666666666664,68.0,433.0,1018.0,1563.0,2400.0,30.0,10,0
3,110.0,34.666666666666664,87.33333333333333,20.666666666666668,1325.0,1352.0,1951.0,2476.0,20.0,10,0
4,49.333333333333336,20.666666666666668,72.0,8.666666666666666,261.0,619.0,1593.0,2603.0,10.0,10,0
5,46.0,111.33333333333333,11.333333333333334,110.66666666666667,97.0,602.0,1812.0,2115.0,20.0,10,0
6,98.0,89.33333333333333,92.66666666666667,87.33333333333333,2754.0,3197.0,2928.0,3554.0,20.0,10,0
7,32.0,68.66666666666667,51.333333333333336,84.0,804.0,1206.0,1607.0,2774.0,10.0,10,0
8,79.33333333333333,112.66666666666667,84.66666666666667,110.66666666666667,1943.0,2410.0,2125.0,2426.0,20.0,10,0
9,33.333333333333336,120.66666666666667,40.0,131.33333333333334,636.0,1255.0,2429.0,2889.0,20.0,10,0
10,16.666666666666668,121.33333333333333,12.666666666666666,104.0,527.0,1422.0,2059.0,2472.0,10.0,10,0
11,99.33333333333333,97.33333333333333,97.33333333333333,104.66666666666667,1320.0,1639.0,1296.0,2046.0,10.0,10,0
12,62.0,110.66666666666667,67.33333333333333,109.33333333333333,1198.0,2196.0,1596.0,2176.0,10.0,10,0
13,124.0,33.333333333333336,113.33333333333333,55.333333333333336,1150.0,1910.0,1745.0,2484.0,20.0,10,0
14,48.666666666666664,13.333333333333334,52.666666666666664,8.666666666666666,681.0,1208.0,1242.0,1782.0,10.0,10,0
15,48.666666666666664,74.66666666666667,66.0,82.0,170.0,449.0,2220.0,2961.0,10.0,10,0
16,46.0,66.0,58.0,58.0,1673.0,2477.0,2315.0,3162.0,10.0,10,0
17,78.66666666666667,33.333333333333336,64.0,41.333333333333336,1551.0,2552.0,2518.0,3207.0,10.0,10,0
18,45.333333333333336,46.0,52.666666666666664,46.666666666666664,814.0,1815.0,616.0,1222.0,30.0,10,0
19,32.0,110.66666666666667,36.666666666666664,106.66666666666667,84.0,1095.0,278.0,1027.0,30.0,10,0
20,30.0,58.666666666666664,25.333333333333332,62.666666666666664,56.0,832.0,62.0,634.0,30.0,10,0
21,40.666666666666664,67.33333333333333,54.666666666666664,85.33333333333333,466.0,919.0,1536.0,3036.0,10.0,10,0
22,38.666666666666664,112.0,36.0,116.66666666666667,668.0,834.0,472.0,1226.0,20.0,10,0
23,84.0,26.0,84.66666666666667,30.666666666666668,1697.0,2345.0,2705.0,3263.0,10.0,10,0
24,71.33333333333333,48.666666666666664,79.33333333333333,41.333333333333336,27.0,343.0,757.0,1362.0,30.0,10,0
25,64.66666666666667,47.333333333333336,28.0,50.0,29.0,525.0,1296.0,2008.0,10.0,10,0
26,49.333333333333336,68.0,64.66666666666667,77.33333333333333,383.0,796.0,2632.0,3329.0,10.0,10,0
27,52.666666666666664,70.66666666666667,48.0,78.66666666666667,21.0,750.0,950.0,1315.0,20.0,10,0
28,43.333333333333336,90.0,58.0,88.0,1012.0,1830.0,1933.0,2831.0,20.0,10,0
29,18.0,59.333333333333336,19.333333333333332,58.666666666666664,2297.0,2998.0,2137.0,2761.0,10.0,10,0
30,56.0,88.66666666666667,85.33333333333333,94.0,36.0,646.0,2988.0,3554.0,10.0,10,0
31,118.66666666666667,46.0,104.0,42.666666666666664,1607.0,2038.0,2342.0,3537.0,40.0,10,0
32,18.666666666666668,64.0,28.666666666666668,65.33333333333333,72.0,1038.0,491.0,1145.0,20.0,10,0
33,66.66666666666667,31.333333333333332,72.0,17.333333333333332,53.0,707.0,481.0,574.0,20.0,10,0
34,65.33333333333333,39.333333333333336,83.33333333333333,10.666666666666666,41.0,385.0,594.0,1248.0,10.0,10,0
35,52.666666666666664,56.0,54.0,55.333333333333336,2121.0,2977.0,2489.0,2793.0,10.0,10,0
36,40.666666666666664,116.0,42.666666666666664,114.66666666666667,1168.0,1898.0,1364.0,1890.0,10.0,10,0
37,108.66666666666667,83.33333333333333,92.0,90.0,2292.0,3260.0,2877.0,3451.0,30.0,10,0
38,113.33333333333333,104.0,112.0,84.0,1760.0,2570.0,2154.0,3027.0,10.0,10,0
39,47.333333333333336,126.0,44.0,128.0,2099.0,2279.0,2109.0,2823.0,10.0,10,0
40,72.66666666666667,48.666666666666664,80.0,50.666666666666664,28.0,608.0,1033.0,1847.0,10.0,10,0
41,19.333333333333332,114.0,58.666666666666664,74.0,2516.0,2786.0,2431.0,3141.0,20.0,10,0
42,59.333333333333336,7.333333333333333,62.0,7.333333333333333,1616.0,1974.0,1583.0,2195.0,10.0,10,0
43,113.33333333333333,42.666666666666664,111.33333333333333,36.666666666666664,1938.0,2509.0,1978.0,3220.0,20.0,10,0
44,67.33333333333333,105.33333333333333,90.0,97.33333333333333,1334.0,1490.0,2799.0,3546.0,20.0,10,0
45,56.666666666666664,89.33333333333333,63.333333333333336,100.0,37.0,577.0,424.0,851.0,20.0,10,0
46,12.666666666666666,119.33333333333333,59.333333333333336,75.33333333333333,851.0,1293.0,2094.0,3295.0,30.0,10,0
47,63.333333333333336,91.33333333333333,64.66666666666667,104.66666666666667,514.0,967.0,1359.0,1835.0,10.0,10,0
48,20.0,36.0,14.0,60.666666666666664,83.0,608.0,1972.0,2133.0,30.0,10,0
49,10.666666666666666,51.333333333333336,54.0,61.333333333333336,1319.0,1760.0,2635.0,3402.0,20.0,10,0
50,18.666666666666668,112.0,19.333333333333332,108.66666666666667,2483.0,3004.0,2530.0,3148.0,20.0,10,0
51,49.333333333333336,130.66666666666666,52.0,125.33333333333333,2552.0,3155.0,2586.0,3318.0,30.0,10,0
52,9.333333333333334,54.0,18.0,55.333333333333336,1561.0,2678.0,2481.0,3006.0,30.0,10,0
53,90.66666666666667,38.0,77.33333333333333,29.333333333333332,1384.0,1712.0,2233.0,2961.0,30.0,10,0
