nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,120.66666666666667,114.66666666666667,121.33333333333333,114.0,112.0,656.0,310.0,824.0,10.0,10,0
2,98.0,17.333333333333332,102.66666666666667,20.666666666666668,150.0,573.0,687.0,968.0,30.0,10,0
3,122.66666666666667,77.33333333333333,82.0,70.66666666666667,521.0,955.0,453.0,1092.0,20.0,10,0
4,15.333333333333334,91.33333333333333,14.666666666666666,88.66666666666667,565.0,900.0,618.0,1035.0,20.0,10,0
5,126.66666666666667,18.666666666666668,128.66666666666666,18.0,115.0,569.0,268.0,693.0,20.0,10,0
6,5.333333333333333,48.666666666666664,5.333333333333333,47.333333333333336,438.0,873.0,493.0,1003.0,20.0,10,0
7,68.66666666666667,86.66666666666667,72.66666666666667,84.0,175.0,620.0,362.0,808.0,20.0,10,0
8,40.0,34.0,41.333333333333336,33.333333333333336,98.0,578.0,242.0,799.0,20.0,10,0
9,59.333333333333336,107.33333333333333,58.666666666666664,110.0,61.0,651.0,66.0,626.0,10.0,10,0
10,80.0,61.333333333333336,78.0,60.666666666666664,21.0,576.0,265.0,693.0,20.0,10,0
11,7.333333333333333,100.66666666666667,8.0,104.0,102.0,543.0,363.0,757.0,20.0,10,0
12,71.33333333333333,83.33333333333333,68.66666666666667,82.66666666666667,504.0,850.0,640.0,1082.0,10.0,10,0
13,5.333333333333333,49.333333333333336,5.333333333333333,46.0,341.0,788.0,508.0,1171.0,20.0,10,0
14,70.0,83.33333333333333,70.0,83.33333333333333,578.0,960.0,578.0,960.0,10.0,10,0
15,78.66666666666667,128.0,80.66666666666667,125.33333333333333,93.0,571.0,574.0,924.0,30.0,10,0
16,97.33333333333333,7.333333333333333,102.66666666666667,1.3333333333333333,100.0,537.0,647.0,1300.0,10.0,10,0
17,64.66666666666667,4.666666666666667,62.0,8.666666666666666,108.0,633.0,368.0,752.0,20.0,10,0
18,125.33333333333333,83.33333333333333,130.66666666666666,91.33333333333333,190.0,719.0,102.0,561.0,10.0,10,0
19,62.0,100.0,58.0,78.0,645.0,1140.0,657.0,1056.0,10.0,10,0
20,82.0,22.0,82.0,20.666666666666668,402.0,845.0,476.0,955.0,20.0,10,0
21,80.0,128.0,80.66666666666667,126.0,117.0,619.0,448.0,869.0,10.0,10,0
22,116.0,85.33333333333333,128.0,100.66666666666667,79.0,509.0,132.0,629.0,20.0,10,0
23,131.33333333333334,53.333333333333336,131.33333333333334,52.666666666666664,99.0,509.0,99.0,733.0,10.0,10,0
24,99.33333333333333,111.33333333333333,100.66666666666667,110.0,348.0,784.0,430.0,889.0,40.0,10,0
25,93.33333333333333,2.6666666666666665,95.33333333333333,0.0,231.0,701.0,568.0,1105.0,10.0,10,0
26,66.66666666666667,100.66666666666667,52.0,122.66666666666667,274.0,738.0,781.0,1266.0,10.0,10,0
27,64.0,100.0,68.0,80.66666666666667,528.0,1071.0,867.0,1223.0,20.0,10,0
28,64.0,98.0,64.0,98.0,47.0,759.0,47.0,759.0,10.0,10,0
29,72.66666666666667,116.66666666666667,99.33333333333333,121.33333333333333,203.0,685.0,451.0,1046.0,20.0,10,0
30,56.666666666666664,128.0,58.0,127.33333333333333,93.0,647.0,91.0,566.0,10.0,10,0
31,126.0,100.66666666666667,121.33333333333333,102.66666666666667,102.0,774.0,433.0,911.0,30.0,10,0
32,66.0,96.0,66.0,102.66666666666667,44.0,568.0,355.0,842.0,10.0,10,0
33,42.0,38.666666666666664,42.666666666666664,34.666666666666664,55.0,379.0,690.0,1102.0,20.0,10,0
34,5.333333333333333,102.66666666666667,4.666666666666667,100.66666666666667,427.0,883.0,548.0,1127.0,20.0,10,0
35,100.0,66.0,100.66666666666667,66.0,89.0,554.0,174.0,652.0,20.0,10,0
36,60.0,107.33333333333333,58.0,78.66666666666667,293.0,584.0,538.0,993.0,10.0,10,0
37,119.33333333333333,94.0,120.66666666666667,98.0,113.0,434.0,191.0,747.0,20.0,10,0
38,43.333333333333336,35.333333333333336,44.0,38.666666666666664,815.0,1160.0,786.0,1357.0,10.0,10,0
39,77.33333333333333,8.0,81.33333333333333,9.333333333333334,89.0,487.0,870.0,1323.0,20.0,10,0
40,40.0,38.666666666666664,44.0,34.666666666666664,58.0,483.0,672.0,936.0,20.0,10,0
41,115.33333333333333,36.666666666666664,115.33333333333333,36.666666666666664,85.0,593.0,85.0,593.0,20.0,10,0
42,82.0,24.0,79.33333333333333,24.666666666666668,250.0,810.0,686.0,1120.0,10.0,10,0
43,132.66666666666666,18.666666666666668,131.33333333333334,16.666666666666668,453.0,880.0,516.0,1003.0,20.0,10,0
44,25.333333333333332,125.33333333333333,24.0,128.66666666666666,119.0,640.0,436.0,876.0,20.0,10,0
45,106.0,106.66666666666667,120.0,98.0,84.0,497.0,301.0,819.0,20.0,10,0
46,128.0,75.33333333333333,129.33333333333334,74.66666666666667,92.0,581.0,381.0,914.0,20.0,10,0
47,117.33333333333333,115.33333333333333,120.0,114.0,105.0,454.0,240.0,710.0,20.0,10,0
48,78.0,128.66666666666666,79.33333333333333,125.33333333333333,94.0,561.0,584.0,1099.0,30.0,10,0
49,124.0,64.0,124.0,64.0,759.0,1090.0,759.0,1090.0,20.0,10,0
50,26.0,37.333333333333336,26.0,37.333333333333336,75.0,497.0,75.0,497.0,10.0,10,0
51,118.66666666666667,82.0,126.0,80.0,81.0,539.0,275.0,826.0,30.0,10,0
52,19.333333333333332,92.66666666666667,14.0,56.666666666666664,81.0,572.0,677.0,1170.0,10.0,10,0
53,27.333333333333332,121.33333333333333,24.666666666666668,126.66666666666667,101.0,530.0,274.0,852.0,30.0,10,0
54,82.0,80.66666666666667,110.0,78.0,236.0,734.0,274.0,791.0,20.0,10,0
55,16.0,93.33333333333333,10.666666666666666,56.0,447.0,832.0,575.0,1081.0,20.0,10,0
56,109.33333333333333,75.33333333333333,124.66666666666667,64.66666666666667,65.0,497.0,625.0,1043.0,20.0,10,0
57,6.666666666666667,102.0,17.333333333333332,92.0,105.0,647.0,700.0,1146.0,20.0,10,0
