nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,13.333333333333334,39.333333333333336,6.666666666666667,40.0,458.0,575.0,498.0,588.0,20.0,10,0
2,92.0,48.0,118.66666666666667,40.666666666666664,89.0,225.0,339.0,409.0,8.0,10,0
3,26.0,124.0,21.333333333333332,126.66666666666667,132.0,249.0,215.0,353.0,5.0,10,0
4,99.33333333333333,68.66666666666667,121.33333333333333,73.33333333333333,49.0,195.0,121.0,235.0,17.0,10,0
5,124.0,43.333333333333336,96.0,39.333333333333336,407.0,557.0,383.0,530.0,39.0,10,0
6,38.666666666666664,12.666666666666666,58.0,20.0,151.0,243.0,166.0,241.0,10.0,10,0
7,46.0,42.666666666666664,40.0,47.333333333333336,175.0,274.0,220.0,298.0,48.0,10,0
8,45.333333333333336,104.0,57.333333333333336,100.0,263.0,399.0,478.0,529.0,28.0,10,0
9,32.0,62.666666666666664,26.666666666666668,63.333333333333336,324.0,451.0,467.0,568.0,15.0,10,0
10,82.0,60.0,117.33333333333333,89.33333333333333,25.0,132.0,83.0,195.0,21.0,10,0
11,36.666666666666664,66.66666666666667,32.666666666666664,66.0,45.0,170.0,174.0,289.0,22.0,10,0
12,6.666666666666667,13.333333333333334,12.0,23.333333333333332,546.0,662.0,559.0,690.0,14.0,10,0
13,58.666666666666664,101.33333333333333,46.0,100.0,99.0,232.0,515.0,643.0,13.0,10,0
14,17.333333333333332,27.333333333333332,8.0,10.0,106.0,210.0,487.0,593.0,14.0,10,0
15,16.0,87.33333333333333,10.666666666666666,94.0,276.0,372.0,445.0,638.0,31.0,10,0
16,65.33333333333333,128.66666666666666,64.66666666666667,128.0,169.0,265.0,176.0,243.0,27.0,10,0
17,46.666666666666664,18.666666666666668,42.0,29.333333333333332,446.0,582.0,447.0,582.0,11.0,10,0
18,0.6666666666666666,36.0,27.333333333333332,28.666666666666668,260.0,345.0,477.0,566.0,14.0,10,0
19,86.66666666666667,99.33333333333333,89.33333333333333,104.66666666666667,57.0,201.0,384.0,482.0,17.0,10,0
20,117.33333333333333,88.0,106.0,86.0,297.0,409.0,334.0,462.0,10.0,10,0
21,103.33333333333333,11.333333333333334,103.33333333333333,14.666666666666666,99.0,174.0,95.0,234.0,32.0,10,0
22,106.0,130.66666666666666,106.0,124.66666666666667,195.0,311.0,421.0,563.0,6.0,10,0
23,122.0,113.33333333333333,116.0,129.33333333333334,163.0,253.0,435.0,519.0,17.0,10,0
24,90.66666666666667,60.0,74.0,65.33333333333333,37.0,191.0,564.0,662.0,18.0,10,0
25,0.6666666666666666,99.33333333333333,18.666666666666668,106.66666666666667,376.0,460.0,343.0,473.0,35.0,10,0
26,55.333333333333336,120.0,49.333333333333336,108.66666666666667,224.0,339.0,594.0,716.0,15.0,10,0
27,42.0,99.33333333333333,42.0,94.0,61.0,167.0,114.0,222.0,17.0,10,0
28,26.0,74.66666666666667,38.0,78.66666666666667,94.0,196.0,383.0,489.0,26.0,10,0
29,114.66666666666667,107.33333333333333,122.66666666666667,93.33333333333333,94.0,215.0,302.0,441.0,6.0,10,0
30,33.333333333333336,20.666666666666668,30.666666666666668,26.666666666666668,85.0,203.0,184.0,350.0,20.0,10,0
31,90.0,114.0,95.33333333333333,119.33333333333333,125.0,231.0,245.0,328.0,27.0,10,0
32,26.0,100.66666666666667,16.666666666666668,110.0,80.0,174.0,304.0,473.0,26.0,10,0
33,114.0,46.0,117.33333333333333,38.666666666666664,137.0,267.0,168.0,315.0,19.0,10,0
34,96.66666666666667,12.666666666666666,102.0,12.666666666666666,271.0,410.0,277.0,419.0,20.0,10,0
35,74.66666666666667,116.0,74.0,126.0,74.0,188.0,451.0,584.0,20.0,10,0
36,3.3333333333333335,81.33333333333333,3.3333333333333335,86.66666666666667,310.0,445.0,565.0,695.0,15.0,10,0
37,112.0,79.33333333333333,106.0,70.0,520.0,626.0,520.0,662.0,14.0,10,0
38,35.333333333333336,116.66666666666667,28.0,116.0,160.0,276.0,94.0,190.0,28.0,10,0
39,32.0,70.66666666666667,13.333333333333334,75.33333333333333,137.0,239.0,81.0,192.0,23.0,10,0
40,67.33333333333333,84.66666666666667,46.666666666666664,86.66666666666667,27.0,110.0,438.0,530.0,31.0,10,0
41,99.33333333333333,52.0,101.33333333333333,45.333333333333336,398.0,526.0,561.0,663.0,6.0,10,0
42,53.333333333333336,111.33333333333333,52.0,112.66666666666667,179.0,295.0,228.0,379.0,10.0,10,0
43,104.66666666666667,94.66666666666667,124.0,99.33333333333333,70.0,255.0,98.0,266.0,13.0,10,0
44,50.0,113.33333333333333,41.333333333333336,92.0,481.0,584.0,581.0,698.0,17.0,10,0
45,132.0,64.66666666666667,104.0,62.0,159.0,319.0,369.0,502.0,14.0,10,0
46,118.66666666666667,58.666666666666664,105.33333333333333,54.0,279.0,394.0,480.0,568.0,23.0,10,0
47,56.666666666666664,56.666666666666664,69.33333333333333,58.666666666666664,503.0,665.0,669.0,782.0,14.0,10,0
48,126.0,55.333333333333336,119.33333333333333,63.333333333333336,160.0,278.0,442.0,539.0,43.0,10,0
49,64.66666666666667,6.0,44.0,2.0,272.0,397.0,331.0,441.0,13.0,10,0
50,30.0,63.333333333333336,30.0,63.333333333333336,184.0,248.0,184.0,248.0,15.0,10,0
51,108.0,108.0,108.0,108.0,308.0,407.0,308.0,407.0,20.0,10,0
52,44.0,130.66666666666666,56.0,125.33333333333333,346.0,519.0,427.0,579.0,23.0,10,0
53,25.333333333333332,67.33333333333333,57.333333333333336,73.33333333333333,264.0,431.0,483.0,624.0,10.0,10,0
54,36.666666666666664,34.0,44.666666666666664,46.666666666666664,197.0,368.0,404.0,491.0,17.0,10,0
55,119.33333333333333,100.66666666666667,115.33333333333333,98.0,262.0,407.0,417.0,552.0,20.0,10,0
56,27.333333333333332,10.666666666666666,23.333333333333332,6.0,102.0,229.0,206.0,285.0,6.0,10,0
