nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,150.0,26.0,146.0,3.0,1066.0,1245.0,1738.0,1835.0,16.0,10,0
2,84.0,188.0,31.0,79.0,1937.0,2085.0,2221.0,2358.0,17.0,10,0
3,83.0,112.0,59.0,139.0,41.0,126.0,1288.0,1397.0,28.0,10,0
4,135.0,110.0,191.0,124.0,125.0,166.0,638.0,684.0,7.0,10,0
5,112.0,174.0,64.0,156.0,277.0,403.0,1423.0,1495.0,20.0,10,0
6,146.0,166.0,184.0,140.0,1466.0,1586.0,1400.0,1569.0,24.0,10,0
7,45.0,95.0,17.0,166.0,825.0,903.0,1731.0,1879.0,15.0,10,0
8,81.0,183.0,110.0,184.0,357.0,455.0,1817.0,1910.0,11.0,10,0
9,32.0,23.0,10.0,60.0,747.0,809.0,2125.0,2220.0,10.0,10,0
10,142.0,27.0,171.0,36.0,1487.0,1593.0,2501.0,2682.0,11.0,10,0
11,172.0,161.0,184.0,110.0,508.0,562.0,722.0,846.0,6.0,10,0
12,28.0,127.0,53.0,180.0,793.0,927.0,1086.0,1260.0,24.0,10,0
13,67.0,127.0,69.0,133.0,110.0,232.0,146.0,216.0,21.0,10,0
14,16.0,141.0,66.0,98.0,2084.0,2246.0,2537.0,2650.0,20.0,10,0
15,191.0,138.0,148.0,157.0,669.0,828.0,1289.0,1373.0,2.0,10,0
16,83.0,180.0,154.0,184.0,1115.0,1135.0,1251.0,1410.0,15.0,10,0
17,8.0,89.0,105.0,26.0,851.0,933.0,1298.0,1406.0,13.0,10,0
18,134.0,157.0,74.0,163.0,1692.0,1774.0,2548.0,2692.0,20.0,10,0
19,25.0,48.0,63.0,44.0,1747.0,1908.0,1983.0,2136.0,11.0,10,0
20,58.0,19.0,59.0,83.0,736.0,838.0,892.0,1041.0,10.0,10,0
21,95.0,50.0,159.0,105.0,925.0,1093.0,2303.0,2425.0,25.0,10,0
22,130.0,149.0,174.0,185.0,238.0,350.0,463.0,553.0,17.0,10,0
