nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,80.66666666666667,24.0,89.33333333333333,4.0,140.0,200.0,230.0,274.0,20.0,10,0
2,42.0,38.666666666666664,41.333333333333336,33.333333333333336,55.0,111.0,88.0,153.0,20.0,10,0
3,42.666666666666664,34.666666666666664,42.0,36.666666666666664,133.0,219.0,194.0,207.0,20.0,10,0
4,92.66666666666667,4.666666666666667,91.33333333333333,6.666666666666667,100.0,194.0,443.0,467.0,20.0,10,0
5,62.0,8.666666666666666,73.33333333333333,5.333333333333333,90.0,231.0,417.0,570.0,30.0,10,0
6,52.666666666666664,128.66666666666666,56.0,120.0,136.0,272.0,320.0,431.0,30.0,10,0
7,42.0,128.0,53.333333333333336,126.66666666666667,214.0,282.0,428.0,489.0,12.0,10,0
8,82.0,60.0,105.33333333333333,54.0,25.0,140.0,474.0,574.0,21.0,10,0
9,40.0,102.0,40.0,122.66666666666667,74.0,150.0,289.0,394.0,11.0,10,0
10,94.0,5.333333333333333,95.33333333333333,0.0,100.0,183.0,142.0,251.0,20.0,10,0
11,8.666666666666666,54.0,37.333333333333336,60.0,131.0,195.0,496.0,593.0,30.0,10,0
12,35.333333333333336,39.333333333333336,45.333333333333336,76.66666666666667,62.0,123.0,539.0,621.0,20.0,10,0
13,100.66666666666667,88.0,98.66666666666667,104.66666666666667,143.0,217.0,286.0,380.0,6.0,10,0
14,65.33333333333333,128.66666666666666,58.666666666666664,95.33333333333333,176.0,258.0,493.0,579.0,27.0,10,0
15,10.666666666666666,56.0,10.666666666666666,56.0,141.0,236.0,141.0,236.0,20.0,10,0
16,102.66666666666667,39.333333333333336,103.33333333333333,11.333333333333334,67.0,170.0,99.0,224.0,17.0,10,0
17,23.333333333333332,124.0,46.0,100.0,175.0,275.0,527.0,631.0,10.0,10,0
18,36.666666666666664,58.0,39.333333333333336,55.333333333333336,167.0,270.0,223.0,261.0,30.0,10,0
19,14.666666666666666,88.66666666666667,24.666666666666668,97.33333333333333,147.0,227.0,276.0,374.0,10.0,10,0
20,6.666666666666667,13.333333333333334,6.666666666666667,13.333333333333334,514.0,635.0,514.0,635.0,14.0,10,0
21,119.33333333333333,94.0,124.66666666666667,94.66666666666667,89.0,207.0,96.0,168.0,20.0,10,0
22,76.0,81.33333333333333,76.0,81.33333333333333,209.0,246.0,209.0,246.0,10.0,10,0
23,52.0,79.33333333333333,64.66666666666667,86.0,29.0,176.0,583.0,615.0,30.0,10,0
24,128.0,75.33333333333333,132.66666666666666,76.66666666666667,92.0,158.0,100.0,174.0,20.0,10,0
25,123.33333333333333,82.66666666666667,130.0,88.0,88.0,191.0,238.0,319.0,10.0,10,0
26,30.666666666666668,14.666666666666666,30.666666666666668,14.666666666666666,366.0,473.0,366.0,473.0,10.0,10,0
27,4.666666666666667,101.33333333333333,4.666666666666667,94.66666666666667,142.0,232.0,185.0,248.0,10.0,10,0
28,92.0,40.666666666666664,96.0,61.333333333333336,229.0,325.0,478.0,574.0,19.0,10,0
29,3.3333333333333335,108.0,8.0,104.0,113.0,172.0,130.0,191.0,26.0,10,0
