nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,89.33333333333333,4.0,94.66666666666667,18.0,177.0,327.0,310.0,460.0,20.0,10,0
2,42.0,38.666666666666664,40.0,34.0,55.0,205.0,63.0,213.0,20.0,10,0
3,42.666666666666664,34.666666666666664,41.333333333333336,25.333333333333332,101.0,251.0,479.0,629.0,20.0,10,0
4,92.66666666666667,4.666666666666667,90.0,0.0,100.0,250.0,149.0,299.0,20.0,10,0
5,65.33333333333333,2.6666666666666665,73.33333333333333,5.333333333333333,96.0,246.0,418.0,568.0,20.0,10,0
6,52.666666666666664,128.66666666666666,44.0,130.66666666666666,129.0,279.0,357.0,507.0,30.0,10,0
7,54.666666666666664,129.33333333333334,53.333333333333336,126.66666666666667,116.0,266.0,384.0,534.0,10.0,10,0
8,123.33333333333333,64.0,105.33333333333333,54.0,141.0,291.0,449.0,599.0,30.0,10,0
9,40.0,102.0,56.0,129.33333333333334,66.0,216.0,95.0,245.0,11.0,10,0
10,94.0,5.333333333333333,131.33333333333334,19.333333333333332,100.0,250.0,349.0,499.0,20.0,10,0
11,8.666666666666666,54.0,5.333333333333333,48.666666666666664,89.0,239.0,101.0,251.0,30.0,10,0
12,37.333333333333336,98.66666666666667,45.333333333333336,76.66666666666667,467.0,617.0,505.0,655.0,20.0,10,0
13,100.66666666666667,88.0,98.66666666666667,104.66666666666667,105.0,255.0,258.0,408.0,6.0,10,0
14,61.333333333333336,118.66666666666667,58.666666666666664,95.33333333333333,411.0,561.0,461.0,611.0,26.0,10,0
15,8.0,56.666666666666664,10.666666666666666,56.0,89.0,239.0,113.0,263.0,10.0,10,0
16,103.33333333333333,11.333333333333334,109.33333333333333,24.666666666666668,99.0,249.0,89.0,239.0,32.0,10,0
17,50.0,115.33333333333333,46.0,100.0,77.0,227.0,504.0,654.0,30.0,10,0
18,35.333333333333336,40.666666666666664,36.666666666666664,58.0,61.0,211.0,143.0,293.0,20.0,10,0
19,15.333333333333334,91.33333333333333,14.666666666666666,88.66666666666667,98.0,248.0,112.0,262.0,20.0,10,0
20,6.666666666666667,13.333333333333334,11.333333333333334,21.333333333333332,485.0,635.0,411.0,561.0,14.0,10,0
21,124.66666666666667,94.66666666666667,105.33333333333333,88.0,96.0,246.0,298.0,448.0,10.0,10,0
22,123.33333333333333,82.66666666666667,76.0,81.33333333333333,88.0,238.0,153.0,303.0,10.0,10,0
23,52.0,79.33333333333333,66.66666666666667,96.0,29.0,179.0,189.0,339.0,30.0,10,0
24,126.66666666666667,73.33333333333333,132.66666666666666,76.66666666666667,117.0,267.0,100.0,250.0,20.0,10,0
25,32.0,20.0,30.666666666666668,14.666666666666666,87.0,237.0,344.0,494.0,50.0,10,0
26,4.666666666666667,101.33333333333333,7.333333333333333,100.66666666666667,112.0,262.0,102.0,252.0,10.0,10,0
27,126.0,63.333333333333336,96.0,61.333333333333336,89.0,239.0,451.0,601.0,10.0,10,0
28,8.0,104.0,3.3333333333333335,108.0,104.0,254.0,113.0,263.0,30.0,10,0
29,131.33333333333334,75.33333333333333,126.66666666666667,74.66666666666667,97.0,247.0,90.0,240.0,20.0,10,0
30,58.0,78.66666666666667,56.0,78.66666666666667,51.0,201.0,38.0,188.0,10.0,10,0
31,18.666666666666668,51.333333333333336,6.666666666666667,44.666666666666664,160.0,310.0,95.0,245.0,12.0,10,0
32,80.66666666666667,24.0,70.0,17.333333333333332,95.0,245.0,263.0,413.0,20.0,10,0
33,67.33333333333333,46.666666666666664,75.33333333333333,66.66666666666667,30.0,180.0,170.0,320.0,20.0,10,0
34,125.33333333333333,83.33333333333333,92.66666666666667,64.66666666666667,91.0,241.0,565.0,715.0,10.0,10,0
35,56.666666666666664,109.33333333333333,95.33333333333333,119.33333333333333,65.0,215.0,211.0,361.0,23.0,10,0
36,74.0,126.0,73.33333333333333,122.66666666666667,443.0,593.0,391.0,541.0,3.0,10,0
37,80.66666666666667,30.666666666666668,79.33333333333333,24.666666666666668,106.0,256.0,108.0,258.0,3.0,10,0
38,58.0,127.33333333333333,58.0,130.0,91.0,241.0,95.0,245.0,10.0,10,0
39,53.333333333333336,111.33333333333333,56.666666666666664,128.66666666666666,162.0,312.0,250.0,400.0,10.0,10,0
40,120.66666666666667,46.666666666666664,96.0,39.333333333333336,465.0,615.0,382.0,532.0,25.0,10,0
41,118.66666666666667,82.0,123.33333333333333,82.0,81.0,231.0,88.0,238.0,30.0,10,0
42,15.333333333333334,117.33333333333333,30.0,94.66666666666667,293.0,443.0,408.0,558.0,20.0,10,0
43,100.66666666666667,44.0,116.66666666666667,40.0,61.0,211.0,85.0,235.0,11.0,10,0
44,45.333333333333336,33.333333333333336,33.333333333333336,20.666666666666668,76.0,226.0,85.0,235.0,10.0,10,0
45,106.0,130.66666666666666,110.0,120.66666666666667,178.0,328.0,103.0,253.0,6.0,10,0
46,58.0,20.0,99.33333333333333,52.0,128.0,278.0,387.0,537.0,10.0,10,0
47,124.66666666666667,61.333333333333336,126.0,55.333333333333336,87.0,237.0,144.0,294.0,20.0,10,0
48,6.666666666666667,102.0,6.666666666666667,102.0,104.0,254.0,104.0,254.0,20.0,10,0
49,45.333333333333336,26.666666666666668,36.0,20.0,68.0,218.0,90.0,240.0,23.0,10,0
50,36.0,24.666666666666668,36.0,24.666666666666668,527.0,677.0,527.0,677.0,21.0,10,0
51,106.0,80.66666666666667,120.0,98.0,99.0,249.0,92.0,242.0,20.0,10,0
52,102.66666666666667,39.333333333333336,124.0,43.333333333333336,67.0,217.0,407.0,557.0,17.0,10,0
53,62.0,8.666666666666666,60.0,2.6666666666666665,87.0,237.0,96.0,246.0,30.0,10,0
54,25.333333333333332,126.66666666666667,24.666666666666668,126.66666666666667,109.0,259.0,109.0,259.0,10.0,10,0
55,70.0,46.666666666666664,69.33333333333333,58.666666666666664,30.0,180.0,593.0,743.0,10.0,10,0
56,52.0,122.66666666666667,52.0,112.66666666666667,149.0,299.0,228.0,378.0,20.0,10,0
57,122.0,113.33333333333333,84.66666666666667,95.33333333333333,133.0,283.0,481.0,631.0,17.0,10,0
58,16.0,87.33333333333333,19.333333333333332,80.66666666666667,249.0,399.0,214.0,364.0,31.0,10,0
59,122.66666666666667,77.33333333333333,110.0,78.0,103.0,253.0,67.0,217.0,20.0,10,0
60,46.666666666666664,24.666666666666668,36.666666666666664,16.0,69.0,219.0,88.0,238.0,10.0,10,0
61,124.0,60.666666666666664,120.66666666666667,59.333333333333336,86.0,236.0,81.0,231.0,10.0,10,0
62,17.333333333333332,92.0,30.666666666666668,87.33333333333333,128.0,278.0,281.0,431.0,10.0,10,0
63,68.66666666666667,44.0,83.33333333333333,52.0,34.0,184.0,33.0,183.0,20.0,10,0
64,122.0,80.0,131.33333333333334,93.33333333333333,85.0,235.0,104.0,254.0,10.0,10,0
65,66.66666666666667,46.666666666666664,64.66666666666667,43.333333333333336,30.0,180.0,51.0,201.0,30.0,10,0
66,55.333333333333336,78.66666666666667,44.666666666666664,84.66666666666667,27.0,177.0,42.0,192.0,20.0,10,0
67,40.0,38.666666666666664,44.0,38.666666666666664,58.0,208.0,139.0,289.0,20.0,10,0
68,55.333333333333336,125.33333333333333,56.0,120.0,89.0,239.0,301.0,451.0,30.0,10,0
69,8.666666666666666,101.33333333333333,8.0,102.66666666666667,101.0,251.0,103.0,253.0,20.0,10,0
70,93.33333333333333,4.0,105.33333333333333,13.333333333333334,102.0,252.0,507.0,657.0,30.0,10,0
71,107.33333333333333,105.33333333333333,64.66666666666667,86.0,333.0,483.0,524.0,674.0,24.0,10,0
72,27.333333333333332,124.0,27.333333333333332,124.0,104.0,254.0,104.0,254.0,27.0,10,0
73,118.0,96.66666666666667,108.0,108.0,119.0,269.0,283.0,433.0,10.0,10,0
74,35.333333333333336,116.66666666666667,59.333333333333336,117.33333333333333,143.0,293.0,367.0,517.0,28.0,10,0
75,57.333333333333336,46.0,56.666666666666664,56.666666666666664,116.0,266.0,509.0,659.0,14.0,10,0
76,13.333333333333334,48.0,8.0,46.0,191.0,341.0,139.0,289.0,21.0,10,0
77,38.0,104.66666666666667,27.333333333333332,121.33333333333333,71.0,221.0,101.0,251.0,26.0,10,0
78,118.66666666666667,98.0,118.66666666666667,98.0,97.0,247.0,97.0,247.0,10.0,10,0
79,93.33333333333333,7.333333333333333,119.33333333333333,3.3333333333333335,97.0,247.0,476.0,626.0,10.0,10,0
80,66.0,8.0,66.66666666666667,4.0,88.0,238.0,94.0,244.0,30.0,10,0
81,10.0,58.666666666666664,12.0,59.333333333333336,85.0,235.0,82.0,232.0,10.0,10,0
82,56.666666666666664,73.33333333333333,52.0,76.66666666666667,18.0,168.0,26.0,176.0,10.0,10,0
83,17.333333333333332,98.0,24.666666666666668,97.33333333333333,87.0,237.0,250.0,400.0,20.0,10,0
84,34.666666666666664,25.333333333333332,30.666666666666668,26.666666666666668,78.0,228.0,192.0,342.0,30.0,10,0
85,87.33333333333333,90.66666666666667,76.0,74.66666666666667,558.0,708.0,546.0,696.0,18.0,10,0
86,23.333333333333332,106.66666666666667,16.666666666666668,110.0,88.0,238.0,313.0,463.0,16.0,10,0
87,124.66666666666667,64.66666666666667,126.0,64.66666666666667,119.0,269.0,107.0,257.0,10.0,10,0
88,86.0,117.33333333333333,114.66666666666667,119.33333333333333,85.0,235.0,499.0,649.0,18.0,10,0
89,104.0,62.0,106.0,70.0,361.0,511.0,516.0,666.0,25.0,10,0
90,54.666666666666664,32.0,34.666666666666664,18.666666666666668,55.0,205.0,86.0,236.0,8.0,10,0
91,41.333333333333336,33.333333333333336,43.333333333333336,51.333333333333336,62.0,212.0,148.0,298.0,20.0,10,0
92,91.33333333333333,2.6666666666666665,91.33333333333333,0.6666666666666666,164.0,314.0,137.0,287.0,10.0,10,0
93,93.33333333333333,2.6666666666666665,102.66666666666667,4.666666666666667,104.0,254.0,290.0,440.0,10.0,10,0
94,95.33333333333333,0.0,91.33333333333333,6.666666666666667,121.0,271.0,380.0,530.0,10.0,10,0
95,133.33333333333334,90.66666666666667,132.0,88.0,106.0,256.0,103.0,253.0,20.0,10,0
96,16.666666666666668,97.33333333333333,11.333333333333334,100.0,87.0,237.0,96.0,246.0,30.0,10,0
97,25.333333333333332,122.0,40.0,122.66666666666667,249.0,399.0,266.0,416.0,10.0,10,0
98,86.0,26.666666666666668,80.66666666666667,32.0,66.0,216.0,223.0,373.0,20.0,10,0
