nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,133.33333333333334,133.33333333333334,40,0.0,1688.0,10,0,0,1.0
1,214.0,191.33333333333334,-20.0,543.0,669.0,10,417,0,-1
2,82.0,117.33333333333333,-10.0,1107.0,1262.0,10,628,0,-1
3,156.0,13.333333333333334,-17.0,369.0,497.0,10,261,0,-1
4,170.66666666666666,256.6666666666667,-17.0,552.0,670.0,10,320,0,-1
5,72.0,266.0,-8.0,219.0,335.0,10,661,0,-1
6,202.0,172.0,-24.0,938.0,1069.0,10,197,0,-1
7,98.66666666666667,62.666666666666664,-4.0,798.0,908.0,10,584,0,-1
8,23.333333333333332,158.66666666666666,32.0,169.0,259.0,10,0,774,4.112093635173662
9,237.33333333333334,148.66666666666666,-28.0,917.0,1048.0,10,478,0,-1
10,232.66666666666666,216.0,33.0,502.0,605.0,10,0,597,15.993800712516725
11,19.333333333333332,6.0,-14.0,793.0,888.0,10,163,0,-1
12,14.0,54.666666666666664,26.0,798.0,915.0,10,0,142,237.98507996445412
13,97.33333333333333,213.33333333333334,22.0,433.0,591.0,10,0,423,210.9889269425778
14,224.66666666666666,54.0,22.0,663.0,793.0,10,0,240,428.6366377782968
15,106.66666666666667,208.66666666666666,-11.0,809.0,938.0,10,450,0,-1
16,158.0,162.0,9.0,56.0,171.0,10,0,532,0
17,228.66666666666666,89.33333333333333,8.0,953.0,1095.0,10,0,414,280.9354700338325
18,8.666666666666666,39.333333333333336,-18.0,512.0,636.0,10,568,0,-1
19,82.0,20.0,-3.0,666.0,759.0,10,706,0,-1
20,104.0,21.333333333333332,-6.0,706.0,905.0,10,159,0,-1
21,240.66666666666666,129.33333333333334,12.0,372.0,468.0,10,0,712,139.9683499396965
22,220.0,206.66666666666666,11.0,614.0,772.0,10,0,719,71.05294804852666
23,217.33333333333334,223.33333333333334,-11.0,946.0,1047.0,10,343,0,-1
24,139.33333333333334,188.66666666666666,24.0,598.0,666.0,10,0,329,92.8224963965574
25,178.0,147.33333333333334,24.0,549.0,654.0,10,0,786,46.64807885305643
26,38.0,82.66666666666667,24.0,161.0,251.0,10,0,29,83.96004306623693
27,186.66666666666666,3.3333333333333335,-26.0,982.0,1080.0,10,617,0,-1
28,61.333333333333336,158.66666666666666,-15.0,1151.0,1308.0,10,119,0,-1
29,34.0,136.66666666666666,-24.0,1175.0,1287.0,10,26,0,-1
30,246.0,4.0,16.0,507.0,618.0,10,0,325,226.3684593593114
31,87.33333333333333,59.333333333333336,-1.0,130.0,268.0,10,409,0,-1
32,239.33333333333334,104.66666666666667,-25.0,761.0,888.0,10,674,0,-1
33,130.0,98.66666666666667,-15.0,1270.0,1412.0,10,467,0,-1
34,159.33333333333334,168.0,-18.0,1271.0,1424.0,10,277,0,-1
35,218.66666666666666,5.333333333333333,36.0,390.0,531.0,10,0,112,89.8501410367432
36,108.0,210.66666666666666,-34.0,559.0,663.0,10,536,0,-1
37,122.66666666666667,155.33333333333334,19.0,36.0,165.0,10,0,836,0
38,19.333333333333332,57.333333333333336,28.0,546.0,624.0,10,0,594,38.455340480161645
39,226.66666666666666,184.0,-39.0,841.0,925.0,10,245,0,-1
40,86.0,35.333333333333336,-39.0,708.0,824.0,10,653,0,-1
41,221.33333333333334,82.66666666666667,22.0,299.0,399.0,10,0,436,195.00409521968024
42,36.666666666666664,76.66666666666667,-25.0,725.0,871.0,10,255,0,-1
43,262.0,164.0,14.0,451.0,595.0,10,0,370,278.83328820292365
44,232.0,212.66666666666666,-27.0,264.0,429.0,10,668,0,-1
45,240.66666666666666,191.33333333333334,13.0,227.0,314.0,10,0,234,23.74707458722508
46,10.666666666666666,76.0,-4.0,697.0,779.0,10,748,0,-1
47,235.33333333333334,43.333333333333336,24.0,264.0,378.0,10,0,521,128.28714249315118
48,48.666666666666664,84.0,38.0,373.0,496.0,10,0,222,23.95360219991591
49,60.666666666666664,40.666666666666664,-5.0,1395.0,1502.0,10,670,0,-1
50,78.0,98.66666666666667,14.0,97.0,199.0,10,0,169,15.976331606949156
51,40.0,212.66666666666666,29.0,183.0,366.0,10,0,292,113.4572052635058
52,162.66666666666666,33.333333333333336,-12.0,921.0,1018.0,10,449,0,-1
53,52.666666666666664,63.333333333333336,-20.0,1182.0,1300.0,10,591,0,-1
54,170.0,53.333333333333336,11.0,467.0,602.0,10,0,117,99.59239855191493
55,212.66666666666666,76.66666666666667,16.0,616.0,743.0,10,0,600,113.32502428482705
56,23.333333333333332,106.66666666666667,-15.0,969.0,1096.0,10,749,0,-1
57,238.66666666666666,206.0,-20.0,826.0,916.0,10,154,0,-1
58,154.66666666666666,87.33333333333333,-29.0,1090.0,1211.0,10,204,0,-1
59,107.33333333333333,82.66666666666667,17.0,620.0,730.0,10,0,397,62.82496861066561
60,56.666666666666664,85.33333333333333,18.0,1270.0,1335.0,10,0,314,732.4688855918737
61,140.66666666666666,102.0,-17.0,48.0,142.0,10,725,0,-1
62,101.33333333333333,240.66666666666666,18.0,971.0,1117.0,10,0,391,193.69491408992874
63,218.0,76.66666666666667,15.0,273.0,364.0,10,0,611,75.6500880308694
64,100.66666666666667,154.0,10.0,66.0,122.0,10,0,583,2.035758541170505
65,140.0,196.0,43.0,94.0,209.0,10,0,282,4.084774080399846
66,176.0,227.33333333333334,-4.0,971.0,1141.0,10,753,0,-1
67,206.0,35.333333333333336,26.0,278.0,406.0,10,0,345,151.75564853789987
68,72.0,50.0,24.0,155.0,273.0,10,0,398,46.6323071980731
69,202.0,238.66666666666666,37.0,285.0,427.0,10,0,424,213.2171069234123
70,22.0,150.66666666666666,-29.0,1152.0,1262.0,10,95,0,-1
71,252.0,78.66666666666667,12.0,687.0,797.0,10,0,562,358.4986747700543
72,17.333333333333332,46.666666666666664,-18.0,860.0,1013.0,10,741,0,-1
73,30.0,194.0,18.0,179.0,295.0,10,0,690,7.151257221017245
74,219.33333333333334,138.66666666666666,-11.0,1272.0,1391.0,10,237,0,-1
75,20.0,26.0,8.0,325.0,440.0,10,0,229,195.85920063198836
76,52.0,56.666666666666664,-8.0,688.0,824.0,10,711,0,-1
77,2.6666666666666665,204.66666666666666,14.0,1021.0,1163.0,10,0,435,676.045381517737
78,100.66666666666667,125.33333333333333,-17.0,50.0,204.0,10,439,0,-1
79,9.333333333333334,35.333333333333336,12.0,762.0,878.0,10,0,805,157.0731326909577
80,83.33333333333333,121.33333333333333,-23.0,77.0,205.0,10,537,0,-1
81,154.66666666666666,84.66666666666667,13.0,79.0,240.0,10,0,758,2.863769722655097
82,245.33333333333334,42.0,22.0,390.0,469.0,10,0,207,39.40442286333335
83,186.66666666666666,149.33333333333334,20.0,203.0,280.0,10,0,120,111.5172862367009
84,232.0,68.0,26.0,345.0,468.0,10,0,780,156.63140262344353
85,212.66666666666666,106.66666666666667,26.0,131.0,234.0,10,0,702,12.342810599735353
86,77.33333333333333,68.0,10.0,767.0,890.0,10,0,832,256.94397165820516
87,128.0,178.66666666666666,-14.0,487.0,590.0,10,103,0,-1
88,146.66666666666666,224.66666666666666,23.0,268.0,387.0,10,0,759,62.585689652585046
89,176.0,46.0,-24.0,613.0,748.0,10,268,0,-1
90,94.66666666666667,158.66666666666666,-32.0,1125.0,1259.0,10,550,0,-1
91,154.0,152.66666666666666,12.0,1167.0,1269.0,10,0,236,374.8742204199168
92,54.0,193.33333333333334,-9.0,341.0,491.0,10,357,0,-1
93,193.33333333333334,54.666666666666664,-18.0,859.0,967.0,10,486,0,-1
94,138.0,123.33333333333333,-38.0,1190.0,1281.0,10,291,0,-1
95,14.0,170.0,29.0,709.0,843.0,10,0,70,539.8750470632392
96,235.33333333333334,238.0,20.0,219.0,390.0,10,0,334,67.00687931144925
97,216.0,122.66666666666667,25.0,125.0,267.0,10,0,579,6.8720186249262465
98,203.33333333333334,170.0,-13.0,285.0,367.0,10,527,0,-1
99,254.0,18.0,27.0,430.0,525.0,10,0,285,329.12600934151783
100,91.33333333333333,88.0,20.0,148.0,315.0,10,0,499,73.9398954746494
