nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,133.33333333333334,133.33333333333334,40,0.0,1676.0,10,0,0,1.0
1,256.6666666666667,37.333333333333336,-10.0,329.0,689.0,10,573,0,-1
2,134.0,198.0,-10.0,650.0,1010.0,10,709,0,-1
3,38.0,235.33333333333334,10.0,211.0,571.0,10,0,44,17.172689640808095
4,134.0,257.3333333333333,20.0,654.0,1014.0,10,0,414,254.77718601608268
5,239.33333333333334,15.333333333333334,-20.0,237.0,597.0,10,347,0,-1
6,140.0,178.66666666666666,30.0,68.0,428.0,10,0,649,7.76144555512368
7,146.0,98.66666666666667,10.0,55.0,415.0,10,0,165,0
8,204.0,260.0,20.0,217.0,577.0,10,0,482,93.22200995328802
9,21.333333333333332,167.33333333333334,-10.0,651.0,1011.0,10,263,0,-1
10,86.66666666666667,46.666666666666664,-30.0,806.0,1166.0,10,720,0,-1
11,68.66666666666667,114.66666666666667,10.0,475.0,835.0,10,0,717,290.65902889676676
12,212.66666666666666,144.66666666666666,10.0,496.0,856.0,10,0,578,26.052109352387426
13,66.0,160.66666666666666,20.0,109.0,469.0,10,0,770,33.2780684186928
14,245.33333333333334,68.0,20.0,194.0,554.0,10,0,624,26.473942998185507
15,204.66666666666666,206.66666666666666,-20.0,431.0,791.0,10,145,0,-1
16,105.33333333333333,244.0,20.0,364.0,724.0,10,0,791,32.63354647947659
17,190.66666666666666,6.0,20.0,399.0,759.0,10,0,790,102.32254999014995
18,178.0,107.33333333333333,-10.0,933.0,1293.0,10,513,0,-1
19,202.66666666666666,94.0,-10.0,597.0,957.0,10,148,0,-1
20,95.33333333333333,174.0,-20.0,457.0,817.0,10,372,0,-1
21,122.0,202.0,-10.0,287.0,647.0,10,212,0,-1
22,145.33333333333334,189.33333333333334,-10.0,755.0,1115.0,10,311,0,-1
23,212.0,223.33333333333334,40.0,558.0,918.0,10,0,406,374.1998372440997
24,35.333333333333336,220.0,-10.0,477.0,837.0,10,421,0,-1
25,155.33333333333334,138.66666666666666,-20.0,33.0,393.0,10,713,0,-1
26,75.33333333333333,119.33333333333333,10.0,831.0,1191.0,10,0,210,145.84749755327937
27,72.66666666666667,113.33333333333333,20.0,95.0,455.0,10,0,187,0.7172183770539597
28,184.0,10.666666666666666,10.0,199.0,559.0,10,0,72,79.33904170826786
29,85.33333333333333,62.0,-30.0,783.0,1143.0,10,61,0,-1
30,147.33333333333334,252.66666666666666,30.0,282.0,642.0,10,0,826,85.23133436369653
31,123.33333333333333,257.3333333333333,-10.0,465.0,825.0,10,33,0,-1
32,9.333333333333334,140.0,10.0,470.0,830.0,10,0,582,210.96655109243474
33,120.0,250.0,10.0,176.0,536.0,10,0,31,66.18426469126983
34,109.33333333333333,46.0,30.0,135.0,495.0,10,0,670,45.00965160927714
35,35.333333333333336,236.0,-10.0,869.0,1229.0,10,65,0,-1
36,183.33333333333334,5.333333333333333,10.0,480.0,840.0,10,0,401,49.42376125013025
37,94.66666666666667,173.33333333333334,20.0,548.0,908.0,10,0,357,107.76425554555196
38,122.0,196.0,20.0,95.0,455.0,10,0,223,34.17802794274873
39,248.66666666666666,168.66666666666666,10.0,462.0,822.0,10,0,621,213.98651275457905
40,10.0,66.66666666666667,-20.0,211.0,571.0,10,83,0,-1
41,34.0,192.0,10.0,173.0,533.0,10,0,344,42.921148674886716
42,87.33333333333333,86.66666666666667,40.0,189.0,549.0,10,0,704,36.84623704927609
43,122.66666666666667,228.66666666666666,30.0,327.0,687.0,10,0,657,122.49231810485993
44,37.333333333333336,234.0,-10.0,208.0,568.0,10,3,0,-1
45,138.66666666666666,256.0,20.0,184.0,544.0,10,0,687,12.52983645674365
46,136.0,58.0,30.0,113.0,473.0,10,0,232,18.095644998781474
47,40.666666666666664,222.0,-30.0,761.0,1121.0,10,579,0,-1
48,208.66666666666666,129.33333333333334,10.0,294.0,654.0,10,0,818,111.49572829941235
49,180.66666666666666,102.66666666666667,10.0,84.0,444.0,10,0,185,3.988899041254342
50,209.33333333333334,266.0,-10.0,782.0,1142.0,10,58,0,-1
51,9.333333333333334,66.66666666666667,-30.0,302.0,662.0,10,217,0,-1
52,182.0,106.66666666666667,-10.0,656.0,1016.0,10,416,0,-1
53,239.33333333333334,25.333333333333332,10.0,319.0,679.0,10,0,817,60.68089843155879
54,115.33333333333333,254.0,-20.0,843.0,1203.0,10,90,0,-1
55,102.0,245.33333333333334,30.0,178.0,538.0,10,0,433,98.83732692450502
56,180.0,100.66666666666667,20.0,85.0,445.0,10,0,508,8.453675841334324
57,19.333333333333332,236.66666666666666,-30.0,323.0,683.0,10,698,0,-1
58,206.66666666666666,263.3333333333333,10.0,596.0,956.0,10,0,50,416.5182072254918
59,208.0,133.33333333333334,-10.0,391.0,751.0,10,674,0,-1
60,71.33333333333333,164.66666666666666,-20.0,668.0,1028.0,10,779,0,-1
61,84.0,60.666666666666664,30.0,505.0,865.0,10,0,29,208.32833246635604
62,152.66666666666666,152.66666666666666,-20.0,516.0,876.0,10,604,0,-1
63,130.66666666666666,195.33333333333334,-20.0,185.0,545.0,10,759,0,-1
64,54.666666666666664,164.66666666666666,20.0,133.0,493.0,10,0,399,22.88748710782956
65,28.0,256.0,10.0,622.0,982.0,10,0,35,506.3200341878315
66,55.333333333333336,238.0,10.0,770.0,1130.0,10,0,699,538.3763336659291
67,186.66666666666666,188.0,-10.0,768.0,1128.0,10,733,0,-1
68,180.0,70.66666666666667,30.0,117.0,477.0,10,0,820,2.3155702940264726
69,246.0,70.66666666666667,10.0,663.0,1023.0,10,0,371,412.6703440160915
70,262.0,181.33333333333334,10.0,298.0,658.0,10,0,719,28.245863057166076
71,62.0,41.333333333333336,-10.0,356.0,716.0,10,763,0,-1
72,183.33333333333334,10.0,-10.0,199.0,559.0,10,28,0,-1
73,248.0,69.33333333333333,20.0,479.0,839.0,10,0,289,358.9994796768316
74,89.33333333333333,65.33333333333333,10.0,121.0,481.0,10,0,386,54.39070428756347
75,226.0,27.333333333333332,20.0,395.0,755.0,10,0,190,180.7660943574073
76,202.0,40.666666666666664,-10.0,831.0,1191.0,10,659,0,-1
77,64.66666666666667,6.666666666666667,10.0,402.0,762.0,10,0,633,340.5722027750152
