nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,200.0,200.0,40,0.0,6751.0,10,0,0,1.0
1,221.0,225.0,16.0,90.0,172.0,10,0,787,1.344187976952852
2,279.0,247.0,12.0,312.0,423.0,10,0,177,70.06991448374546
3,355.0,41.0,9.0,3343.0,3489.0,10,0,29,3066.676375683708
4,93.0,283.0,13.0,0.0,6606.0,10,0,58,0
5,163.0,207.0,6.0,0.0,6704.0,10,0,523,0
6,364.0,55.0,-10.0,0.0,6523.0,10,392,0,-1
7,329.0,208.0,20.0,0.0,6612.0,10,0,345,0
8,102.0,377.0,16.0,0.0,6539.0,10,0,671,0
9,356.0,299.0,-11.0,0.0,6557.0,10,19,0,-1
10,10.0,202.0,-19.0,0.0,6551.0,10,692,0,-1
11,40.0,153.0,15.0,590.0,745.0,10,0,370,434.68705696509863
12,145.0,165.0,13.0,188.0,333.0,10,0,306,28.149222359337713
13,278.0,265.0,-8.0,2584.0,2725.0,10,655,0,-1
14,338.0,14.0,-23.0,4814.0,4916.0,10,346,0,-1
15,13.0,167.0,-11.0,0.0,6552.0,10,528,0,-1
16,179.0,125.0,4.0,251.0,372.0,10,0,492,189.97706037010084
17,194.0,43.0,26.0,2862.0,3055.0,10,0,375,2233.220548727129
18,358.0,261.0,19.0,0.0,6572.0,10,0,634,0
19,299.0,399.0,11.0,0.0,6519.0,10,0,9,0
20,246.0,247.0,21.0,2688.0,2862.0,10,0,647,2234.1726609899106
21,343.0,359.0,26.0,0.0,6528.0,10,0,342,0
22,101.0,8.0,3.0,0.0,6525.0,10,0,533,0
23,302.0,274.0,15.0,0.0,6615.0,10,0,395,0
24,131.0,275.0,-20.0,2104.0,2247.0,10,94,0,-1
25,191.0,167.0,-26.0,3787.0,3946.0,10,643,0,-1
26,332.0,124.0,22.0,1337.0,1453.0,10,0,222,8.95676470935521
27,106.0,302.0,-35.0,501.0,609.0,10,451,0,-1
28,380.0,145.0,31.0,2092.0,2210.0,10,0,578,1403.6689382048555
29,334.0,100.0,-9.0,0.0,6574.0,10,3,0,-1
30,180.0,359.0,-25.0,3741.0,3910.0,10,160,0,-1
31,142.0,238.0,-16.0,4686.0,4854.0,10,471,0,-1
32,138.0,306.0,-37.0,3460.0,3571.0,10,610,0,-1
33,16.0,294.0,21.0,1501.0,1643.0,10,0,550,564.1064415328102
34,206.0,7.0,-23.0,3168.0,3303.0,10,606,0,-1
35,299.0,308.0,21.0,0.0,6595.0,10,0,429,0
36,343.0,335.0,-19.0,0.0,6545.0,10,418,0,-1
37,135.0,384.0,-9.0,957.0,1114.0,10,139,0,-1
38,161.0,346.0,7.0,4272.0,4298.0,10,0,569,2121.9084031460147
39,206.0,286.0,-30.0,0.0,6655.0,10,253,0,-1
40,156.0,4.0,25.0,864.0,940.0,10,0,761,313.5352100783664
41,326.0,335.0,-22.0,3946.0,4023.0,10,608,0,-1
42,82.0,78.0,-4.0,0.0,6572.0,10,59,0,-1
43,37.0,21.0,-19.0,0.0,6499.0,10,134,0,-1
44,177.0,174.0,10.0,50.0,228.0,10,0,721,0
45,84.0,221.0,-9.0,4432.0,4511.0,10,209,0,-1
46,171.0,168.0,14.0,0.0,6698.0,10,0,763,0
47,207.0,185.0,-12.0,0.0,6725.0,10,464,0,-1
48,92.0,255.0,30.0,0.0,6620.0,10,0,782,0
49,220.0,337.0,23.0,1228.0,1388.0,10,0,329,543.510179720542
50,137.0,132.0,20.0,0.0,6649.0,10,0,544,0
51,342.0,154.0,-16.0,0.0,6592.0,10,743,0,-1
52,353.0,65.0,24.0,1238.0,1328.0,10,0,435,907.2733906599576
53,70.0,231.0,16.0,4391.0,4505.0,10,0,199,1801.180157393196
54,79.0,95.0,-16.0,4887.0,5038.0,10,797,0,-1
55,352.0,303.0,8.0,4258.0,4440.0,10,0,334,213.4461889173043
56,136.0,226.0,-34.0,3995.0,4105.0,10,144,0,-1
57,243.0,209.0,-17.0,0.0,6698.0,10,498,0,-1
58,145.0,301.0,-13.0,0.0,6626.0,10,4,0,-1
59,254.0,0.0,4.0,2687.0,2815.0,10,0,42,1999.2333587574271
60,310.0,363.0,-9.0,4210.0,4384.0,10,596,0,-1
61,387.0,267.0,-15.0,3555.0,3701.0,10,327,0,-1
62,236.0,44.0,12.0,3111.0,3199.0,10,0,567,1506.4914092441381
63,94.0,268.0,-19.0,1431.0,1610.0,10,119,0,-1
64,84.0,293.0,11.0,0.0,6593.0,10,0,332,0
65,11.0,135.0,28.0,1038.0,1156.0,10,0,131,878.6474506997654
66,280.0,5.0,9.0,0.0,6531.0,10,0,686,0
67,265.0,127.0,35.0,345.0,436.0,10,0,561,7.929082709113689
68,259.0,285.0,-27.0,0.0,6638.0,10,619,0,-1
69,52.0,94.0,-19.0,4511.0,4742.0,10,665,0,-1
70,278.0,221.0,27.0,3619.0,3718.0,10,0,128,308.016573612825
71,231.0,229.0,-22.0,0.0,6699.0,10,723,0,-1
72,168.0,100.0,29.0,2512.0,2665.0,10,0,287,1055.6171239668479
73,14.0,53.0,-3.0,0.0,6504.0,10,190,0,-1
74,237.0,259.0,-23.0,4682.0,4828.0,10,447,0,-1
75,69.0,82.0,11.0,3532.0,3587.0,10,0,441,639.6931605342801
76,192.0,291.0,3.0,0.0,6650.0,10,0,216,0
77,8.0,384.0,-24.0,0.0,6476.0,10,405,0,-1
78,367.0,361.0,22.0,1944.0,2073.0,10,0,167,1440.359515896498
79,91.0,233.0,-21.0,0.0,6628.0,10,562,0,-1
80,125.0,175.0,20.0,0.0,6662.0,10,0,179,0
81,304.0,319.0,-28.0,0.0,6583.0,10,565,0,-1
82,241.0,275.0,-16.0,0.0,6656.0,10,125,0,-1
83,193.0,29.0,-10.0,0.0,6570.0,10,252,0,-1
84,80.0,392.0,-16.0,0.0,6515.0,10,678,0,-1
85,300.0,64.0,-24.0,4600.0,4777.0,10,138,0,-1
86,327.0,11.0,22.0,2363.0,2480.0,10,0,221,815.7910336460302
87,299.0,351.0,14.0,667.0,778.0,10,0,350,257.85540967678037
88,311.0,344.0,26.0,0.0,6560.0,10,0,254,0
89,229.0,105.0,-16.0,3449.0,3512.0,10,250,0,-1
90,362.0,207.0,18.0,3146.0,3341.0,10,0,433,2663.2056104295293
91,344.0,154.0,30.0,3998.0,4108.0,10,0,715,3189.7049430456345
92,39.0,34.0,-7.0,1014.0,1044.0,10,591,0,-1
93,68.0,250.0,14.0,2235.0,2396.0,10,0,791,1028.8812341660446
94,268.0,223.0,20.0,0.0,6670.0,10,0,24,0
95,116.0,195.0,-13.0,0.0,6657.0,10,536,0,-1
96,352.0,156.0,-20.0,3601.0,3701.0,10,363,0,-1
97,313.0,64.0,-13.0,0.0,6565.0,10,238,0,-1
98,375.0,294.0,2.0,0.0,6543.0,10,0,762,0
99,391.0,260.0,-13.0,0.0,6541.0,10,590,0,-1
100,334.0,186.0,1.0,608.0,757.0,10,0,169,531.1054811107285
101,84.0,206.0,-30.0,0.0,6625.0,10,283,0,-1
102,12.0,40.0,-2.0,2492.0,2547.0,10,279,0,-1
103,195.0,148.0,-27.0,5336.0,5389.0,10,524,0,-1
104,381.0,144.0,18.0,0.0,6552.0,10,0,725,0
105,320.0,211.0,-24.0,0.0,6621.0,10,483,0,-1
106,308.0,178.0,4.0,1578.0,1728.0,10,0,184,1507.471090200788
107,376.0,205.0,-12.0,1801.0,1939.0,10,123,0,-1
108,257.0,98.0,8.0,1343.0,1484.0,10,0,321,87.4195627991445
109,111.0,4.0,-29.0,2036.0,2167.0,10,452,0,-1
110,330.0,310.0,-35.0,2731.0,2814.0,10,153,0,-1
111,305.0,255.0,-20.0,1254.0,1355.0,10,559,0,-1
112,140.0,387.0,8.0,0.0,6545.0,10,0,603,0
113,164.0,80.0,-10.0,4686.0,4902.0,10,489,0,-1
114,271.0,371.0,15.0,0.0,6556.0,10,0,807,0
115,4.0,280.0,18.0,0.0,6530.0,10,0,349,0
116,347.0,59.0,-20.0,0.0,6538.0,10,369,0,-1
117,147.0,376.0,36.0,747.0,916.0,10,0,783,565.0013274704239
118,74.0,213.0,33.0,0.0,6615.0,10,0,385,0
119,54.0,341.0,19.0,1226.0,1355.0,10,0,63,15.829807832645463
120,303.0,358.0,37.0,0.0,6553.0,10,0,155,0
121,21.0,82.0,-14.0,3373.0,3482.0,10,613,0,-1
122,379.0,126.0,-24.0,3509.0,3542.0,10,788,0,-1
123,398.0,258.0,12.0,0.0,6535.0,10,0,107,0
124,152.0,361.0,-23.0,0.0,6573.0,10,388,0,-1
125,397.0,261.0,16.0,0.0,6535.0,10,0,82,0
126,250.0,340.0,21.0,0.0,6593.0,10,0,485,0
127,166.0,185.0,-20.0,0.0,6704.0,10,428,0,-1
128,294.0,184.0,-27.0,4277.0,4427.0,10,70,0,-1
129,303.0,258.0,-16.0,0.0,6623.0,10,168,0,-1
130,87.0,378.0,-18.0,1437.0,1621.0,10,187,0,-1
131,250.0,183.0,-28.0,4097.0,4198.0,10,65,0,-1
132,384.0,72.0,-44.0,3967.0,4100.0,10,154,0,-1
133,98.0,107.0,-12.0,0.0,6603.0,10,360,0,-1
134,56.0,97.0,19.0,0.0,6564.0,10,0,43,0
135,225.0,53.0,-17.0,4328.0,4451.0,10,586,0,-1
136,280.0,224.0,20.0,0.0,6658.0,10,0,444,0
137,208.0,86.0,2.0,3862.0,3919.0,10,0,592,1175.5488883785908
138,395.0,167.0,24.0,3915.0,4046.0,10,0,85,1552.3053999960669
139,215.0,260.0,9.0,217.0,278.0,10,0,37,38.69333961192502
140,44.0,277.0,9.0,0.0,6568.0,10,0,479,0
141,174.0,329.0,-13.0,0.0,6610.0,10,499,0,-1
142,380.0,390.0,-10.0,0.0,6480.0,10,275,0,-1
143,120.0,170.0,24.0,0.0,6656.0,10,0,642,0
144,273.0,118.0,34.0,0.0,6632.0,10,0,56,0
145,103.0,154.0,-36.0,4413.0,4555.0,10,694,0,-1
146,180.0,15.0,7.0,0.0,6555.0,10,0,228,0
147,371.0,396.0,5.0,0.0,6481.0,10,0,742,0
148,169.0,352.0,-19.0,0.0,6586.0,10,284,0,-1
149,78.0,85.0,-22.0,2984.0,3063.0,10,233,0,-1
150,226.0,378.0,30.0,1429.0,1562.0,10,0,432,276.4991936312459
151,357.0,202.0,-18.0,0.0,6584.0,10,194,0,-1
152,68.0,143.0,-7.0,5033.0,5128.0,10,278,0,-1
153,384.0,248.0,35.0,857.0,1037.0,10,0,110,549.1002242146901
154,391.0,42.0,44.0,0.0,6494.0,10,0,132,0
155,267.0,295.0,-37.0,2948.0,3023.0,10,120,0,-1
156,350.0,131.0,12.0,3204.0,3330.0,10,0,326,2742.9864397669785
157,5.0,345.0,14.0,4841.0,4963.0,10,0,232,3044.0470282551723
158,199.0,45.0,26.0,3173.0,3265.0,10,0,204,2842.546777293568
159,166.0,115.0,-16.0,0.0,6650.0,10,399,0,-1
160,103.0,361.0,25.0,1804.0,1992.0,10,0,30,41.85491625872503
161,239.0,252.0,-28.0,5336.0,5443.0,10,325,0,-1
162,2.0,3.0,-20.0,3153.0,3321.0,10,560,0,-1
