nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,133.33333333333334,133.33333333333334,40,0.0,1573.0,10,0,0,1.0
1,162.66666666666666,37.333333333333336,14.0,662.0,692.0,10,0,673,248.13964447574014
2,163.33333333333334,70.66666666666667,-1.0,121.0,151.0,10,193,0,-1
3,155.33333333333334,142.66666666666666,10.0,0.0,1528.0,10,0,349,0
4,263.3333333333333,226.66666666666666,24.0,0.0,1323.0,10,0,765,0
5,152.66666666666666,247.33333333333334,-30.0,1013.0,1043.0,10,260,0,-1
6,256.0,165.33333333333334,-20.0,222.0,252.0,10,466,0,-1
7,184.66666666666666,108.66666666666667,10.0,166.0,196.0,10,0,249,101.04008414315378
8,34.666666666666664,62.666666666666664,-30.0,0.0,1381.0,10,258,0,-1
9,59.333333333333336,101.33333333333333,-12.0,0.0,1443.0,10,583,0,-1
10,145.33333333333334,189.33333333333334,-20.0,0.0,1478.0,10,149,0,-1
11,226.66666666666666,184.0,-20.0,868.0,898.0,10,505,0,-1
12,137.33333333333334,70.66666666666667,33.0,0.0,1469.0,10,0,141,0
13,250.0,164.66666666666666,10.0,181.0,211.0,10,0,453,94.2999778232156
14,75.33333333333333,119.33333333333333,-10.0,196.0,226.0,10,590,0,-1
15,232.0,186.66666666666666,10.0,217.0,247.0,10,0,130,152.70413416567047
16,148.66666666666666,248.0,30.0,236.0,266.0,10,0,723,110.27667243398973
17,240.66666666666666,191.33333333333334,13.0,256.0,286.0,10,0,414,151.36164511064476
18,4.0,41.333333333333336,-18.0,0.0,1325.0,10,123,0,-1
19,24.666666666666668,264.6666666666667,-10.0,825.0,855.0,10,617,0,-1
20,242.66666666666666,18.0,-20.0,305.0,335.0,10,28,0,-1
21,9.333333333333334,134.0,-20.0,216.0,246.0,10,576,0,-1
22,216.66666666666666,196.0,-10.0,1146.0,1176.0,10,697,0,-1
23,27.333333333333332,254.66666666666666,20.0,248.0,278.0,10,0,551,117.90232790986406
24,216.66666666666666,86.66666666666667,19.0,1038.0,1068.0,10,0,826,886.6346404394175
25,256.0,31.333333333333332,31.0,1091.0,1121.0,10,0,199,350.7374366969965
26,77.33333333333333,120.66666666666667,20.0,221.0,251.0,10,0,477,149.97948058545728
27,230.66666666666666,103.33333333333333,-20.0,237.0,267.0,10,326,0,-1
28,239.33333333333334,20.0,20.0,0.0,1331.0,10,0,20,0
29,148.0,189.33333333333334,10.0,92.0,122.0,10,0,503,16.763539978973995
30,60.666666666666664,100.0,10.0,119.0,149.0,10,0,575,20.683739144689
31,93.33333333333333,258.0,8.0,196.0,226.0,10,0,657,106.5049294071591
32,117.33333333333333,102.66666666666667,15.0,51.0,81.0,10,0,154,0
33,234.66666666666666,255.33333333333334,16.0,798.0,828.0,10,0,321,607.3337968378717
34,142.0,221.33333333333334,21.0,718.0,748.0,10,0,761,354.20417978986364
35,88.66666666666667,45.333333333333336,20.0,175.0,205.0,10,0,719,108.94188538644212
36,100.66666666666667,125.33333333333333,-7.0,0.0,1513.0,10,92,0,-1
37,70.0,166.66666666666666,30.0,180.0,210.0,10,0,365,54.74321066446919
38,62.666666666666664,46.666666666666664,30.0,280.0,310.0,10,0,822,67.4467809503341
39,191.33333333333334,204.66666666666666,-30.0,225.0,255.0,10,454,0,-1
40,178.0,214.0,-19.0,633.0,663.0,10,360,0,-1
41,146.66666666666666,47.333333333333336,22.0,676.0,706.0,10,0,240,563.4396954391328
42,162.66666666666666,70.66666666666667,40.0,0.0,1460.0,10,0,272,0
43,225.33333333333334,193.33333333333334,-36.0,650.0,680.0,10,113,0,-1
44,3.3333333333333335,230.0,-10.0,1211.0,1241.0,10,66,0,-1
45,96.66666666666667,200.66666666666666,8.0,115.0,145.0,10,0,626,6.963103869540474
46,262.0,200.66666666666666,-10.0,217.0,247.0,10,426,0,-1
47,239.33333333333334,15.333333333333334,-20.0,237.0,267.0,10,174,0,-1
48,130.66666666666666,71.33333333333333,-10.0,1329.0,1359.0,10,327,0,-1
49,232.0,27.333333333333332,-26.0,658.0,688.0,10,372,0,-1
50,39.333333333333336,34.0,-20.0,206.0,236.0,10,187,0,-1
51,84.0,60.666666666666664,-10.0,190.0,220.0,10,616,0,-1
52,156.0,142.66666666666666,10.0,110.0,140.0,10,0,71,27.935745829877344
53,72.0,263.3333333333333,-37.0,573.0,603.0,10,371,0,-1
54,124.0,204.0,10.0,172.0,202.0,10,0,384,30.18937351723496
55,83.33333333333333,81.33333333333333,-10.0,111.0,141.0,10,528,0,-1
56,8.0,245.33333333333334,-10.0,0.0,1311.0,10,261,0,-1
57,232.0,186.0,10.0,206.0,236.0,10,0,785,106.8816639540089
58,17.333333333333332,164.66666666666666,-22.0,0.0,1383.0,10,146,0,-1
59,262.0,204.0,-10.0,240.0,270.0,10,237,0,-1
60,178.66666666666666,76.0,30.0,175.0,205.0,10,0,200,64.23683795895656
61,1.3333333333333333,11.333333333333334,11.0,269.0,299.0,10,0,137,25.086375734280363
62,41.333333333333336,172.0,-16.0,0.0,1414.0,10,624,0,-1
63,124.0,96.66666666666667,18.0,1477.0,1507.0,10,0,827,621.1869403174802
64,225.33333333333334,210.0,-20.0,952.0,982.0,10,182,0,-1
65,44.0,78.66666666666667,-30.0,565.0,595.0,10,713,0,-1
66,45.333333333333336,252.0,10.0,682.0,712.0,10,0,44,430.7500092931266
67,196.0,90.66666666666667,10.0,113.0,143.0,10,0,348,6.819984861063361
68,48.666666666666664,84.0,38.0,419.0,449.0,10,0,286,215.1063982599326
69,45.333333333333336,175.33333333333334,-20.0,195.0,225.0,10,93,0,-1
70,201.33333333333334,90.66666666666667,20.0,165.0,195.0,10,0,189,2.5265705581745945
71,156.0,135.33333333333334,-10.0,167.0,197.0,10,52,0,-1
