nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,200.0,200.0,40,0.0,3811.0,10,0,0,1.0
1,271.0,343.0,-20.0,3092.0,3561.0,10,783,0,-1
2,85.0,208.0,20.0,115.0,597.0,10,0,704,33.86840437744015
3,82.0,179.0,-30.0,3095.0,3602.0,10,728,0,-1
4,132.0,172.0,-10.0,1843.0,2341.0,10,752,0,-1
5,278.0,109.0,-10.0,393.0,789.0,10,83,0,-1
6,117.0,170.0,20.0,1535.0,2053.0,10,0,144,1341.3265426366936
7,96.0,113.0,20.0,597.0,1069.0,10,0,381,201.21611776230262
8,165.0,85.0,10.0,1518.0,1977.0,10,0,11,9.582467077244495
9,371.0,171.0,10.0,406.0,915.0,10,0,497,57.98174045516968
10,141.0,105.0,20.0,1806.0,2258.0,10,0,527,1526.0808154392926
11,150.0,77.0,-10.0,1686.0,2205.0,10,8,0,-1
12,75.0,208.0,-20.0,2835.0,3326.0,10,430,0,-1
13,287.0,233.0,10.0,1907.0,2486.0,10,0,572,385.95467193209765
14,113.0,92.0,30.0,277.0,752.0,10,0,286,3.4176011228276613
15,271.0,375.0,30.0,1080.0,1576.0,10,0,130,390.48815706450705
16,201.0,206.0,20.0,6.0,574.0,10,0,115,0
17,352.0,291.0,-20.0,1633.0,2131.0,10,740,0,-1
18,368.0,125.0,-20.0,1163.0,1576.0,10,641,0,-1
19,216.0,84.0,-20.0,1916.0,2488.0,10,748,0,-1
20,183.0,37.0,-20.0,2864.0,3349.0,10,528,0,-1
21,235.0,115.0,20.0,292.0,856.0,10,0,547,212.2293265705847
22,273.0,345.0,-20.0,3010.0,3457.0,10,538,0,-1
23,150.0,178.0,-20.0,2680.0,3242.0,10,701,0,-1
24,190.0,186.0,-20.0,574.0,1004.0,10,615,0,-1
25,280.0,24.0,20.0,2213.0,2773.0,10,0,660,862.1441958906969
26,282.0,95.0,-10.0,1949.0,2398.0,10,394,0,-1
27,261.0,268.0,10.0,2672.0,3110.0,10,0,287,1659.6474690455157
28,212.0,93.0,-40.0,1667.0,2157.0,10,155,0,-1
29,228.0,162.0,30.0,1628.0,2108.0,10,0,525,305.2949360230557
30,379.0,136.0,20.0,1545.0,1979.0,10,0,659,679.750388529549
31,72.0,221.0,-20.0,2415.0,2791.0,10,261,0,-1
32,73.0,195.0,20.0,539.0,1023.0,10,0,577,200.40115956572993
33,351.0,272.0,-30.0,2448.0,3121.0,10,613,0,-1
34,57.0,183.0,20.0,1989.0,2579.0,10,0,811,1747.9354847548796
35,106.0,50.0,-20.0,1193.0,1790.0,10,698,0,-1
36,264.0,253.0,-10.0,1013.0,1621.0,10,526,0,-1
37,70.0,184.0,20.0,130.0,445.0,10,0,375,53.790045090850505
38,255.0,15.0,-20.0,282.0,873.0,10,217,0,-1
39,270.0,355.0,-10.0,2704.0,3196.0,10,612,0,-1
40,380.0,135.0,-10.0,1604.0,2102.0,10,342,0,-1
41,110.0,84.0,10.0,583.0,1008.0,10,0,648,32.93124575399425
