nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,200.0,200.0,40,0.0,1688.0,10,0,0,1.0
1,321.0,287.0,-21.0,601.0,611.0,10,6,0,-1
2,123.0,176.0,6.0,1180.0,1190.0,10,0,137,339.4159425601567
3,234.0,20.0,15.0,0.0,1495.0,10,0,505,0
4,256.0,385.0,-4.0,0.0,1485.0,10,789,0,-1
5,108.0,399.0,23.0,219.0,229.0,10,0,590,43.31245916537601
6,303.0,258.0,21.0,0.0,1560.0,10,0,1,0
7,148.0,94.0,23.0,848.0,858.0,10,0,758,223.2793167466171
8,35.0,238.0,32.0,201.0,211.0,10,0,752,80.49309819392867
9,356.0,223.0,28.0,0.0,1521.0,10,0,579,0
10,349.0,324.0,33.0,548.0,558.0,10,0,478,32.43895005791247
11,29.0,9.0,-23.0,0.0,1422.0,10,254,0,-1
12,21.0,82.0,26.0,0.0,1464.0,10,0,468,0
13,146.0,320.0,22.0,0.0,1547.0,10,0,619,0
14,337.0,81.0,22.0,723.0,733.0,10,0,623,582.5727675342977
15,160.0,313.0,-25.0,869.0,879.0,10,551,0,-1
16,237.0,243.0,9.0,0.0,1622.0,10,0,824,0
17,343.0,134.0,-15.0,1019.0,1029.0,10,605,0,-1
18,13.0,59.0,13.0,0.0,1444.0,10,0,805,0
19,123.0,30.0,12.0,0.0,1492.0,10,0,68,0
20,156.0,32.0,34.0,0.0,1505.0,10,0,248,0
21,361.0,194.0,-20.0,0.0,1517.0,10,447,0,-1
22,330.0,310.0,11.0,0.0,1508.0,10,0,34,0
23,326.0,335.0,-19.0,0.0,1494.0,10,211,0,-1
24,209.0,283.0,24.0,627.0,637.0,10,0,277,303.62475882008334
25,267.0,221.0,24.0,597.0,607.0,10,0,737,188.12284421214972
26,57.0,124.0,24.0,161.0,171.0,10,0,179,19.78817014354008
27,280.0,5.0,9.0,0.0,1468.0,10,0,617,0
28,92.0,238.0,-16.0,1224.0,1234.0,10,572,0,-1
29,51.0,205.0,-12.0,0.0,1529.0,10,375,0,-1
30,369.0,6.0,-8.0,0.0,1421.0,10,112,0,-1
31,131.0,89.0,26.0,150.0,160.0,10,0,168,50.97567372544667
32,359.0,157.0,5.0,0.0,1514.0,10,0,513,0
33,195.0,148.0,-18.0,1336.0,1346.0,10,596,0,-1
34,239.0,252.0,-11.0,1342.0,1352.0,10,22,0,-1
35,328.0,8.0,36.0,0.0,1448.0,10,0,47,0
36,162.0,316.0,30.0,0.0,1556.0,10,0,647,0
37,184.0,233.0,19.0,0.0,1642.0,10,0,580,0
38,29.0,86.0,-5.0,580.0,590.0,10,311,0,-1
39,340.0,276.0,-9.0,878.0,888.0,10,721,0,-1
40,129.0,53.0,-20.0,761.0,771.0,10,718,0,-1
41,332.0,124.0,-15.0,344.0,354.0,10,63,0,-1
42,55.0,115.0,-11.0,0.0,1510.0,10,726,0,-1
43,393.0,246.0,-20.0,518.0,528.0,10,417,0,-1
44,348.0,319.0,29.0,0.0,1489.0,10,0,555,0
45,361.0,287.0,13.0,266.0,276.0,10,0,260,84.75983108922382
46,16.0,114.0,26.0,733.0,743.0,10,0,180,100.24449838512105
47,353.0,65.0,-36.0,0.0,1474.0,10,35,0,-1
48,73.0,126.0,38.0,429.0,439.0,10,0,490,286.0237864470783
49,91.0,61.0,-22.0,1486.0,1496.0,10,444,0,-1
50,117.0,148.0,14.0,97.0,107.0,10,0,229,5.877289020629159
51,60.0,319.0,29.0,265.0,275.0,10,0,709,162.75093458280998
52,244.0,50.0,-12.0,0.0,1522.0,10,791,0,-1
53,79.0,95.0,22.0,1236.0,1246.0,10,0,659,1008.4572830352702
54,255.0,80.0,-24.0,530.0,540.0,10,268,0,-1
55,319.0,115.0,-12.0,0.0,1532.0,10,148,0,-1
56,35.0,160.0,-15.0,1027.0,1037.0,10,415,0,-1
57,358.0,309.0,-7.0,866.0,876.0,10,145,0,-1
58,232.0,131.0,-2.0,0.0,1602.0,10,266,0,-1
59,161.0,124.0,17.0,0.0,1593.0,10,0,593,0
60,85.0,128.0,-16.0,0.0,1543.0,10,412,0,-1
61,211.0,153.0,-17.0,66.0,76.0,10,725,0,-1
62,152.0,361.0,18.0,0.0,1510.0,10,0,799,0
63,327.0,115.0,15.0,313.0,323.0,10,0,41,14.422068283734133
64,151.0,231.0,10.0,89.0,99.0,10,0,502,27.06978555274406
65,210.0,294.0,43.0,0.0,1584.0,10,0,810,0
66,264.0,341.0,-3.0,0.0,1524.0,10,652,0,-1
67,309.0,53.0,26.0,337.0,347.0,10,0,117,220.06107169472926
68,108.0,75.0,-12.0,0.0,1523.0,10,19,0,-1
69,303.0,358.0,-26.0,0.0,1490.0,10,422,0,-1
70,33.0,226.0,-7.0,1202.0,1212.0,10,660,0,-1
71,378.0,118.0,12.0,0.0,1483.0,10,0,747,0
72,26.0,70.0,-28.0,931.0,941.0,10,766,0,-1
73,45.0,291.0,18.0,0.0,1499.0,10,0,347,0
74,329.0,208.0,-17.0,1327.0,1337.0,10,529,0,-1
75,30.0,39.0,8.0,378.0,388.0,10,0,552,295.7700395711362
76,78.0,85.0,21.0,751.0,761.0,10,0,283,128.56974119601534
77,4.0,307.0,14.0,0.0,1455.0,10,0,828,0
78,151.0,188.0,18.0,50.0,60.0,10,0,452,0
79,14.0,53.0,-20.0,0.0,1441.0,10,595,0,-1
80,125.0,182.0,24.0,0.0,1601.0,10,0,208,0
81,232.0,127.0,-34.0,0.0,1599.0,10,784,0,-1
82,368.0,63.0,-19.0,0.0,1462.0,10,479,0,-1
83,280.0,224.0,-27.0,0.0,1595.0,10,785,0,-1
