nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,200.0,200.0,40,0.0,1688.0,10,0,0,1.0
1,321.0,287.0,12.0,573.0,638.0,10,0,136,180.3208731398964
2,123.0,176.0,6.0,1151.0,1219.0,10,0,829,271.69856705660754
3,234.0,20.0,15.0,395.0,471.0,10,0,217,286.38951002351797
4,256.0,385.0,5.0,586.0,636.0,10,0,108,259.9320767750929
5,108.0,399.0,23.0,219.0,285.0,10,0,391,66.48351088358297
6,303.0,258.0,21.0,977.0,1029.0,10,0,804,251.38137299215103
7,148.0,94.0,23.0,820.0,887.0,10,0,666,545.4477958245711
8,35.0,238.0,-8.0,172.0,240.0,10,185,0,-1
9,356.0,223.0,28.0,946.0,1019.0,10,0,599,522.1863337326371
10,349.0,324.0,-18.0,521.0,586.0,10,539,0,-1
11,29.0,9.0,14.0,811.0,870.0,10,0,401,123.88564125906345
12,21.0,82.0,-20.0,826.0,887.0,10,209,0,-1
13,146.0,320.0,22.0,486.0,537.0,10,0,36,121.46015568690481
14,337.0,81.0,-26.0,702.0,754.0,10,67,0,-1
15,160.0,313.0,-41.0,832.0,916.0,10,519,0,-1
16,237.0,243.0,9.0,56.0,104.0,10,0,252,0
17,343.0,134.0,8.0,1004.0,1044.0,10,0,801,708.3534362325055
18,13.0,59.0,13.0,545.0,604.0,10,0,228,250.02738567104927
19,123.0,30.0,-1.0,676.0,749.0,10,409,0,-1
20,156.0,32.0,34.0,779.0,831.0,10,0,464,586.5388025233567
21,361.0,194.0,12.0,385.0,454.0,10,0,264,60.52190721349959
22,330.0,310.0,11.0,654.0,733.0,10,0,312,541.7300538479474
23,326.0,335.0,-14.0,959.0,1033.0,10,576,0,-1
24,209.0,283.0,24.0,614.0,651.0,10,0,277,312.2956774204893
25,267.0,221.0,24.0,559.0,644.0,10,0,460,460.3910489363275
26,57.0,124.0,24.0,161.0,206.0,10,0,568,1.7896745197156092
27,280.0,5.0,-32.0,1009.0,1053.0,10,703,0,-1
28,92.0,238.0,-22.0,1192.0,1266.0,10,187,0,-1
29,51.0,205.0,-22.0,1206.0,1256.0,10,710,0,-1
30,369.0,6.0,-15.0,525.0,599.0,10,325,0,-1
31,131.0,89.0,26.0,139.0,172.0,10,0,512,8.861808184313182
32,359.0,157.0,-23.0,781.0,869.0,10,437,0,-1
33,195.0,148.0,19.0,1303.0,1379.0,10,0,813,164.2641489688669
34,239.0,252.0,-8.0,1309.0,1385.0,10,170,0,-1
35,328.0,8.0,-24.0,418.0,503.0,10,47,0,-1
36,162.0,316.0,-22.0,597.0,625.0,10,13,0,-1
37,184.0,233.0,19.0,36.0,115.0,10,0,87,0
38,29.0,86.0,-16.0,547.0,624.0,10,137,0,-1
39,340.0,276.0,-13.0,863.0,902.0,10,45,0,-1
40,129.0,53.0,-27.0,738.0,795.0,10,164,0,-1
41,332.0,124.0,-24.0,325.0,372.0,10,559,0,-1
42,55.0,115.0,-17.0,767.0,829.0,10,439,0,-1
43,393.0,246.0,-25.0,502.0,545.0,10,120,0,-1
44,348.0,319.0,-27.0,302.0,391.0,10,668,0,-1
45,361.0,287.0,13.0,256.0,286.0,10,0,39,79.74360606356402
46,16.0,114.0,-15.0,707.0,769.0,10,415,0,-1
47,353.0,65.0,24.0,284.0,358.0,10,0,35,97.10012946270191
48,73.0,126.0,38.0,408.0,460.0,10,0,629,203.70294208842884
49,91.0,61.0,-20.0,1436.0,1502.0,10,595,0,-1
50,117.0,148.0,14.0,97.0,198.0,10,0,179,32.50569076198485
51,60.0,319.0,29.0,246.0,295.0,10,0,543,105.61605654710849
52,244.0,50.0,-12.0,924.0,1015.0,10,148,0,-1
53,79.0,95.0,-33.0,1212.0,1269.0,10,397,0,-1
54,255.0,80.0,11.0,517.0,553.0,10,0,641,30.46665738819832
55,319.0,115.0,16.0,651.0,708.0,10,0,467,363.4336550592875
56,35.0,160.0,-15.0,1010.0,1055.0,10,749,0,-1
57,358.0,309.0,-2.0,841.0,900.0,10,531,0,-1
58,232.0,131.0,-24.0,1120.0,1182.0,10,93,0,-1
59,161.0,124.0,17.0,660.0,690.0,10,0,336,462.29861368172305
60,85.0,128.0,18.0,1282.0,1324.0,10,0,314,1098.8345782624924
61,211.0,153.0,14.0,48.0,146.0,10,0,110,0
62,152.0,361.0,18.0,1016.0,1072.0,10,0,241,678.1465480006613
