nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,200.0,200.0,40,0.0,1573.0,10,0,0,1.0
1,244.0,56.0,-12.0,0.0,1413.0,10,242,0,-1
2,245.0,106.0,20.0,0.0,1459.0,10,0,534,0
3,233.0,214.0,-10.0,0.0,1528.0,10,690,0,-1
4,395.0,340.0,24.0,0.0,1323.0,10,0,467,0
5,229.0,371.0,7.0,0.0,1390.0,10,0,811,0
6,384.0,248.0,35.0,0.0,1373.0,10,0,588,0
7,277.0,163.0,-10.0,0.0,1478.0,10,708,0,-1
8,52.0,94.0,-10.0,0.0,1381.0,10,166,0,-1
9,89.0,152.0,20.0,0.0,1443.0,10,0,600,0
10,218.0,284.0,-20.0,0.0,1478.0,10,149,0,-1
11,340.0,276.0,43.0,0.0,1404.0,10,0,57,0
12,206.0,106.0,-10.0,0.0,1469.0,10,452,0,-1
13,375.0,247.0,-20.0,181.0,211.0,10,466,0,-1
14,113.0,179.0,10.0,196.0,226.0,10,0,443,38.695199304375755
15,348.0,280.0,10.0,217.0,247.0,10,0,43,61.52573390745375
16,223.0,372.0,-28.0,0.0,1390.0,10,150,0,-1
17,361.0,287.0,13.0,0.0,1380.0,10,0,630,0
18,6.0,62.0,-18.0,0.0,1325.0,10,649,0,-1
19,37.0,397.0,-22.0,825.0,855.0,10,318,0,-1
20,364.0,27.0,-30.0,0.0,1325.0,10,47,0,-1
21,14.0,201.0,-20.0,216.0,246.0,10,78,0,-1
22,325.0,294.0,22.0,0.0,1407.0,10,0,357,0
23,41.0,382.0,20.0,0.0,1322.0,10,0,190,0
24,325.0,130.0,-10.0,1038.0,1068.0,10,120,0,-1
25,384.0,47.0,31.0,0.0,1324.0,10,0,178,0
26,116.0,181.0,-10.0,221.0,251.0,10,529,0,-1
27,346.0,155.0,20.0,237.0,267.0,10,0,83,117.53274112411309
28,359.0,30.0,-20.0,0.0,1331.0,10,100,0,-1
29,222.0,284.0,10.0,0.0,1477.0,10,0,553,0
30,91.0,150.0,-7.0,0.0,1444.0,10,687,0,-1
31,140.0,387.0,-10.0,0.0,1367.0,10,81,0,-1
32,176.0,154.0,-13.0,0.0,1512.0,10,365,0,-1
33,352.0,383.0,16.0,0.0,1326.0,10,0,321,0
34,213.0,332.0,21.0,718.0,748.0,10,0,133,538.8143383285852
35,133.0,68.0,20.0,175.0,205.0,10,0,604,9.810946872433696
36,151.0,188.0,18.0,0.0,1513.0,10,0,828,0
37,105.0,250.0,-30.0,0.0,1456.0,10,358,0,-1
38,94.0,70.0,30.0,0.0,1396.0,10,0,449,0
39,287.0,307.0,10.0,225.0,255.0,10,0,675,114.93797262205568
40,267.0,321.0,-35.0,0.0,1425.0,10,161,0,-1
41,220.0,71.0,22.0,0.0,1433.0,10,0,735,0
42,244.0,106.0,-10.0,0.0,1460.0,10,432,0,-1
43,338.0,290.0,-10.0,0.0,1399.0,10,15,0,-1
44,5.0,345.0,14.0,0.0,1320.0,10,0,792,0
45,145.0,301.0,8.0,115.0,145.0,10,0,169,35.07953921352479
46,393.0,301.0,-20.0,0.0,1346.0,10,447,0,-1
47,359.0,23.0,30.0,237.0,267.0,10,0,20,23.302776863338472
48,196.0,107.0,-20.0,1329.0,1359.0,10,235,0,-1
49,348.0,41.0,16.0,0.0,1346.0,10,0,107,0
50,59.0,51.0,14.0,206.0,236.0,10,0,809,0.8336440438312425
51,126.0,91.0,-4.0,0.0,1432.0,10,216,0,-1
52,234.0,214.0,-30.0,110.0,140.0,10,73,0,-1
53,108.0,395.0,12.0,0.0,1348.0,10,0,626,0
54,186.0,306.0,-10.0,0.0,1457.0,10,548,0,-1
55,125.0,122.0,-22.0,0.0,1455.0,10,609,0,-1
56,12.0,368.0,12.0,0.0,1311.0,10,0,804,0
57,348.0,279.0,-43.0,0.0,1396.0,10,11,0,-1
58,26.0,247.0,-9.0,0.0,1383.0,10,421,0,-1
59,393.0,306.0,-10.0,240.0,270.0,10,397,0,-1
60,268.0,114.0,30.0,0.0,1454.0,10,0,271,0
61,2.0,17.0,11.0,269.0,299.0,10,0,180,162.1829745222221
62,62.0,258.0,-16.0,0.0,1414.0,10,624,0,-1
63,186.0,145.0,-20.0,0.0,1507.0,10,714,0,-1
64,338.0,315.0,9.0,0.0,1384.0,10,0,566,0
65,66.0,118.0,-23.0,0.0,1406.0,10,680,0,-1
66,68.0,378.0,10.0,682.0,712.0,10,0,642,17.947921752632592
67,294.0,136.0,-50.0,0.0,1450.0,10,509,0,-1
68,73.0,126.0,38.0,0.0,1417.0,10,0,176,0
69,68.0,263.0,10.0,195.0,225.0,10,0,756,84.4680952787908
70,302.0,136.0,-20.0,165.0,195.0,10,717,0,-1
71,234.0,203.0,10.0,0.0,1529.0,10,0,573,0
72,127.0,94.0,10.0,216.0,246.0,10,0,359,121.88353470617794
73,233.0,208.0,30.0,33.0,63.0,10,0,52,0
