nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,6.666666666666667,57.333333333333336,13.333333333333334,46.0,1402.0,2002.0,1272.0,1872.0,14.0,10,0
2,10.666666666666666,41.333333333333336,15.333333333333334,26.0,1344.0,1944.0,1167.0,1767.0,15.0,10,0
3,56.0,24.0,66.0,18.666666666666668,167.0,767.0,89.0,689.0,10.0,10,0
4,52.666666666666664,48.0,79.33333333333333,92.66666666666667,9.0,609.0,122.0,722.0,22.0,10,0
5,10.666666666666666,26.0,10.666666666666666,25.333333333333332,84.0,684.0,128.0,728.0,20.0,10,0
6,40.666666666666664,36.0,12.666666666666666,26.0,18.0,618.0,313.0,913.0,10.0,10,0
7,64.0,17.333333333333332,74.66666666666667,44.666666666666664,51.0,651.0,90.0,690.0,10.0,10,0
8,60.666666666666664,72.0,10.666666666666666,61.333333333333336,47.0,647.0,1195.0,1795.0,10.0,10,0
9,56.666666666666664,70.66666666666667,37.333333333333336,86.0,39.0,639.0,906.0,1506.0,20.0,10,0
10,4.0,16.666666666666668,20.0,14.0,281.0,881.0,1050.0,1650.0,10.0,10,0
11,31.333333333333332,55.333333333333336,24.666666666666668,83.33333333333333,1031.0,1631.0,1134.0,1734.0,1.0,10,0
12,58.0,72.0,14.0,76.66666666666667,41.0,641.0,103.0,703.0,20.0,10,0
13,17.333333333333332,70.0,12.0,69.33333333333333,56.0,656.0,1107.0,1707.0,40.0,10,0
14,40.666666666666664,32.0,58.0,26.0,30.0,630.0,35.0,635.0,20.0,10,0
15,64.66666666666667,19.333333333333332,74.0,44.0,49.0,649.0,136.0,736.0,30.0,10,0
16,22.666666666666668,72.0,33.333333333333336,70.66666666666667,245.0,845.0,1041.0,1641.0,10.0,10,0
17,38.0,35.333333333333336,10.0,6.0,137.0,737.0,1401.0,2001.0,10.0,10,0
18,42.0,38.0,12.666666666666666,24.666666666666668,14.0,614.0,265.0,865.0,10.0,10,0
19,60.0,67.33333333333333,29.333333333333332,77.33333333333333,381.0,981.0,52.0,652.0,10.0,10,0
20,68.0,40.0,83.33333333333333,45.333333333333336,300.0,900.0,528.0,1128.0,30.0,10,0
21,84.66666666666667,72.0,80.66666666666667,82.66666666666667,299.0,899.0,359.0,959.0,10.0,10,0
22,60.0,29.333333333333332,93.33333333333333,28.0,32.0,632.0,162.0,762.0,6.0,10,0
23,2.6666666666666665,15.333333333333334,13.333333333333334,26.0,230.0,830.0,357.0,957.0,10.0,10,0
24,11.333333333333334,24.666666666666668,40.666666666666664,22.666666666666668,173.0,773.0,1650.0,2250.0,30.0,10,0
25,68.66666666666667,29.333333333333332,75.33333333333333,21.333333333333332,42.0,642.0,336.0,936.0,12.0,10,0
26,62.666666666666664,69.33333333333333,5.333333333333333,92.0,273.0,873.0,925.0,1525.0,10.0,10,0
27,38.666666666666664,63.333333333333336,40.0,56.0,1700.0,2300.0,1686.0,2286.0,35.0,10,0
28,91.33333333333333,64.0,76.66666666666667,82.66666666666667,71.0,671.0,1404.0,2004.0,9.0,10,0
29,84.66666666666667,74.66666666666667,88.66666666666667,86.66666666666667,243.0,843.0,649.0,1249.0,20.0,10,0
30,66.66666666666667,66.0,68.66666666666667,79.33333333333333,956.0,1556.0,1096.0,1696.0,17.0,10,0
31,14.0,29.333333333333332,1.3333333333333333,18.666666666666668,55.0,655.0,79.0,679.0,20.0,10,0
32,67.33333333333333,0.0,58.666666666666664,19.333333333333332,1752.0,2352.0,1881.0,2481.0,9.0,10,0
33,57.333333333333336,68.0,18.666666666666668,71.33333333333333,35.0,635.0,55.0,655.0,10.0,10,0
34,71.33333333333333,51.333333333333336,84.0,74.66666666666667,37.0,637.0,199.0,799.0,34.0,10,0
35,73.33333333333333,44.0,75.33333333333333,46.0,180.0,780.0,43.0,643.0,10.0,10,0
36,72.66666666666667,52.0,53.333333333333336,68.66666666666667,711.0,1311.0,1248.0,1848.0,21.0,10,0
37,27.333333333333332,24.0,14.0,32.0,44.0,644.0,53.0,653.0,13.0,10,0
38,57.333333333333336,24.0,93.33333333333333,24.0,74.0,674.0,462.0,1062.0,20.0,10,0
39,66.0,17.333333333333332,64.66666666666667,8.0,52.0,652.0,585.0,1185.0,40.0,10,0
40,80.66666666666667,74.66666666666667,80.66666666666667,74.66666666666667,66.0,666.0,66.0,666.0,20.0,10,0
41,52.0,42.0,44.0,26.666666666666668,10.0,610.0,30.0,630.0,19.0,10,0
42,42.0,33.333333333333336,91.33333333333333,4.666666666666667,21.0,621.0,383.0,983.0,10.0,10,0
43,78.66666666666667,87.33333333333333,80.66666666666667,82.0,418.0,1018.0,788.0,1388.0,20.0,10,0
44,75.33333333333333,47.333333333333336,77.33333333333333,14.666666666666666,43.0,643.0,311.0,911.0,10.0,10,0
45,72.66666666666667,92.66666666666667,91.33333333333333,67.33333333333333,212.0,812.0,437.0,1037.0,8.0,10,0
46,91.33333333333333,91.33333333333333,90.0,43.333333333333336,159.0,759.0,1115.0,1715.0,27.0,10,0
