nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,19.0,120.0,10.0,86.0,968.0,1241.0,1577.0,1828.0,16.0,10,0
2,19.0,37.0,16.0,62.0,376.0,754.0,1547.0,1742.0,20.0,10,0
3,84.0,36.0,140.0,36.0,329.0,605.0,571.0,954.0,10.0,10,0
4,79.0,72.0,121.0,112.0,9.0,415.0,178.0,534.0,22.0,10,0
5,16.0,39.0,19.0,39.0,330.0,437.0,297.0,929.0,20.0,10,0
6,63.0,50.0,61.0,54.0,89.0,470.0,209.0,234.0,10.0,10,0
7,96.0,26.0,60.0,23.0,230.0,349.0,48.0,519.0,10.0,10,0
8,64.0,132.0,16.0,92.0,62.0,611.0,1384.0,1606.0,8.0,10,0
9,85.0,106.0,121.0,123.0,39.0,447.0,776.0,1400.0,20.0,10,0
10,6.0,25.0,23.0,39.0,363.0,800.0,1102.0,1832.0,10.0,10,0
11,34.0,108.0,37.0,125.0,398.0,692.0,1281.0,1587.0,10.0,10,0
12,87.0,108.0,126.0,112.0,100.0,482.0,366.0,632.0,20.0,10,0
13,28.0,99.0,18.0,104.0,51.0,418.0,1291.0,1523.0,10.0,10,0
14,61.0,48.0,4.0,30.0,73.0,588.0,471.0,896.0,20.0,10,0
15,98.0,31.0,97.0,29.0,209.0,674.0,49.0,399.0,20.0,10,0
16,113.0,71.0,112.0,67.0,43.0,621.0,216.0,564.0,10.0,10,0
17,107.0,63.0,50.0,106.0,422.0,652.0,1229.0,1454.0,30.0,10,0
18,99.0,28.0,97.0,12.0,209.0,569.0,828.0,942.0,30.0,10,0
19,30.0,21.0,15.0,9.0,1070.0,1629.0,1492.0,1910.0,12.0,10,0
20,90.0,101.0,118.0,108.0,532.0,830.0,547.0,971.0,10.0,10,0
21,119.0,136.0,125.0,68.0,208.0,741.0,700.0,956.0,30.0,10,0
22,127.0,108.0,121.0,110.0,417.0,782.0,467.0,942.0,10.0,10,0
23,90.0,44.0,93.0,36.0,124.0,415.0,69.0,347.0,6.0,10,0
24,59.0,52.0,4.0,23.0,132.0,644.0,359.0,701.0,20.0,10,0
25,15.0,4.0,17.0,37.0,342.0,584.0,204.0,743.0,23.0,10,0
26,140.0,42.0,113.0,32.0,251.0,673.0,506.0,767.0,13.0,10,0
27,63.0,57.0,57.0,59.0,14.0,530.0,459.0,633.0,10.0,10,0
28,94.0,104.0,56.0,129.0,208.0,939.0,873.0,1540.0,10.0,10,0
29,58.0,95.0,58.0,95.0,1764.0,2236.0,1764.0,2236.0,35.0,10,0
30,137.0,96.0,119.0,114.0,200.0,374.0,65.0,586.0,9.0,10,0
31,127.0,112.0,56.0,139.0,280.0,806.0,951.0,1648.0,20.0,10,0
32,115.0,134.0,103.0,119.0,78.0,658.0,1191.0,1601.0,30.0,10,0
33,20.0,69.0,33.0,0.0,1346.0,1799.0,1885.0,2095.0,13.0,10,0
34,48.0,47.0,2.0,28.0,31.0,243.0,160.0,592.0,19.0,10,0
35,13.0,48.0,88.0,29.0,1633.0,1851.0,1891.0,2481.0,15.0,10,0
36,82.0,100.0,86.0,102.0,383.0,571.0,35.0,484.0,18.0,10,0
37,107.0,25.0,61.0,34.0,992.0,1318.0,1850.0,2050.0,13.0,10,0
38,113.0,69.0,59.0,56.0,176.0,507.0,478.0,505.0,20.0,10,0
39,109.0,78.0,103.0,86.0,869.0,1152.0,950.0,1231.0,21.0,10,0
40,21.0,48.0,1.0,24.0,98.0,332.0,363.0,592.0,10.0,10,0
41,86.0,36.0,66.0,40.0,200.0,548.0,30.0,584.0,20.0,10,0
42,87.0,39.0,116.0,22.0,66.0,217.0,489.0,733.0,20.0,10,0
43,137.0,101.0,86.0,80.0,342.0,1133.0,1379.0,1736.0,12.0,10,0
44,122.0,131.0,137.0,137.0,408.0,832.0,252.0,666.0,20.0,10,0
45,70.0,94.0,91.0,108.0,24.0,197.0,242.0,452.0,32.0,10,0
46,117.0,92.0,100.0,99.0,862.0,1522.0,1175.0,1337.0,25.0,10,0
