nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,33.333333333333336,74.66666666666667,6.666666666666667,57.333333333333336,927.0,1047.0,1642.0,1762.0,18.0,10,0
2,10.666666666666666,26.0,10.666666666666666,41.333333333333336,324.0,444.0,1584.0,1704.0,20.0,10,0
3,58.666666666666664,23.333333333333332,56.0,24.0,265.0,385.0,407.0,527.0,20.0,10,0
4,52.666666666666664,48.0,80.66666666666667,82.66666666666667,9.0,129.0,599.0,719.0,22.0,10,0
5,40.666666666666664,36.0,42.0,33.333333333333336,161.0,281.0,219.0,339.0,10.0,10,0
6,64.0,17.333333333333332,93.33333333333333,24.0,229.0,349.0,702.0,822.0,10.0,10,0
7,12.0,69.33333333333333,10.666666666666666,61.333333333333336,1347.0,1467.0,1435.0,1555.0,18.0,10,0
8,56.666666666666664,70.66666666666667,84.0,74.66666666666667,180.0,300.0,439.0,559.0,20.0,10,0
9,4.0,16.666666666666668,15.333333333333334,26.0,521.0,641.0,1407.0,1527.0,10.0,10,0
10,60.0,69.33333333333333,24.666666666666668,83.33333333333333,569.0,689.0,1374.0,1494.0,20.0,10,0
11,58.0,72.0,58.0,72.0,231.0,351.0,231.0,351.0,20.0,10,0
12,40.666666666666664,32.0,40.666666666666664,22.666666666666668,270.0,390.0,1890.0,2010.0,20.0,10,0
13,60.0,29.333333333333332,64.66666666666667,19.333333333333332,209.0,329.0,136.0,256.0,6.0,10,0
14,74.66666666666667,44.666666666666664,68.0,40.0,330.0,450.0,540.0,660.0,10.0,10,0
15,21.333333333333332,70.66666666666667,33.333333333333336,70.66666666666667,536.0,656.0,1281.0,1401.0,10.0,10,0
16,66.0,18.666666666666668,64.66666666666667,8.0,329.0,449.0,825.0,945.0,30.0,10,0
17,42.0,38.0,10.0,6.0,59.0,179.0,1641.0,1761.0,10.0,10,0
18,32.0,31.333333333333332,12.666666666666666,24.666666666666668,67.0,187.0,505.0,625.0,19.0,10,0
19,62.666666666666664,69.33333333333333,60.0,67.33333333333333,513.0,633.0,621.0,741.0,10.0,10,0
20,58.0,26.0,83.33333333333333,45.333333333333336,81.0,201.0,768.0,888.0,20.0,10,0
21,78.66666666666667,76.0,84.66666666666667,72.0,200.0,320.0,539.0,659.0,10.0,10,0
22,2.6666666666666665,15.333333333333334,10.0,2.6666666666666665,470.0,590.0,403.0,523.0,10.0,10,0
23,11.333333333333334,24.666666666666668,13.333333333333334,26.0,413.0,533.0,597.0,717.0,30.0,10,0
24,52.0,42.0,75.33333333333333,21.333333333333332,10.0,130.0,576.0,696.0,19.0,10,0
25,23.333333333333332,60.0,38.666666666666664,63.333333333333336,1783.0,1903.0,1940.0,2060.0,20.0,10,0
26,91.33333333333333,64.0,91.33333333333333,67.33333333333333,227.0,347.0,677.0,797.0,9.0,10,0
27,84.66666666666667,74.66666666666667,91.33333333333333,84.66666666666667,483.0,603.0,782.0,902.0,20.0,10,0
28,91.33333333333333,91.33333333333333,68.66666666666667,79.33333333333333,399.0,519.0,1336.0,1456.0,27.0,10,0
29,24.0,36.0,13.333333333333334,46.0,1488.0,1608.0,1512.0,1632.0,15.0,10,0
30,11.333333333333334,28.666666666666668,1.3333333333333333,18.666666666666668,267.0,387.0,316.0,436.0,10.0,10,0
31,75.33333333333333,30.0,58.666666666666664,19.333333333333332,1196.0,1316.0,2255.0,2375.0,4.0,10,0
32,57.333333333333336,68.0,82.0,74.66666666666667,123.0,243.0,387.0,507.0,10.0,10,0
33,75.33333333333333,47.333333333333336,75.33333333333333,46.0,233.0,353.0,281.0,401.0,10.0,10,0
34,77.33333333333333,55.333333333333336,72.66666666666667,52.0,718.0,838.0,951.0,1071.0,30.0,10,0
35,27.333333333333332,24.0,14.0,32.0,206.0,326.0,155.0,275.0,13.0,10,0
36,63.333333333333336,23.333333333333332,57.333333333333336,24.0,197.0,317.0,314.0,434.0,10.0,10,0
37,80.66666666666667,74.66666666666667,78.66666666666667,72.0,296.0,416.0,699.0,819.0,20.0,10,0
38,12.666666666666666,26.0,12.0,46.666666666666664,553.0,673.0,1564.0,1684.0,10.0,10,0
39,44.0,26.666666666666668,74.66666666666667,47.333333333333336,61.0,181.0,189.0,309.0,20.0,10,0
40,83.33333333333333,72.0,80.66666666666667,82.0,587.0,707.0,1028.0,1148.0,20.0,10,0
41,77.33333333333333,14.666666666666666,91.33333333333333,4.666666666666667,551.0,671.0,623.0,743.0,32.0,10,0
