nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,6.666666666666667,57.333333333333336,5.333333333333333,58.0,411.0,441.0,401.0,431.0,14.0,10,0
2,11.333333333333334,28.666666666666668,10.666666666666666,41.333333333333336,67.0,97.0,396.0,426.0,10.0,10,0
3,58.666666666666664,23.333333333333332,56.0,24.0,66.0,96.0,102.0,132.0,20.0,10,0
4,52.666666666666664,48.0,72.66666666666667,47.333333333333336,9.0,39.0,39.0,69.0,22.0,10,0
5,10.666666666666666,26.0,10.0,2.6666666666666665,81.0,111.0,101.0,131.0,20.0,10,0
6,40.666666666666664,36.0,42.666666666666664,40.666666666666664,40.0,70.0,149.0,179.0,10.0,10,0
7,64.0,17.333333333333332,71.33333333333333,16.666666666666668,57.0,87.0,274.0,304.0,10.0,10,0
8,10.666666666666666,61.333333333333336,6.666666666666667,74.0,359.0,389.0,493.0,523.0,10.0,10,0
9,56.666666666666664,70.66666666666667,58.0,72.0,45.0,75.0,58.0,88.0,20.0,10,0
10,4.0,16.666666666666668,4.0,16.666666666666668,130.0,160.0,130.0,160.0,10.0,10,0
11,44.0,60.666666666666664,24.666666666666668,83.33333333333333,21.0,51.0,343.0,373.0,16.0,10,0
12,12.666666666666666,80.0,12.0,69.33333333333333,261.0,291.0,337.0,367.0,16.0,10,0
13,40.666666666666664,32.0,39.333333333333336,37.333333333333336,68.0,98.0,108.0,138.0,20.0,10,0
14,64.66666666666667,19.333333333333332,64.66666666666667,18.666666666666668,49.0,79.0,49.0,79.0,30.0,10,0
15,74.66666666666667,44.666666666666664,92.0,52.0,83.0,113.0,202.0,232.0,10.0,10,0
16,77.33333333333333,88.0,33.333333333333336,70.66666666666667,177.0,207.0,320.0,350.0,10.0,10,0
17,58.0,26.0,66.0,18.666666666666668,35.0,65.0,82.0,112.0,20.0,10,0
18,57.333333333333336,24.666666666666668,10.0,6.0,90.0,120.0,410.0,440.0,10.0,10,0
19,12.666666666666666,24.666666666666668,12.666666666666666,26.0,126.0,156.0,138.0,168.0,20.0,10,0
20,61.333333333333336,71.33333333333333,60.0,67.33333333333333,83.0,113.0,155.0,185.0,30.0,10,0
21,75.33333333333333,46.0,83.33333333333333,45.333333333333336,70.0,100.0,192.0,222.0,20.0,10,0
22,84.0,74.66666666666667,84.66666666666667,72.0,110.0,140.0,135.0,165.0,10.0,10,0
23,60.0,29.333333333333332,56.0,26.0,52.0,82.0,115.0,145.0,6.0,10,0
24,2.6666666666666665,15.333333333333334,2.6666666666666665,29.333333333333332,117.0,147.0,416.0,446.0,10.0,10,0
25,32.0,31.333333333333332,11.333333333333334,24.666666666666668,31.0,61.0,103.0,133.0,19.0,10,0
26,75.33333333333333,21.333333333333332,77.33333333333333,14.666666666666666,144.0,174.0,138.0,168.0,36.0,10,0
27,42.0,38.0,42.0,38.0,15.0,45.0,15.0,45.0,10.0,10,0
28,56.0,66.0,62.666666666666664,69.33333333333333,32.0,62.0,128.0,158.0,20.0,10,0
29,33.333333333333336,74.66666666666667,38.666666666666664,63.333333333333336,232.0,262.0,485.0,515.0,18.0,10,0
30,91.33333333333333,64.0,92.66666666666667,73.33333333333333,71.0,101.0,191.0,221.0,9.0,10,0
31,84.66666666666667,74.66666666666667,84.66666666666667,74.66666666666667,121.0,151.0,121.0,151.0,20.0,10,0
32,80.66666666666667,82.0,68.66666666666667,79.33333333333333,257.0,287.0,334.0,364.0,9.0,10,0
33,24.0,36.0,13.333333333333334,46.0,372.0,402.0,378.0,408.0,15.0,10,0
34,1.3333333333333333,18.666666666666668,0.6666666666666666,16.0,79.0,109.0,104.0,134.0,10.0,10,0
35,91.33333333333333,4.666666666666667,58.666666666666664,19.333333333333332,156.0,186.0,550.0,580.0,40.0,10,0
36,57.333333333333336,68.0,72.66666666666667,92.66666666666667,35.0,65.0,113.0,143.0,10.0,10,0
37,29.333333333333332,24.0,40.666666666666664,22.666666666666668,48.0,78.0,473.0,503.0,9.0,10,0
38,68.0,40.0,72.66666666666667,52.0,135.0,165.0,238.0,268.0,30.0,10,0
39,14.0,32.0,8.666666666666666,32.0,53.0,83.0,420.0,450.0,10.0,10,0
40,57.333333333333336,24.0,26.0,8.666666666666666,79.0,109.0,376.0,406.0,20.0,10,0
41,65.33333333333333,20.666666666666668,64.66666666666667,8.0,95.0,125.0,206.0,236.0,20.0,10,0
42,80.66666666666667,74.66666666666667,83.33333333333333,72.0,74.0,104.0,147.0,177.0,20.0,10,0
43,44.0,26.666666666666668,22.666666666666668,48.0,30.0,60.0,549.0,579.0,20.0,10,0
44,41.333333333333336,38.666666666666664,42.0,33.333333333333336,26.0,56.0,55.0,85.0,20.0,10,0
45,56.666666666666664,50.0,91.33333333333333,67.33333333333333,15.0,45.0,169.0,199.0,37.0,10,0
46,79.33333333333333,92.66666666666667,91.33333333333333,91.33333333333333,91.0,121.0,100.0,130.0,20.0,10,0
47,46.666666666666664,62.666666666666664,54.666666666666664,66.66666666666667,24.0,54.0,104.0,134.0,32.0,10,0
48,78.0,61.333333333333336,57.333333333333336,53.333333333333336,283.0,313.0,374.0,404.0,25.0,10,0
49,81.33333333333333,75.33333333333333,82.0,74.66666666666667,85.0,115.0,97.0,127.0,20.0,10,0
50,21.333333333333332,70.66666666666667,23.333333333333332,68.0,134.0,164.0,172.0,202.0,10.0,10,0
51,60.666666666666664,72.0,56.0,58.666666666666664,72.0,102.0,356.0,386.0,10.0,10,0
52,93.33333333333333,28.0,80.0,9.333333333333334,101.0,131.0,259.0,289.0,13.0,10,0
53,10.666666666666666,25.333333333333332,12.0,25.333333333333332,92.0,122.0,115.0,145.0,20.0,10,0
54,12.0,46.666666666666664,40.0,56.0,391.0,421.0,482.0,512.0,26.0,10,0
55,53.333333333333336,68.66666666666667,53.333333333333336,68.66666666666667,372.0,402.0,372.0,402.0,15.0,10,0
56,37.333333333333336,92.66666666666667,44.0,54.666666666666664,310.0,340.0,501.0,531.0,18.0,10,0
57,66.0,17.333333333333332,68.66666666666667,22.666666666666668,70.0,100.0,111.0,141.0,40.0,10,0
58,22.666666666666668,72.0,23.333333333333332,66.0,121.0,151.0,185.0,215.0,10.0,10,0
59,75.33333333333333,47.333333333333336,90.0,43.333333333333336,58.0,88.0,339.0,369.0,10.0,10,0
60,24.666666666666668,92.0,24.0,82.66666666666667,210.0,240.0,234.0,264.0,5.0,10,0
61,20.0,14.0,23.333333333333332,60.0,322.0,352.0,446.0,476.0,12.0,10,0
62,0.0,18.0,2.6666666666666665,18.666666666666668,91.0,121.0,144.0,174.0,30.0,10,0
63,39.333333333333336,34.666666666666664,38.0,35.333333333333336,82.0,112.0,94.0,124.0,20.0,10,0
64,36.0,27.333333333333332,36.0,27.333333333333332,281.0,311.0,281.0,311.0,9.0,10,0
65,79.33333333333333,90.66666666666667,73.33333333333333,66.0,104.0,134.0,303.0,333.0,30.0,10,0
66,67.33333333333333,0.0,67.33333333333333,0.0,498.0,528.0,498.0,528.0,9.0,10,0
67,18.666666666666668,66.0,22.666666666666668,69.33333333333333,51.0,81.0,147.0,177.0,10.0,10,0
68,78.66666666666667,76.0,79.33333333333333,76.0,65.0,95.0,65.0,95.0,10.0,10,0
69,78.66666666666667,72.0,66.66666666666667,66.0,175.0,205.0,299.0,329.0,10.0,10,0
70,29.333333333333332,77.33333333333333,42.666666666666664,88.0,53.0,83.0,62.0,92.0,27.0,10,0
71,40.0,15.333333333333334,55.333333333333336,8.0,54.0,84.0,230.0,260.0,16.0,10,0
72,84.0,15.333333333333334,84.0,15.333333333333334,263.0,293.0,263.0,293.0,13.0,10,0
73,80.0,90.66666666666667,80.66666666666667,73.33333333333333,115.0,145.0,161.0,191.0,10.0,10,0
74,72.0,20.0,70.0,1.3333333333333333,96.0,126.0,224.0,254.0,18.0,10,0
75,74.0,44.0,77.33333333333333,55.333333333333336,94.0,124.0,179.0,209.0,20.0,10,0
76,91.33333333333333,84.66666666666667,88.66666666666667,86.66666666666667,196.0,226.0,222.0,252.0,28.0,10,0
77,62.0,24.0,63.333333333333336,23.333333333333332,41.0,71.0,49.0,79.0,20.0,10,0
78,44.666666666666664,36.666666666666664,46.0,4.0,15.0,45.0,83.0,113.0,10.0,10,0
79,20.666666666666668,74.66666666666667,31.333333333333332,55.333333333333336,106.0,136.0,318.0,348.0,20.0,10,0
80,76.66666666666667,89.33333333333333,79.33333333333333,86.66666666666667,78.0,108.0,153.0,183.0,30.0,10,0
81,61.333333333333336,14.666666666666666,22.0,0.0,190.0,220.0,482.0,512.0,18.0,10,0
82,72.66666666666667,87.33333333333333,80.66666666666667,82.66666666666667,72.0,102.0,150.0,180.0,20.0,10,0
83,70.66666666666667,6.666666666666667,74.66666666666667,8.666666666666666,299.0,329.0,524.0,554.0,13.0,10,0
84,17.333333333333332,70.0,14.0,76.66666666666667,56.0,86.0,86.0,116.0,40.0,10,0
85,69.33333333333333,36.0,73.33333333333333,44.0,53.0,83.0,105.0,135.0,13.0,10,0
86,14.666666666666666,25.333333333333332,24.0,25.333333333333332,161.0,191.0,438.0,468.0,20.0,10,0
87,37.333333333333336,86.0,37.333333333333336,86.0,287.0,317.0,287.0,317.0,21.0,10,0
88,0.6666666666666666,22.666666666666668,2.6666666666666665,20.0,77.0,107.0,156.0,186.0,20.0,10,0
89,5.333333333333333,92.0,5.333333333333333,92.0,291.0,321.0,291.0,321.0,10.0,10,0
90,75.33333333333333,30.0,75.33333333333333,30.0,299.0,329.0,299.0,329.0,4.0,10,0
91,18.666666666666668,71.33333333333333,24.0,70.0,65.0,95.0,159.0,189.0,20.0,10,0
92,38.0,39.333333333333336,40.666666666666664,39.333333333333336,122.0,152.0,136.0,166.0,10.0,10,0
93,59.333333333333336,26.0,66.0,22.666666666666668,36.0,66.0,76.0,106.0,23.0,10,0
94,68.66666666666667,46.0,74.66666666666667,47.333333333333336,33.0,63.0,47.0,77.0,30.0,10,0
95,14.0,29.333333333333332,15.333333333333334,26.0,55.0,85.0,352.0,382.0,20.0,10,0
96,27.333333333333332,24.0,13.333333333333334,26.0,51.0,81.0,149.0,179.0,13.0,10,0
97,60.0,69.33333333333333,60.666666666666664,63.333333333333336,142.0,172.0,171.0,201.0,20.0,10,0
98,52.0,42.0,68.66666666666667,29.333333333333332,10.0,40.0,42.0,72.0,19.0,10,0
99,80.66666666666667,89.33333333333333,81.33333333333333,87.33333333333333,127.0,157.0,140.0,170.0,20.0,10,0
100,71.33333333333333,51.333333333333336,76.66666666666667,82.66666666666667,37.0,67.0,411.0,441.0,34.0,10,0
101,71.33333333333333,42.0,68.66666666666667,54.666666666666664,119.0,149.0,326.0,356.0,30.0,10,0
102,75.33333333333333,23.333333333333332,93.33333333333333,24.0,55.0,85.0,176.0,206.0,9.0,10,0
103,66.66666666666667,70.66666666666667,62.666666666666664,70.0,101.0,131.0,117.0,147.0,10.0,10,0
104,59.333333333333336,16.0,10.0,12.0,301.0,331.0,400.0,430.0,15.0,10,0
105,78.66666666666667,87.33333333333333,78.66666666666667,87.33333333333333,164.0,194.0,164.0,194.0,20.0,10,0
106,68.66666666666667,57.333333333333336,68.66666666666667,57.333333333333336,258.0,288.0,258.0,288.0,19.0,10,0
