nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,16.666666666666668,53.333333333333336,22.0,52.0,180.0,640.0,563.0,997.0,20.0,10,0
2,58.666666666666664,23.333333333333332,39.333333333333336,34.666666666666664,39.0,665.0,332.0,822.0,20.0,10,0
3,6.666666666666667,91.33333333333333,23.333333333333332,68.0,89.0,743.0,706.0,1109.0,30.0,10,0
4,2.6666666666666665,18.666666666666668,14.666666666666666,25.333333333333332,374.0,904.0,714.0,1204.0,10.0,10,0
5,16.666666666666668,17.333333333333332,16.0,17.333333333333332,62.0,444.0,63.0,506.0,20.0,10,0
6,57.333333333333336,24.666666666666668,40.666666666666664,32.0,313.0,696.0,237.0,729.0,10.0,10,0
7,3.3333333333333335,79.33333333333333,0.6666666666666666,72.66666666666667,220.0,688.0,392.0,904.0,20.0,10,0
8,14.0,76.66666666666667,4.0,90.0,75.0,607.0,119.0,618.0,10.0,10,0
9,18.666666666666668,49.333333333333336,21.333333333333332,52.666666666666664,42.0,533.0,461.0,915.0,20.0,10,0
10,57.333333333333336,24.0,42.0,33.333333333333336,175.0,652.0,115.0,664.0,20.0,10,0
11,63.333333333333336,23.333333333333332,56.0,26.0,43.0,429.0,464.0,915.0,10.0,10,0
12,68.66666666666667,70.66666666666667,66.66666666666667,70.66666666666667,124.0,518.0,443.0,749.0,30.0,10,0
13,66.0,74.66666666666667,67.33333333333333,71.33333333333333,619.0,1137.0,710.0,1213.0,20.0,10,0
14,24.0,88.0,24.0,90.0,335.0,746.0,389.0,877.0,10.0,10,0
15,10.666666666666666,25.333333333333332,38.0,39.333333333333336,236.0,618.0,633.0,1081.0,20.0,10,0
16,5.333333333333333,82.66666666666667,6.0,76.0,82.0,651.0,624.0,1186.0,10.0,10,0
17,56.666666666666664,70.66666666666667,58.0,72.0,39.0,467.0,95.0,530.0,20.0,10,0
18,68.66666666666667,46.0,75.33333333333333,46.0,33.0,502.0,149.0,662.0,30.0,10,0
19,72.66666666666667,87.33333333333333,79.33333333333333,92.66666666666667,72.0,596.0,84.0,730.0,20.0,10,0
20,28.666666666666668,93.33333333333333,22.666666666666668,92.0,222.0,658.0,437.0,1016.0,10.0,10,0
21,76.66666666666667,89.33333333333333,79.33333333333333,90.66666666666667,78.0,585.0,158.0,560.0,30.0,10,0
22,59.333333333333336,48.666666666666664,65.33333333333333,46.666666666666664,19.0,474.0,148.0,830.0,10.0,10,0
23,74.66666666666667,44.666666666666664,74.0,44.0,178.0,818.0,348.0,829.0,10.0,10,0
24,68.0,69.33333333333333,68.0,73.33333333333333,46.0,512.0,507.0,1062.0,20.0,10,0
25,62.0,50.0,52.0,61.333333333333336,23.0,481.0,393.0,771.0,30.0,10,0
26,62.666666666666664,69.33333333333333,60.0,69.33333333333333,500.0,1066.0,657.0,1098.0,10.0,10,0
27,80.66666666666667,74.66666666666667,84.66666666666667,72.0,66.0,591.0,451.0,969.0,20.0,10,0
28,56.0,66.0,60.666666666666664,72.0,32.0,579.0,117.0,696.0,20.0,10,0
29,86.0,6.0,91.33333333333333,4.0,84.0,572.0,446.0,843.0,10.0,10,0
30,14.0,29.333333333333332,12.0,25.333333333333332,55.0,374.0,367.0,853.0,20.0,10,0
31,14.0,16.666666666666668,20.0,18.0,175.0,683.0,595.0,1012.0,20.0,10,0
32,11.333333333333334,24.666666666666668,12.666666666666666,26.0,199.0,838.0,654.0,932.0,30.0,10,0
33,21.333333333333332,70.66666666666667,22.666666666666668,69.33333333333333,380.0,878.0,385.0,1058.0,10.0,10,0
34,28.666666666666668,90.0,26.666666666666668,88.0,70.0,690.0,68.0,573.0,10.0,10,0
35,38.0,35.333333333333336,40.666666666666664,39.333333333333336,470.0,869.0,699.0,1203.0,10.0,10,0
36,69.33333333333333,70.66666666666667,71.33333333333333,70.0,187.0,637.0,262.0,749.0,20.0,10,0
37,72.66666666666667,47.333333333333336,72.66666666666667,47.333333333333336,39.0,606.0,39.0,606.0,20.0,10,0
