nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,12.0,82.0,25.333333333333332,70.0,1608.0,2391.0,2690.0,3085.0,20.0,10,0
2,66.66666666666667,3.3333333333333335,74.66666666666667,1.3333333333333333,708.0,788.0,1089.0,1943.0,20.0,10,0
3,74.0,52.0,76.66666666666667,27.333333333333332,786.0,1417.0,2562.0,2974.0,10.0,10,0
4,75.33333333333333,44.666666666666664,64.0,41.333333333333336,2450.0,2942.0,2541.0,3253.0,20.0,10,0
5,81.33333333333333,7.333333333333333,68.0,22.0,1435.0,2570.0,2907.0,3226.0,30.0,10,0
6,62.666666666666664,12.0,68.66666666666667,8.0,57.0,940.0,131.0,1171.0,30.0,10,0
7,50.0,42.666666666666664,40.0,59.333333333333336,7.0,262.0,2255.0,3100.0,20.0,10,0
8,40.666666666666664,71.33333333333333,44.666666666666664,82.0,102.0,721.0,427.0,1546.0,10.0,10,0
9,66.0,35.333333333333336,69.33333333333333,34.0,1815.0,1980.0,2304.0,2689.0,20.0,10,0
10,17.333333333333332,16.0,8.0,20.666666666666668,63.0,1274.0,251.0,1387.0,20.0,10,0
11,67.33333333333333,21.333333333333332,62.0,40.666666666666664,1630.0,2751.0,2654.0,3325.0,20.0,10,0
12,18.0,21.333333333333332,6.0,6.0,935.0,1642.0,2089.0,2658.0,20.0,10,0
13,16.666666666666668,20.666666666666668,18.0,29.333333333333332,1148.0,1245.0,1290.0,1681.0,20.0,10,0
14,65.33333333333333,24.0,46.0,32.0,2519.0,3464.0,2796.0,3486.0,10.0,10,0
15,67.33333333333333,45.333333333333336,86.0,51.333333333333336,672.0,1322.0,665.0,1754.0,10.0,10,0
16,32.666666666666664,32.0,37.333333333333336,37.333333333333336,1058.0,1908.0,1207.0,1960.0,10.0,10,0
17,38.666666666666664,56.666666666666664,37.333333333333336,63.333333333333336,2053.0,2727.0,2326.0,2834.0,10.0,10,0
18,8.666666666666666,53.333333333333336,9.333333333333334,71.33333333333333,57.0,197.0,691.0,1139.0,30.0,10,0
19,58.0,42.0,65.33333333333333,30.666666666666668,105.0,297.0,1903.0,2086.0,30.0,10,0
20,87.33333333333333,2.6666666666666665,86.66666666666667,10.666666666666666,1349.0,2085.0,1766.0,2437.0,40.0,10,0
21,57.333333333333336,72.66666666666667,62.666666666666664,59.333333333333336,1866.0,3079.0,2540.0,3210.0,10.0,10,0
22,42.0,66.66666666666667,46.666666666666664,75.33333333333333,41.0,202.0,1095.0,1666.0,10.0,10,0
23,63.333333333333336,45.333333333333336,62.666666666666664,39.333333333333336,553.0,1250.0,2732.0,3433.0,20.0,10,0
24,42.666666666666664,39.333333333333336,38.0,46.666666666666664,1915.0,2085.0,1596.0,2610.0,10.0,10,0
25,74.66666666666667,2.0,78.0,6.666666666666667,958.0,1893.0,960.0,1693.0,10.0,10,0
26,13.333333333333334,72.0,12.666666666666666,77.33333333333333,544.0,1094.0,1912.0,2280.0,10.0,10,0
27,6.666666666666667,78.66666666666667,17.333333333333332,69.33333333333333,1313.0,1879.0,2116.0,2465.0,20.0,10,0
28,50.666666666666664,43.333333333333336,30.0,45.333333333333336,7.0,551.0,25.0,1186.0,40.0,10,0
29,29.333333333333332,41.333333333333336,38.0,51.333333333333336,678.0,1716.0,1880.0,2519.0,30.0,10,0
30,64.0,92.0,61.333333333333336,82.0,1902.0,2235.0,1923.0,2424.0,10.0,10,0
31,33.333333333333336,19.333333333333332,14.0,18.666666666666668,45.0,732.0,762.0,1441.0,10.0,10,0
32,17.333333333333332,60.666666666666664,30.666666666666668,53.333333333333336,2885.0,3460.0,2689.0,3482.0,10.0,10,0
33,52.0,40.666666666666664,65.33333333333333,50.0,12.0,1033.0,495.0,1112.0,40.0,10,0
34,40.0,74.0,40.0,76.66666666666667,109.0,904.0,446.0,755.0,10.0,10,0
35,36.0,68.0,63.333333333333336,80.66666666666667,182.0,445.0,2040.0,2495.0,20.0,10,0
36,43.333333333333336,53.333333333333336,42.0,68.66666666666667,11.0,801.0,155.0,274.0,10.0,10,0
37,60.666666666666664,60.666666666666664,62.666666666666664,37.333333333333336,394.0,614.0,1632.0,1971.0,10.0,10,0
38,51.333333333333336,10.0,64.0,15.333333333333334,76.0,217.0,53.0,896.0,10.0,10,0
39,51.333333333333336,78.0,51.333333333333336,78.0,1418.0,1906.0,1418.0,1906.0,30.0,10,0
40,10.0,15.333333333333334,8.0,22.0,339.0,914.0,766.0,1056.0,30.0,10,0
41,40.0,44.0,29.333333333333332,54.666666666666664,93.0,512.0,541.0,1224.0,30.0,10,0
42,78.0,36.666666666666664,74.0,46.666666666666664,1188.0,1641.0,2584.0,2995.0,20.0,10,0
43,77.33333333333333,6.666666666666667,80.0,13.333333333333334,849.0,1623.0,1866.0,2901.0,20.0,10,0
44,19.333333333333332,24.0,25.333333333333332,10.666666666666666,1055.0,2113.0,1403.0,1989.0,20.0,10,0
45,63.333333333333336,68.66666666666667,60.0,60.666666666666664,2614.0,2927.0,2771.0,3168.0,20.0,10,0
46,12.666666666666666,27.333333333333332,41.333333333333336,48.666666666666664,2790.0,3342.0,2649.0,3500.0,10.0,10,0
47,13.333333333333334,62.0,4.0,80.66666666666667,55.0,1105.0,1293.0,2090.0,10.0,10,0
48,70.0,32.666666666666664,77.33333333333333,22.666666666666668,2160.0,2649.0,1842.0,2749.0,10.0,10,0
49,20.0,70.66666666666667,18.666666666666668,76.66666666666667,2089.0,2681.0,2295.0,2673.0,30.0,10,0
50,2.6666666666666665,91.33333333333333,24.0,62.666666666666664,1471.0,2125.0,2705.0,3467.0,30.0,10,0
51,12.666666666666666,64.0,7.333333333333333,66.66666666666667,57.0,1027.0,921.0,1104.0,10.0,10,0
52,38.0,58.0,44.666666666666664,56.0,1940.0,3025.0,2880.0,3035.0,10.0,10,0
53,15.333333333333334,14.666666666666666,2.6666666666666665,10.0,154.0,721.0,2177.0,2765.0,20.0,10,0
54,27.333333333333332,42.666666666666664,30.666666666666668,34.666666666666664,887.0,1320.0,1121.0,1655.0,20.0,10,0
55,53.333333333333336,26.666666666666668,42.666666666666664,52.0,1536.0,2048.0,2757.0,3352.0,20.0,10,0
56,10.666666666666666,60.0,4.666666666666667,61.333333333333336,57.0,1181.0,925.0,1492.0,20.0,10,0
57,69.33333333333333,54.666666666666664,64.0,36.666666666666664,361.0,1047.0,1483.0,1936.0,30.0,10,0
58,31.333333333333332,24.0,17.333333333333332,15.333333333333334,41.0,380.0,231.0,458.0,20.0,10,0
59,57.333333333333336,82.66666666666667,65.33333333333333,77.33333333333333,1511.0,2212.0,2043.0,3110.0,20.0,10,0
60,32.666666666666664,46.666666666666664,32.0,48.0,204.0,988.0,327.0,1048.0,20.0,10,0
61,68.66666666666667,12.666666666666666,80.66666666666667,6.0,157.0,950.0,1681.0,1957.0,30.0,10,0
62,16.666666666666668,44.0,40.0,34.666666666666664,400.0,1593.0,1376.0,1981.0,10.0,10,0
63,16.666666666666668,30.666666666666668,6.0,28.0,1138.0,1647.0,2643.0,2895.0,20.0,10,0
64,17.333333333333332,10.0,2.0,11.333333333333334,1567.0,2591.0,2087.0,3040.0,20.0,10,0
65,41.333333333333336,85.33333333333333,44.0,87.33333333333333,501.0,1085.0,414.0,1363.0,20.0,10,0
66,10.0,20.0,2.6666666666666665,22.0,574.0,1436.0,2517.0,2822.0,20.0,10,0
67,41.333333333333336,83.33333333333333,44.0,78.0,213.0,1187.0,552.0,1612.0,30.0,10,0
68,67.33333333333333,2.6666666666666665,82.0,12.666666666666666,735.0,1152.0,1823.0,2759.0,10.0,10,0
69,11.333333333333334,16.666666666666668,11.333333333333334,12.0,106.0,963.0,1940.0,2602.0,10.0,10,0
70,6.666666666666667,70.0,4.666666666666667,75.33333333333333,906.0,1898.0,1222.0,1779.0,20.0,10,0
71,16.0,70.0,24.666666666666668,76.66666666666667,1969.0,2427.0,2454.0,2712.0,10.0,10,0
72,55.333333333333336,70.0,62.666666666666664,69.33333333333333,2029.0,2726.0,2449.0,2909.0,30.0,10,0
73,34.0,76.66666666666667,24.666666666666668,74.0,2386.0,2989.0,2467.0,3117.0,10.0,10,0
74,84.0,13.333333333333334,77.33333333333333,15.333333333333334,1950.0,2444.0,2263.0,2874.0,20.0,10,0
75,46.666666666666664,73.33333333333333,54.0,90.0,919.0,1657.0,1892.0,2035.0,30.0,10,0
76,19.333333333333332,6.666666666666667,16.0,12.666666666666666,1517.0,2270.0,1883.0,2464.0,30.0,10,0
77,79.33333333333333,13.333333333333334,72.66666666666667,16.666666666666668,2139.0,2811.0,2548.0,3202.0,10.0,10,0
78,43.333333333333336,48.666666666666664,43.333333333333336,48.666666666666664,2620.0,3503.0,2620.0,3503.0,10.0,10,0
79,53.333333333333336,42.0,60.666666666666664,47.333333333333336,57.0,148.0,21.0,928.0,20.0,10,0
80,30.0,47.333333333333336,31.333333333333332,38.0,311.0,1252.0,981.0,1605.0,10.0,10,0
81,12.0,71.33333333333333,17.333333333333332,68.0,136.0,1135.0,2608.0,3372.0,10.0,10,0
82,2.0,65.33333333333333,16.666666666666668,62.666666666666664,756.0,1467.0,2764.0,3413.0,10.0,10,0
83,10.0,62.666666666666664,23.333333333333332,58.666666666666664,220.0,477.0,2626.0,3469.0,30.0,10,0
84,7.333333333333333,15.333333333333334,27.333333333333332,8.0,554.0,888.0,1730.0,1851.0,10.0,10,0
85,49.333333333333336,37.333333333333336,42.666666666666664,59.333333333333336,1691.0,2108.0,2300.0,3242.0,10.0,10,0
86,62.666666666666664,0.6666666666666666,70.66666666666667,0.0,442.0,1250.0,394.0,1685.0,10.0,10,0
87,80.0,6.666666666666667,85.33333333333333,0.0,1874.0,1946.0,1204.0,2040.0,20.0,10,0
88,70.66666666666667,3.3333333333333335,70.0,17.333333333333332,1061.0,1209.0,2541.0,3397.0,30.0,10,0
89,4.666666666666667,34.666666666666664,20.0,38.666666666666664,2457.0,3283.0,2794.0,3467.0,20.0,10,0
90,13.333333333333334,72.66666666666667,5.333333333333333,68.0,449.0,1007.0,1111.0,1505.0,10.0,10,0
91,18.666666666666668,9.333333333333334,6.666666666666667,33.333333333333336,1665.0,2310.0,2888.0,3038.0,20.0,10,0
92,53.333333333333336,14.666666666666666,65.33333333333333,18.666666666666668,49.0,142.0,50.0,1216.0,10.0,10,0
93,68.66666666666667,22.0,76.0,42.0,1739.0,2457.0,2234.0,2970.0,10.0,10,0
94,48.666666666666664,79.33333333333333,52.666666666666664,85.33333333333333,1074.0,2060.0,1451.0,2076.0,30.0,10,0
95,70.66666666666667,54.0,67.33333333333333,39.333333333333336,269.0,955.0,1461.0,1764.0,20.0,10,0
96,31.333333333333332,42.0,39.333333333333336,51.333333333333336,24.0,804.0,1985.0,2598.0,30.0,10,0
97,10.0,64.0,9.333333333333334,88.66666666666667,306.0,575.0,1590.0,2207.0,10.0,10,0
98,40.666666666666664,44.0,42.666666666666664,58.666666666666664,9.0,594.0,2324.0,3401.0,10.0,10,0
99,68.66666666666667,36.666666666666664,75.33333333333333,24.0,942.0,2094.0,2392.0,2952.0,20.0,10,0
100,50.0,68.66666666666667,48.0,78.0,920.0,1458.0,1279.0,1672.0,20.0,10,0
101,56.666666666666664,56.666666666666664,82.0,42.666666666666664,91.0,719.0,1123.0,1504.0,20.0,10,0
