nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,21.0,115.0,10.0,86.0,86.0,116.0,0.0,562.0,10.0,10,0
2,13.0,48.0,16.0,62.0,420.0,450.0,0.0,570.0,15.0,10,0
3,84.0,36.0,92.0,22.0,102.0,132.0,0.0,572.0,10.0,10,0
4,79.0,72.0,138.0,78.0,9.0,39.0,0.0,556.0,22.0,10,0
5,16.0,39.0,19.0,39.0,81.0,111.0,138.0,168.0,20.0,10,0
6,63.0,57.0,61.0,54.0,0.0,610.0,40.0,70.0,10.0,10,0
7,96.0,26.0,90.0,44.0,57.0,87.0,0.0,592.0,10.0,10,0
8,16.0,92.0,20.0,69.0,0.0,566.0,0.0,574.0,10.0,10,0
9,85.0,106.0,116.0,83.0,0.0,585.0,179.0,209.0,20.0,10,0
10,6.0,25.0,1.0,34.0,0.0,546.0,0.0,547.0,10.0,10,0
11,56.0,129.0,37.0,125.0,0.0,564.0,343.0,373.0,21.0,10,0
12,87.0,108.0,87.0,108.0,58.0,88.0,58.0,88.0,20.0,10,0
13,28.0,99.0,18.0,104.0,0.0,573.0,337.0,367.0,10.0,10,0
14,61.0,48.0,21.0,48.0,68.0,98.0,0.0,571.0,20.0,10,0
15,95.0,35.0,97.0,29.0,0.0,581.0,0.0,575.0,10.0,10,0
16,112.0,67.0,109.0,78.0,0.0,582.0,0.0,585.0,10.0,10,0
17,34.0,104.0,50.0,106.0,0.0,575.0,320.0,350.0,10.0,10,0
18,99.0,28.0,99.0,28.0,82.0,112.0,82.0,112.0,30.0,10,0
19,15.0,9.0,15.0,18.0,410.0,440.0,0.0,549.0,2.0,10,0
20,19.0,37.0,34.0,72.0,0.0,564.0,549.0,579.0,20.0,10,0
21,90.0,101.0,103.0,86.0,155.0,185.0,0.0,588.0,10.0,10,0
22,104.0,54.0,125.0,68.0,53.0,83.0,192.0,222.0,13.0,10,0
23,127.0,112.0,127.0,108.0,121.0,151.0,135.0,165.0,20.0,10,0
24,0.0,27.0,4.0,23.0,91.0,121.0,0.0,543.0,30.0,10,0
25,36.0,54.0,17.0,37.0,0.0,587.0,0.0,562.0,15.0,10,0
26,113.0,32.0,108.0,30.0,0.0,567.0,96.0,126.0,36.0,10,0
27,66.0,91.0,94.0,104.0,21.0,51.0,128.0,158.0,16.0,10,0
28,58.0,95.0,58.0,95.0,485.0,515.0,485.0,515.0,35.0,10,0
