nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,33.0,78.0,57.0,59.0,750.0,809.0,0.0,1244.0,20.0,10,0
2,24.0,26.0,59.0,52.0,0.0,1198.0,0.0,1240.0,20.0,10,0
3,10.0,137.0,10.0,134.0,147.0,219.0,629.0,677.0,30.0,10,0
4,4.0,28.0,57.0,53.0,0.0,1183.0,0.0,1240.0,10.0,10,0
5,25.0,26.0,63.0,57.0,128.0,179.0,0.0,1247.0,20.0,10,0
6,86.0,37.0,30.0,27.0,478.0,531.0,0.0,1203.0,10.0,10,0
7,1.0,109.0,34.0,104.0,0.0,1182.0,0.0,1212.0,10.0,10,0
8,6.0,135.0,35.0,99.0,351.0,386.0,976.0,1025.0,40.0,10,0
9,32.0,77.0,32.0,79.0,0.0,1223.0,655.0,721.0,20.0,10,0
10,86.0,36.0,84.0,36.0,0.0,1224.0,568.0,626.0,20.0,10,0
11,137.0,6.0,95.0,35.0,611.0,678.0,0.0,1218.0,10.0,10,0
12,24.0,24.0,63.0,50.0,0.0,1196.0,0.0,1240.0,10.0,10,0
13,100.0,106.0,84.0,99.0,567.0,626.0,0.0,1229.0,10.0,10,0
14,102.0,110.0,99.0,112.0,0.0,1210.0,846.0,911.0,10.0,10,0
15,36.0,132.0,36.0,135.0,509.0,571.0,598.0,669.0,10.0,10,0
16,8.0,124.0,7.0,115.0,0.0,1179.0,0.0,1184.0,10.0,10,0
17,94.0,104.0,85.0,106.0,754.0,813.0,0.0,1222.0,10.0,10,0
18,103.0,69.0,107.0,63.0,0.0,1228.0,748.0,800.0,30.0,10,0
19,109.0,131.0,115.0,134.0,0.0,1189.0,140.0,199.0,20.0,10,0
20,43.0,140.0,33.0,131.0,410.0,470.0,979.0,1037.0,10.0,10,0
21,98.0,70.0,94.0,72.0,467.0,511.0,647.0,703.0,10.0,10,0
22,109.0,71.0,112.0,67.0,0.0,1222.0,462.0,534.0,20.0,10,0
23,102.0,104.0,103.0,106.0,201.0,258.0,296.0,347.0,20.0,10,0
24,89.0,73.0,93.0,75.0,19.0,94.0,0.0,1238.0,10.0,10,0
25,74.0,93.0,90.0,104.0,23.0,66.0,0.0,1222.0,20.0,10,0
26,119.0,114.0,127.0,108.0,128.0,185.0,0.0,1193.0,20.0,10,0
27,113.0,69.0,111.0,66.0,370.0,440.0,0.0,1220.0,20.0,10,0
28,129.0,9.0,96.0,26.0,84.0,147.0,0.0,1210.0,10.0,10,0
29,21.0,44.0,18.0,38.0,115.0,180.0,582.0,638.0,20.0,10,0
30,25.0,80.0,28.0,78.0,380.0,440.0,0.0,1219.0,20.0,10,0
31,21.0,48.0,17.0,37.0,0.0,1208.0,0.0,1199.0,10.0,10,0
32,28.0,107.0,32.0,106.0,0.0,1206.0,602.0,657.0,20.0,10,0
33,43.0,135.0,43.0,135.0,0.0,1191.0,0.0,1191.0,10.0,10,0
34,61.0,59.0,64.0,61.0,931.0,971.0,1011.0,1077.0,20.0,10,0
35,104.0,106.0,99.0,108.0,390.0,434.0,0.0,1214.0,20.0,10,0
36,121.0,110.0,99.0,96.0,0.0,1197.0,0.0,1223.0,30.0,10,0
37,30.0,24.0,61.0,48.0,0.0,1201.0,448.0,517.0,20.0,10,0
38,86.0,102.0,74.0,99.0,93.0,159.0,176.0,243.0,10.0,10,0
39,2.0,28.0,21.0,25.0,0.0,1182.0,0.0,1195.0,10.0,10,0
40,99.0,28.0,99.0,28.0,392.0,442.0,392.0,442.0,30.0,10,0
41,101.0,96.0,105.0,110.0,101.0,160.0,0.0,1208.0,10.0,10,0
42,8.0,119.0,9.0,114.0,0.0,1182.0,904.0,954.0,20.0,10,0
43,121.0,112.0,122.0,113.0,221.0,277.0,307.0,374.0,20.0,10,0
44,121.0,134.0,118.0,131.0,517.0,567.0,782.0,857.0,20.0,10,0
45,34.0,79.0,34.0,82.0,841.0,902.0,0.0,1224.0,10.0,10,0
46,10.0,118.0,4.0,125.0,76.0,144.0,319.0,398.0,10.0,10,0
47,28.0,99.0,26.0,105.0,51.0,93.0,0.0,1205.0,10.0,10,0
48,33.0,133.0,35.0,123.0,890.0,941.0,1130.0,1198.0,20.0,10,0
49,21.0,115.0,31.0,112.0,306.0,376.0,401.0,481.0,10.0,10,0
50,1.0,34.0,21.0,26.0,0.0,1184.0,0.0,1196.0,20.0,10,0
51,94.0,70.0,78.0,92.0,556.0,610.0,0.0,1238.0,20.0,10,0
52,34.0,138.0,32.0,128.0,704.0,749.0,0.0,1192.0,20.0,10,0
53,96.0,74.0,94.0,73.0,0.0,1235.0,741.0,791.0,10.0,10,0
54,135.0,3.0,139.0,10.0,0.0,1168.0,723.0,756.0,20.0,10,0
55,97.0,28.0,103.0,34.0,0.0,1212.0,577.0,636.0,20.0,10,0
56,30.0,31.0,59.0,56.0,960.0,1016.0,0.0,1244.0,20.0,10,0
57,91.0,78.0,80.0,97.0,88.0,141.0,0.0,1233.0,10.0,10,0
58,130.0,27.0,134.0,31.0,229.0,280.0,0.0,1187.0,30.0,10,0
59,28.0,74.0,30.0,79.0,0.0,1219.0,0.0,1220.0,20.0,10,0
60,4.0,23.0,4.0,30.0,0.0,1180.0,0.0,1184.0,10.0,10,0
61,87.0,39.0,84.0,39.0,0.0,1226.0,659.0,720.0,20.0,10,0
62,101.0,107.0,90.0,101.0,1038.0,1090.0,0.0,1225.0,10.0,10,0
63,119.0,136.0,119.0,130.0,0.0,1179.0,0.0,1184.0,30.0,10,0
64,110.0,66.0,91.0,71.0,0.0,1221.0,0.0,1240.0,10.0,10,0
65,62.0,58.0,62.0,58.0,0.0,1247.0,0.0,1247.0,20.0,10,0
66,127.0,112.0,125.0,108.0,595.0,636.0,778.0,825.0,20.0,10,0
67,112.0,71.0,113.0,71.0,0.0,1219.0,286.0,341.0,20.0,10,0
68,17.0,43.0,16.0,39.0,0.0,1202.0,314.0,358.0,10.0,10,0
69,0.0,27.0,1.0,24.0,241.0,292.0,0.0,1179.0,30.0,10,0
70,135.0,0.0,133.0,12.0,0.0,1166.0,797.0,874.0,10.0,10,0
71,16.0,138.0,8.0,138.0,86.0,142.0,234.0,316.0,10.0,10,0
72,107.0,105.0,103.0,111.0,472.0,539.0,0.0,1209.0,10.0,10,0
73,99.0,26.0,98.0,31.0,287.0,363.0,0.0,1213.0,40.0,10,0
