nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,107.0,77.0,116.0,83.0,37.0,67.0,179.0,209.0,34.0,10,0
2,109.0,139.0,116.0,105.0,113.0,143.0,144.0,174.0,8.0,10,0
3,120.0,22.0,116.0,22.0,114.0,144.0,138.0,168.0,39.0,10,0
4,48.0,47.0,30.0,57.0,31.0,61.0,230.0,260.0,19.0,10,0
5,12.0,138.0,12.0,138.0,275.0,305.0,275.0,305.0,14.0,10,0
6,86.0,40.0,98.0,4.0,34.0,64.0,178.0,208.0,22.0,10,0
7,79.0,80.0,121.0,124.0,13.0,43.0,150.0,180.0,4.0,10,0
8,108.0,30.0,61.0,57.0,96.0,126.0,375.0,405.0,18.0,10,0
9,40.0,113.0,67.0,96.0,477.0,507.0,492.0,522.0,23.0,10,0
10,129.0,24.0,112.0,13.0,335.0,365.0,524.0,554.0,18.0,10,0
11,12.0,84.0,10.0,86.0,199.0,229.0,411.0,441.0,16.0,10,0
12,65.0,80.0,44.0,116.0,11.0,41.0,53.0,83.0,20.0,10,0
13,102.0,52.0,103.0,82.0,159.0,189.0,326.0,356.0,15.0,10,0
14,41.0,36.0,32.0,52.0,51.0,81.0,151.0,181.0,13.0,10,0
15,137.0,137.0,132.0,133.0,100.0,130.0,140.0,170.0,27.0,10,0
16,114.0,109.0,104.0,139.0,77.0,107.0,336.0,366.0,16.0,10,0
17,104.0,54.0,117.0,4.0,53.0,83.0,418.0,448.0,13.0,10,0
18,22.0,104.0,29.0,94.0,231.0,261.0,277.0,307.0,11.0,10,0
19,46.0,133.0,58.0,80.0,76.0,106.0,460.0,490.0,7.0,10,0
20,138.0,78.0,123.0,84.0,202.0,232.0,416.0,446.0,43.0,10,0
21,18.0,104.0,16.0,92.0,337.0,367.0,359.0,389.0,18.0,10,0
22,54.0,106.0,66.0,82.0,294.0,324.0,501.0,531.0,9.0,10,0
23,107.0,25.0,107.0,25.0,274.0,304.0,274.0,304.0,13.0,10,0
24,139.0,68.0,139.0,73.0,78.0,108.0,87.0,117.0,25.0,10,0
25,120.0,47.0,101.0,0.0,55.0,85.0,498.0,528.0,18.0,10,0
26,90.0,14.0,90.0,14.0,464.0,494.0,464.0,494.0,31.0,10,0
27,18.0,70.0,20.0,69.0,391.0,421.0,378.0,408.0,26.0,10,0
28,70.0,94.0,64.0,132.0,24.0,54.0,62.0,92.0,32.0,10,0
29,119.0,73.0,115.0,82.0,117.0,147.0,267.0,297.0,15.0,10,0
30,30.0,21.0,33.0,0.0,322.0,352.0,482.0,512.0,12.0,10,0
31,63.0,129.0,55.0,127.0,206.0,236.0,258.0,288.0,7.0,10,0
32,79.0,72.0,82.0,100.0,9.0,39.0,104.0,134.0,22.0,10,0
33,37.0,73.0,37.0,79.0,336.0,366.0,428.0,458.0,33.0,10,0
34,69.0,115.0,50.0,112.0,215.0,245.0,232.0,262.0,20.0,10,0
35,54.0,41.0,47.0,83.0,281.0,311.0,318.0,348.0,9.0,10,0
36,109.0,131.0,92.0,138.0,226.0,256.0,402.0,432.0,16.0,10,0
37,81.0,36.0,99.0,34.0,62.0,92.0,76.0,106.0,17.0,10,0
38,133.0,130.0,115.0,124.0,222.0,252.0,411.0,441.0,13.0,10,0
39,13.0,48.0,34.0,72.0,420.0,450.0,549.0,579.0,15.0,10,0
40,113.0,35.0,113.0,45.0,55.0,85.0,299.0,329.0,9.0,10,0
41,27.0,46.0,60.0,84.0,209.0,239.0,482.0,512.0,35.0,10,0
42,44.0,58.0,2.0,106.0,28.0,58.0,387.0,417.0,30.0,10,0
43,8.0,87.0,54.0,78.0,401.0,431.0,550.0,580.0,17.0,10,0
44,85.0,75.0,140.0,42.0,15.0,45.0,101.0,131.0,37.0,10,0
45,50.0,106.0,58.0,95.0,320.0,350.0,485.0,515.0,25.0,10,0
46,103.0,119.0,97.0,115.0,334.0,364.0,368.0,398.0,18.0,10,0
47,89.0,39.0,120.0,14.0,36.0,66.0,259.0,289.0,23.0,10,0
48,39.0,100.0,17.0,138.0,66.0,96.0,433.0,463.0,31.0,10,0
49,5.0,99.0,35.0,90.0,324.0,354.0,446.0,476.0,24.0,10,0
50,73.0,96.0,46.0,112.0,166.0,196.0,286.0,316.0,9.0,10,0
51,103.0,44.0,126.0,23.0,42.0,72.0,263.0,293.0,12.0,10,0
52,113.0,32.0,97.0,12.0,144.0,174.0,206.0,236.0,36.0,10,0
53,19.0,120.0,16.0,62.0,261.0,291.0,396.0,426.0,16.0,10,0
54,140.0,36.0,138.0,24.0,176.0,206.0,180.0,210.0,1.0,10,0
55,81.0,57.0,90.0,44.0,17.0,47.0,52.0,82.0,8.0,10,0
56,104.0,73.0,86.0,80.0,249.0,279.0,374.0,404.0,17.0,10,0
57,83.0,12.0,36.0,38.0,230.0,260.0,438.0,468.0,29.0,10,0
58,15.0,4.0,60.0,54.0,101.0,131.0,239.0,269.0,23.0,10,0
59,54.0,33.0,32.0,6.0,40.0,70.0,95.0,125.0,20.0,10,0
60,9.0,19.0,88.0,29.0,373.0,403.0,550.0,580.0,10.0,10,0
61,38.0,122.0,10.0,111.0,234.0,264.0,493.0,523.0,13.0,10,0
62,120.0,60.0,138.0,105.0,54.0,84.0,403.0,433.0,18.0,10,0
63,104.0,32.0,92.0,22.0,135.0,165.0,190.0,220.0,18.0,10,0
64,42.0,29.0,51.0,92.0,60.0,90.0,448.0,478.0,12.0,10,0
65,12.0,48.0,12.0,48.0,62.0,92.0,62.0,92.0,4.0,10,0
66,116.0,13.0,137.0,7.0,73.0,103.0,156.0,186.0,5.0,10,0
67,85.0,111.0,69.0,116.0,253.0,283.0,344.0,374.0,25.0,10,0
68,28.0,62.0,26.0,50.0,196.0,226.0,387.0,417.0,23.0,10,0
69,39.0,13.0,83.0,38.0,376.0,406.0,476.0,506.0,20.0,10,0
70,120.0,102.0,121.0,123.0,97.0,127.0,257.0,287.0,18.0,10,0
71,66.0,40.0,65.0,0.0,30.0,60.0,74.0,104.0,20.0,10,0
72,29.0,60.0,4.0,71.0,42.0,72.0,160.0,190.0,14.0,10,0
73,66.0,91.0,49.0,140.0,21.0,51.0,234.0,264.0,16.0,10,0
74,36.0,124.0,13.0,129.0,234.0,264.0,351.0,381.0,34.0,10,0
75,100.0,99.0,84.0,88.0,299.0,329.0,356.0,386.0,17.0,10,0
76,67.0,120.0,70.0,83.0,359.0,389.0,485.0,515.0,5.0,10,0
77,89.0,24.0,61.0,34.0,301.0,331.0,473.0,503.0,15.0,10,0
78,80.0,103.0,80.0,103.0,372.0,402.0,372.0,402.0,15.0,10,0
79,78.0,111.0,107.0,102.0,41.0,71.0,219.0,249.0,22.0,10,0
80,110.0,28.0,110.0,28.0,305.0,335.0,305.0,335.0,20.0,10,0
81,82.0,103.0,59.0,115.0,35.0,65.0,314.0,344.0,15.0,10,0
82,78.0,63.0,71.0,70.0,10.0,40.0,480.0,510.0,19.0,10,0
83,137.0,84.0,135.0,65.0,104.0,134.0,339.0,369.0,41.0,10,0
84,125.0,68.0,103.0,86.0,192.0,222.0,258.0,288.0,20.0,10,0
85,139.0,72.0,139.0,72.0,337.0,367.0,337.0,367.0,23.0,10,0
86,95.0,135.0,64.0,138.0,401.0,431.0,440.0,470.0,27.0,10,0
87,23.0,39.0,15.0,18.0,352.0,382.0,400.0,430.0,20.0,10,0
