nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,100.0,100.0,20,0.0,3213.0,10,0,0,1.0
1,150.0,26.0,16.0,0.0,3114.0,10,0,133,0
2,84.0,188.0,-10.0,1891.0,2131.0,10,87,0,-1
3,83.0,112.0,28.0,20.0,260.0,10,0,34,0
4,191.0,124.0,7.0,0.0,3109.0,10,0,198,0
5,112.0,174.0,20.0,220.0,460.0,10,0,64,127.08098183576428
6,146.0,166.0,24.0,1406.0,1646.0,10,0,62,181.10305622529225
7,45.0,95.0,15.0,744.0,984.0,10,0,168,573.0447029699556
8,81.0,183.0,11.0,286.0,526.0,10,0,225,4.276619334097065
9,10.0,60.0,-7.0,2053.0,2293.0,10,369,0,-1
10,142.0,27.0,11.0,0.0,3119.0,10,0,297,0
11,184.0,110.0,-35.0,664.0,904.0,10,385,0,-1
12,28.0,127.0,-13.0,0.0,3127.0,10,380,0,-1
13,67.0,127.0,21.0,51.0,291.0,10,0,332,0
14,16.0,141.0,-15.0,2045.0,2285.0,10,352,0,-1
15,148.0,157.0,21.0,1211.0,1451.0,10,0,368,193.2829923930131
16,154.0,184.0,36.0,1210.0,1450.0,10,0,248,770.2870099047334
17,8.0,89.0,13.0,772.0,1012.0,10,0,145,684.3094521056162
18,74.0,163.0,-25.0,2500.0,2740.0,10,373,0,-1
19,25.0,48.0,11.0,0.0,3112.0,10,0,77,0
20,58.0,19.0,-11.0,667.0,907.0,10,35,0,-1
21,95.0,50.0,-9.0,889.0,1129.0,10,56,0,-1
22,130.0,149.0,17.0,174.0,414.0,10,0,347,1.0528905473028556
23,78.0,118.0,28.0,2454.0,2694.0,10,0,402,1695.5787939741474
24,86.0,69.0,-14.0,643.0,883.0,10,397,0,-1
25,5.0,122.0,-2.0,1391.0,1631.0,10,251,0,-1
26,155.0,17.0,32.0,325.0,565.0,10,0,320,210.23936109066855
27,146.0,3.0,-10.0,1667.0,1907.0,10,196,0,-1
28,76.0,93.0,-22.0,1807.0,2047.0,10,33,0,-1
29,191.0,138.0,-23.0,0.0,3105.0,10,100,0,-1
30,28.0,160.0,-28.0,1510.0,1750.0,10,76,0,-1
31,114.0,153.0,23.0,1348.0,1588.0,10,0,256,536.1647207427251
32,70.0,28.0,-12.0,1935.0,2175.0,10,212,0,-1
33,90.0,4.0,22.0,353.0,593.0,10,0,28,101.35872340701263
34,53.0,175.0,-28.0,0.0,3115.0,10,3,0,-1
35,84.0,81.0,11.0,24.0,264.0,10,0,20,0
36,118.0,139.0,13.0,0.0,3161.0,10,0,66,0
37,118.0,45.0,28.0,0.0,3146.0,10,0,84,0
38,103.0,25.0,2.0,222.0,462.0,10,0,53,128.98271778102557
39,107.0,133.0,22.0,0.0,3170.0,10,0,287,0
40,129.0,176.0,-15.0,520.0,760.0,10,299,0,-1
