nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,66.66666666666667,66.66666666666667,20,0.0,1501.0,10,0,0,1.0
1,120.66666666666667,114.66666666666667,10.0,348.0,419.0,10,0,245,232.12785568808957
2,102.66666666666667,20.666666666666668,-10.0,795.0,860.0,10,124,0,-1
3,82.0,70.66666666666667,-10.0,747.0,797.0,10,315,0,-1
4,15.333333333333334,91.33333333333333,20.0,703.0,763.0,10,0,418,621.6222290625018
5,126.66666666666667,18.666666666666668,20.0,115.0,177.0,10,0,330,0.7722347667773038
6,5.333333333333333,47.333333333333336,-10.0,0.0,1315.0,10,68,0,-1
7,68.66666666666667,86.66666666666667,-10.0,0.0,1381.0,10,33,0,-1
8,41.333333333333336,33.333333333333336,20.0,0.0,1349.0,10,0,43,0
9,59.333333333333336,107.33333333333333,-10.0,0.0,1350.0,10,108,0,-1
10,78.0,60.666666666666664,20.0,446.0,513.0,10,0,152,40.929814012853384
11,8.0,104.0,-20.0,540.0,580.0,10,236,0,-1
12,58.666666666666664,110.0,-40.0,220.0,286.0,10,198,0,-1
13,71.33333333333333,83.33333333333333,10.0,657.0,697.0,10,0,76,249.86780801451198
14,5.333333333333333,49.333333333333336,-20.0,535.0,595.0,10,357,0,-1
15,70.0,83.33333333333333,-20.0,746.0,793.0,10,101,0,-1
16,78.66666666666667,128.0,30.0,0.0,1318.0,10,0,132,0
17,97.33333333333333,7.333333333333333,10.0,100.0,160.0,10,0,168,17.164026410637042
18,62.0,8.666666666666666,30.0,0.0,1324.0,10,0,238,0
19,125.33333333333333,83.33333333333333,-40.0,426.0,484.0,10,256,0,-1
20,58.0,78.0,-10.0,832.0,881.0,10,398,0,-1
21,82.0,20.666666666666668,-10.0,682.0,748.0,10,381,0,-1
22,80.66666666666667,126.0,-10.0,0.0,1320.0,10,136,0,-1
23,116.0,85.33333333333333,20.0,79.0,140.0,10,0,415,18.76905058454203
24,131.33333333333334,53.333333333333336,10.0,248.0,313.0,10,0,220,174.05120095364822
25,100.66666666666667,110.0,10.0,630.0,688.0,10,0,96,440.25267141010687
26,93.33333333333333,2.6666666666666665,10.0,428.0,505.0,10,0,40,147.450570778955
27,52.0,122.66666666666667,-10.0,0.0,1325.0,10,248,0,-1
28,64.0,100.0,-10.0,0.0,1361.0,10,212,0,-1
29,64.0,98.0,-10.0,188.0,271.0,10,255,0,-1
30,99.33333333333333,121.33333333333333,-20.0,0.0,1316.0,10,73,0,-1
31,58.0,127.33333333333333,10.0,0.0,1320.0,10,0,239,0
32,126.0,100.66666666666667,30.0,0.0,1309.0,10,0,396,0
33,66.0,96.0,10.0,44.0,102.0,10,0,7,0
34,42.666666666666664,34.666666666666664,-30.0,865.0,926.0,10,387,0,-1
35,4.666666666666667,100.66666666666667,-20.0,808.0,867.0,10,290,0,-1
36,100.66666666666667,66.0,10.0,0.0,1360.0,10,0,130,0
37,58.0,78.66666666666667,10.0,743.0,789.0,10,0,421,425.04081517657875
38,119.33333333333333,94.0,20.0,251.0,296.0,10,0,111,181.083995347483
39,128.0,100.66666666666667,10.0,348.0,413.0,10,0,67,215.36273948125333
40,95.33333333333333,0.0,-10.0,809.0,863.0,10,26,0,-1
41,44.0,38.666666666666664,-10.0,1145.0,1203.0,10,319,0,-1
42,81.33333333333333,9.333333333333334,-20.0,0.0,1323.0,10,119,0,-1
43,44.0,34.666666666666664,-20.0,0.0,1353.0,10,8,0,-1
44,115.33333333333333,36.666666666666664,-10.0,0.0,1326.0,10,114,0,-1
45,79.33333333333333,24.666666666666668,20.0,874.0,931.0,10,0,413,185.58173434507677
46,132.66666666666666,18.666666666666668,-30.0,0.0,1289.0,10,337,0,-1
47,60.0,107.33333333333333,10.0,404.0,472.0,10,0,219,191.19874369584878
48,24.0,128.66666666666666,20.0,633.0,678.0,10,0,234,223.5930409312717
49,106.0,106.66666666666667,-30.0,0.0,1327.0,10,127,0,-1
50,129.33333333333334,74.66666666666667,-20.0,613.0,683.0,10,233,0,-1
51,117.33333333333333,115.33333333333333,20.0,0.0,1306.0,10,0,116,0
52,78.0,128.66666666666666,-30.0,151.0,219.0,10,291,0,-1
53,124.0,64.0,20.0,895.0,955.0,10,0,86,604.5896745291817
54,26.0,37.333333333333336,10.0,129.0,204.0,10,0,84,33.583483668059635
55,126.0,80.0,-20.0,522.0,578.0,10,205,0,-1
56,19.333333333333332,92.66666666666667,10.0,81.0,135.0,10,0,370,19.158641485323518
57,24.666666666666668,126.66666666666667,-10.0,528.0,598.0,10,244,0,-1
58,110.0,78.0,10.0,0.0,1344.0,10,0,416,0
59,10.666666666666666,56.0,-10.0,805.0,852.0,10,102,0,-1
60,124.66666666666667,64.66666666666667,-20.0,811.0,857.0,10,254,0,-1
61,6.666666666666667,102.0,20.0,348.0,404.0,10,0,218,101.46782633619281
62,129.33333333333334,99.33333333333333,20.0,0.0,1305.0,10,0,264,0
63,124.66666666666667,74.66666666666667,30.0,87.0,137.0,10,0,131,12.295171492524211
64,68.66666666666667,46.666666666666664,10.0,176.0,250.0,10,0,208,91.87557731763714
65,128.66666666666666,106.0,20.0,0.0,1301.0,10,0,184,0
66,51.333333333333336,76.66666666666667,20.0,359.0,425.0,10,0,277,175.08408801243323
67,126.66666666666667,102.66666666666667,-10.0,443.0,506.0,10,39,0,-1
68,2.0,50.0,10.0,0.0,1311.0,10,0,6,0
69,11.333333333333334,62.0,20.0,152.0,202.0,10,0,222,90.09876443818982
70,100.66666666666667,111.33333333333333,-20.0,337.0,410.0,10,87,0,-1
71,8.0,56.666666666666664,-20.0,517.0,580.0,10,304,0,-1
72,80.0,7.333333333333333,10.0,143.0,224.0,10,0,273,42.12520094637124
73,93.33333333333333,120.66666666666667,20.0,0.0,1321.0,10,0,30,0
74,4.0,44.666666666666664,10.0,251.0,310.0,10,0,178,21.14360719944659
75,91.33333333333333,2.6666666666666665,-30.0,1091.0,1146.0,10,172,0,-1
76,68.66666666666667,82.66666666666667,-10.0,821.0,901.0,10,13,0,-1
77,6.666666666666667,44.666666666666664,30.0,150.0,224.0,10,0,394,30.752569150015752
78,32.0,20.0,50.0,239.0,299.0,10,0,323,113.50018077041143
79,35.333333333333336,44.666666666666664,-30.0,590.0,650.0,10,146,0,-1
80,109.33333333333333,75.33333333333333,20.0,0.0,1346.0,10,0,175,0
81,31.333333333333332,32.666666666666664,-20.0,787.0,849.0,10,246,0,-1
82,124.66666666666667,61.333333333333336,20.0,337.0,391.0,10,0,296,26.148893770821797
83,80.66666666666667,76.66666666666667,20.0,178.0,234.0,10,0,206,24.80796585060134
84,30.666666666666668,34.0,-10.0,0.0,1339.0,10,54,0,-1
85,96.0,126.0,30.0,341.0,402.0,10,0,300,77.8210770744564
86,120.0,62.0,-20.0,1072.0,1151.0,10,53,0,-1
87,101.33333333333333,112.0,20.0,260.0,303.0,10,0,70,153.20082519119055
88,78.0,63.333333333333336,10.0,68.0,149.0,10,0,336,0.6317872819790358
89,130.0,16.666666666666668,-10.0,906.0,982.0,10,153,0,-1
90,72.0,112.0,20.0,512.0,569.0,10,0,412,404.26759821473945
91,99.33333333333333,68.66666666666667,-20.0,0.0,1362.0,10,344,0,-1
92,40.0,38.666666666666664,20.0,58.0,102.0,10,0,408,0
93,131.33333333333334,52.666666666666664,10.0,333.0,409.0,10,0,406,196.02153391901405
94,26.0,38.666666666666664,30.0,74.0,131.0,10,0,414,10.64772470323364
95,98.0,124.0,-10.0,625.0,683.0,10,265,0,-1
96,102.66666666666667,108.66666666666667,-10.0,714.0,792.0,10,25,0,-1
97,64.0,85.33333333333333,30.0,28.0,89.0,10,0,237,0
98,20.0,124.66666666666667,10.0,0.0,1300.0,10,0,250,0
99,82.0,80.66666666666667,20.0,0.0,1380.0,10,0,403,0
100,69.33333333333333,45.333333333333336,10.0,0.0,1379.0,10,0,318,0
101,68.0,85.33333333333333,20.0,281.0,328.0,10,0,15,85.81144843761847
102,12.0,59.333333333333336,10.0,82.0,136.0,10,0,59,11.18286525019167
103,131.33333333333334,51.333333333333336,20.0,709.0,766.0,10,0,122,85.13174853234887
104,104.0,7.333333333333333,-10.0,1190.0,1240.0,10,320,0,-1
105,96.0,22.0,30.0,80.0,129.0,10,0,361,7.174490572453087
106,67.33333333333333,44.666666666666664,20.0,0.0,1378.0,10,0,163,0
