nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,100.0,100.0,20,0.0,3060.0,10,0,0,1.0
1,134.0,6.0,20.0,950.0,1070.0,10,0,291,518.9000728866097
2,63.0,58.0,20.0,164.0,284.0,10,0,97,87.6357563996139
3,64.0,52.0,-10.0,644.0,764.0,10,127,0,-1
4,139.0,7.0,20.0,432.0,552.0,10,0,111,286.556307101319
5,110.0,8.0,-21.0,1912.0,2032.0,10,114,0,-1
6,79.0,193.0,-10.0,758.0,878.0,10,253,0,-1
7,80.0,190.0,-23.0,1776.0,1896.0,10,397,0,-1
8,158.0,81.0,23.0,2038.0,2158.0,10,0,406,487.7463950610956
9,60.0,153.0,-30.0,389.0,509.0,10,143,0,-1
10,141.0,8.0,20.0,383.0,503.0,10,0,345,189.3780295523738
11,13.0,81.0,30.0,591.0,711.0,10,0,229,260.4186785051881
12,68.0,115.0,-28.0,2261.0,2381.0,10,322,0,-1
13,151.0,132.0,-10.0,658.0,778.0,10,306,0,-1
14,88.0,143.0,-12.0,2083.0,2203.0,10,358,0,-1
15,16.0,84.0,-20.0,692.0,812.0,10,352,0,-1
16,155.0,17.0,-17.0,385.0,505.0,10,55,0,-1
17,69.0,150.0,-12.0,2257.0,2377.0,10,33,0,-1
18,55.0,87.0,-14.0,813.0,933.0,10,85,0,-1
19,22.0,133.0,10.0,687.0,807.0,10,0,45,511.9793096843763
20,10.0,20.0,14.0,2355.0,2475.0,10,0,404,811.2364235246683
21,187.0,142.0,10.0,465.0,585.0,10,0,351,14.821765184072367
22,114.0,122.0,10.0,852.0,972.0,10,0,309,702.7224431200403
23,78.0,119.0,30.0,286.0,406.0,10,0,59,151.48337674655446
24,199.0,115.0,20.0,461.0,581.0,10,0,103,72.92524257700298
25,185.0,124.0,10.0,427.0,547.0,10,0,237,75.49342592834046
26,46.0,22.0,10.0,1617.0,1737.0,10,0,53,619.9971741702444
27,7.0,152.0,10.0,687.0,807.0,10,0,167,298.69542261648746
28,144.0,92.0,-12.0,2045.0,2165.0,10,378,0,-1
29,5.0,162.0,-20.0,495.0,615.0,10,256,0,-1
30,197.0,113.0,20.0,513.0,633.0,10,0,387,149.62596395881616
31,189.0,95.0,-30.0,537.0,657.0,10,44,0,-1
32,84.0,118.0,20.0,391.0,511.0,10,0,363,170.68691944570298
33,28.0,77.0,12.0,881.0,1001.0,10,0,17,732.7016554119716
34,105.0,26.0,-40.0,1292.0,1412.0,10,282,0,-1
35,113.0,100.0,5.0,921.0,1041.0,10,0,206,542.3961691399572
36,139.0,97.0,-6.0,2501.0,2621.0,10,376,0,-1
37,143.0,179.0,-40.0,1085.0,1205.0,10,192,0,-1
38,111.0,189.0,3.0,2011.0,2131.0,10,0,201,720.9513718491004
39,119.0,37.0,20.0,671.0,791.0,10,0,49,525.7307219969841
40,87.0,191.0,10.0,359.0,479.0,10,0,66,208.02119224157906
41,80.0,167.0,-30.0,887.0,1007.0,10,78,0,-1
42,23.0,137.0,-26.0,630.0,750.0,10,337,0,-1
43,181.0,70.0,-20.0,2099.0,2219.0,10,76,0,-1
44,178.0,123.0,30.0,265.0,385.0,10,0,31,121.71338889692437
45,45.0,142.0,-10.0,1871.0,1991.0,10,19,0,-1
46,151.0,66.0,11.0,295.0,415.0,10,0,271,121.38176890855758
47,68.0,50.0,10.0,545.0,665.0,10,0,257,42.60096916648017
48,159.0,196.0,6.0,952.0,1072.0,10,0,273,528.8981427187863
49,87.0,30.0,-20.0,752.0,872.0,10,39,0,-1
50,187.0,92.0,20.0,435.0,555.0,10,0,63,149.3472292517086
51,10.0,153.0,20.0,483.0,603.0,10,0,135,232.78918570917835
52,54.0,30.0,10.0,600.0,720.0,10,0,126,66.99511126162005
53,54.0,37.0,-10.0,2584.0,2704.0,10,26,0,-1
54,180.0,147.0,10.0,580.0,700.0,10,0,248,408.81232929941325
55,154.0,59.0,17.0,273.0,393.0,10,0,16,109.04663789012336
56,93.0,13.0,-22.0,580.0,700.0,10,151,0,-1
57,38.0,190.0,10.0,547.0,667.0,10,0,305,404.663181496461
58,104.0,88.0,-11.0,2909.0,3029.0,10,121,0,-1
59,78.0,169.0,-30.0,1153.0,1273.0,10,23,0,-1
60,127.0,143.0,-10.0,2165.0,2285.0,10,74,0,-1
61,24.0,131.0,-10.0,1234.0,1354.0,10,285,0,-1
62,82.0,194.0,10.0,705.0,825.0,10,0,83,133.39390745487984
63,165.0,117.0,-20.0,470.0,590.0,10,50,0,-1
64,23.0,176.0,-2.0,1414.0,1534.0,10,388,0,-1
65,55.0,24.0,-10.0,492.0,612.0,10,288,0,-1
66,148.0,157.0,-10.0,1271.0,1391.0,10,40,0,-1
67,186.0,91.0,10.0,390.0,510.0,10,0,235,309.5677731152838
68,26.0,138.0,-20.0,753.0,873.0,10,292,0,-1
69,78.0,184.0,-11.0,834.0,954.0,10,232,0,-1
70,165.0,181.0,22.0,355.0,475.0,10,0,223,170.56448453741766
71,11.0,151.0,20.0,434.0,554.0,10,0,79,28.30645392719878
72,103.0,66.0,20.0,339.0,459.0,10,0,140,87.52723007828463
73,188.0,125.0,-20.0,480.0,600.0,10,390,0,-1
74,197.0,140.0,10.0,452.0,572.0,10,0,60,385.21248375425347
75,100.0,70.0,30.0,60.0,180.0,10,0,308,0.0
76,83.0,118.0,20.0,347.0,467.0,10,0,43,120.46740386475088
