nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,66.66666666666667,66.66666666666667,20,0.0,3213.0,10,0,0,1.0
1,100.0,17.333333333333332,16.0,1065.0,1245.0,10,0,213,193.28576049616044
2,56.0,125.33333333333333,-19.0,1941.0,2082.0,10,239,0,-1
3,55.333333333333336,74.66666666666667,28.0,20.0,419.0,10,0,219,0
4,127.33333333333333,82.66666666666667,7.0,410.0,912.0,10,0,403,243.79295248563596
5,74.66666666666667,116.0,20.0,292.0,387.0,10,0,310,82.60539440783596
6,97.33333333333333,110.66666666666667,-27.0,1335.0,1716.0,10,50,0,-1
7,30.0,63.333333333333336,15.0,681.0,1048.0,10,0,52,564.5200377520151
8,54.0,122.0,11.0,179.0,633.0,10,0,340,37.212353538077224
9,6.666666666666667,40.0,-13.0,2017.0,2329.0,10,195,0,-1
10,94.66666666666667,18.0,11.0,1208.0,1872.0,10,0,288,408.58576205634876
11,122.66666666666667,73.33333333333333,23.0,648.0,921.0,10,0,223,152.5356994018129
12,18.666666666666668,84.66666666666667,-15.0,838.0,883.0,10,181,0,-1
13,44.666666666666664,84.66666666666667,-17.0,42.0,691.0,10,381,0,-1
14,10.666666666666666,94.0,-10.0,1954.0,2376.0,10,298,0,-1
15,98.66666666666667,104.66666666666667,-9.0,1104.0,1559.0,10,306,0,-1
16,102.66666666666667,122.66666666666667,-24.0,1193.0,1468.0,10,86,0,-1
17,5.333333333333333,59.333333333333336,-17.0,661.0,1124.0,10,396,0,-1
18,49.333333333333336,108.66666666666667,-17.0,2338.0,2901.0,10,106,0,-1
19,16.666666666666668,32.0,-18.0,1704.0,1951.0,10,348,0,-1
20,38.666666666666664,12.666666666666666,-22.0,632.0,942.0,10,33,0,-1
21,63.333333333333336,33.333333333333336,-23.0,813.0,1205.0,10,361,0,-1
22,86.66666666666667,99.33333333333333,-13.0,182.0,406.0,10,36,0,-1
23,52.0,78.66666666666667,-21.0,2185.0,2962.0,10,177,0,-1
24,57.333333333333336,46.0,-10.0,458.0,1068.0,10,84,0,-1
25,3.3333333333333335,81.33333333333333,15.0,1443.0,1579.0,10,0,328,1326.2657513893716
26,103.33333333333333,11.333333333333334,-14.0,425.0,465.0,10,397,0,-1
27,97.33333333333333,2.0,-21.0,1621.0,1953.0,10,114,0,-1
28,50.666666666666664,62.0,-21.0,1592.0,2262.0,10,89,0,-1
29,127.33333333333333,92.0,-25.0,725.0,772.0,10,41,0,-1
30,18.666666666666668,106.66666666666667,27.0,1551.0,1709.0,10,0,253,217.1229809849304
31,76.0,102.0,-21.0,1112.0,1825.0,10,318,0,-1
32,46.666666666666664,18.666666666666668,-9.0,1892.0,2218.0,10,56,0,-1
33,60.0,2.6666666666666665,22.0,439.0,508.0,10,0,20,77.00228265071853
34,35.333333333333336,116.66666666666667,28.0,694.0,1052.0,10,0,59,373.43374127658524
35,56.0,54.0,11.0,24.0,310.0,10,0,47,0
36,78.66666666666667,92.66666666666667,13.0,42.0,571.0,10,0,22,0
37,78.66666666666667,30.0,-11.0,1283.0,1672.0,10,121,0,-1
38,68.66666666666667,16.666666666666668,2.0,155.0,528.0,10,0,142,85.18837727114447
39,71.33333333333333,88.66666666666667,-23.0,1563.0,1956.0,10,265,0,-1
40,86.0,117.33333333333333,18.0,415.0,865.0,10,0,117,333.3955906762047
