nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,147.33333333333334,150.0,238.0,25.333333333333332,90.0,172.0,4387.0,4569.0,16.0,10,0
2,186.0,164.66666666666666,251.33333333333334,188.0,312.0,423.0,1565.0,1660.0,12.0,10,0
3,236.66666666666666,27.333333333333332,254.66666666666666,32.666666666666664,3343.0,3489.0,3470.0,3657.0,9.0,10,0
4,62.0,188.66666666666666,79.33333333333333,190.66666666666666,1335.0,1434.0,3280.0,3468.0,13.0,10,0
5,116.66666666666667,128.0,108.66666666666667,138.0,3681.0,3830.0,4480.0,4640.0,13.0,10,0
6,211.33333333333334,122.0,242.66666666666666,36.666666666666664,488.0,579.0,1344.0,1498.0,29.0,10,0
7,219.33333333333334,138.66666666666666,162.0,139.33333333333334,5276.0,5379.0,5522.0,5630.0,20.0,10,0
8,94.66666666666667,256.6666666666667,68.0,251.33333333333334,2142.0,2195.0,3933.0,4062.0,16.0,10,0
9,166.66666666666666,226.66666666666666,237.33333333333334,199.33333333333334,758.0,881.0,4216.0,4309.0,21.0,10,0
10,6.666666666666667,134.66666666666666,34.666666666666664,129.33333333333334,1298.0,1433.0,2221.0,2289.0,3.0,10,0
11,97.33333333333333,116.0,26.666666666666668,102.0,185.0,294.0,590.0,745.0,23.0,10,0
12,96.66666666666667,110.0,35.333333333333336,34.0,188.0,333.0,942.0,1054.0,13.0,10,0
13,185.33333333333334,176.66666666666666,141.33333333333334,131.33333333333334,2584.0,2725.0,3431.0,3518.0,23.0,10,0
14,228.66666666666666,239.33333333333334,225.33333333333334,9.333333333333334,1796.0,1972.0,4814.0,4916.0,26.0,10,0
15,8.666666666666666,111.33333333333333,25.333333333333332,194.0,717.0,884.0,2029.0,2160.0,42.0,10,0
16,119.33333333333333,83.33333333333333,12.0,68.0,251.0,372.0,915.0,1062.0,4.0,10,0
17,178.66666666666666,148.66666666666666,129.33333333333334,28.666666666666668,218.0,357.0,2862.0,3055.0,20.0,10,0
18,199.33333333333334,205.33333333333334,238.66666666666666,174.0,2234.0,2391.0,2983.0,3134.0,21.0,10,0
19,180.66666666666666,247.33333333333334,199.33333333333334,266.0,3010.0,3123.0,3086.0,3222.0,15.0,10,0
20,250.0,196.0,164.0,164.66666666666666,2439.0,2505.0,2688.0,2862.0,2.0,10,0
21,67.33333333333333,5.333333333333333,74.0,2.6666666666666665,1550.0,1669.0,2036.0,2167.0,3.0,10,0
22,201.33333333333334,182.66666666666666,238.0,134.66666666666666,1208.0,1249.0,1985.0,2129.0,15.0,10,0
23,87.33333333333333,183.33333333333334,213.33333333333334,110.66666666666667,2104.0,2247.0,2353.0,2454.0,30.0,10,0
24,160.0,134.0,127.33333333333333,111.33333333333333,3013.0,3138.0,3787.0,3946.0,13.0,10,0
25,235.33333333333334,43.333333333333336,221.33333333333334,82.66666666666667,1238.0,1328.0,1337.0,1453.0,24.0,10,0
26,70.66666666666667,201.33333333333334,27.333333333333332,224.66666666666666,501.0,609.0,2692.0,2779.0,3.0,10,0
27,254.0,96.0,253.33333333333334,96.66666666666667,1933.0,2103.0,2092.0,2210.0,18.0,10,0
28,222.66666666666666,66.66666666666667,211.33333333333334,45.333333333333336,4562.0,4657.0,4620.0,4782.0,21.0,10,0
29,45.333333333333336,166.66666666666666,120.0,239.33333333333334,2235.0,2396.0,3741.0,3910.0,14.0,10,0
30,94.66666666666667,158.66666666666666,104.66666666666667,146.66666666666666,4686.0,4854.0,5535.0,5594.0,3.0,10,0
31,92.0,204.0,56.666666666666664,85.33333333333333,3460.0,3571.0,5158.0,5265.0,1.0,10,0
32,10.666666666666666,196.0,45.333333333333336,143.33333333333334,1501.0,1643.0,3868.0,4024.0,21.0,10,0
33,137.33333333333334,4.666666666666667,104.0,21.333333333333332,3168.0,3303.0,3159.0,3284.0,8.0,10,0
34,228.66666666666666,223.33333333333334,243.33333333333334,202.0,3441.0,3502.0,3609.0,3725.0,18.0,10,0
35,90.0,256.0,220.0,235.33333333333334,957.0,1114.0,4752.0,4860.0,13.0,10,0
36,106.66666666666667,208.66666666666666,107.33333333333333,230.66666666666666,3412.0,3579.0,4272.0,4298.0,8.0,10,0
37,131.33333333333334,133.33333333333334,137.33333333333334,190.66666666666666,3.0,123.0,1929.0,2082.0,15.0,10,0
38,119.33333333333333,116.66666666666667,104.0,2.6666666666666665,51.0,211.0,864.0,940.0,2.0,10,0
39,247.33333333333334,264.0,217.33333333333334,223.33333333333334,2372.0,2559.0,3946.0,4023.0,5.0,10,0
40,4.0,41.333333333333336,54.666666666666664,52.0,3586.0,3709.0,4750.0,4856.0,23.0,10,0
41,231.33333333333334,39.333333333333336,24.666666666666668,14.0,1862.0,2028.0,3642.0,3748.0,23.0,10,0
42,118.0,116.0,44.0,78.66666666666667,50.0,228.0,2259.0,2377.0,10.0,10,0
43,94.66666666666667,252.66666666666666,56.0,147.33333333333334,3123.0,3239.0,4432.0,4511.0,11.0,10,0
44,38.0,82.66666666666667,114.0,112.0,588.0,708.0,5413.0,5533.0,24.0,10,0
45,150.66666666666666,34.666666666666664,138.0,123.33333333333333,1949.0,2132.0,4888.0,4995.0,17.0,10,0
46,32.0,185.33333333333334,61.333333333333336,170.0,638.0,809.0,1688.0,1824.0,36.0,10,0
47,146.66666666666666,224.66666666666666,210.66666666666666,255.33333333333334,1228.0,1388.0,3276.0,3372.0,23.0,10,0
48,91.33333333333333,88.0,190.66666666666666,205.33333333333334,847.0,1003.0,2504.0,2635.0,20.0,10,0
49,228.0,102.66666666666667,196.0,8.666666666666666,1617.0,1703.0,2367.0,2447.0,25.0,10,0
50,118.66666666666667,235.33333333333334,46.666666666666664,154.0,3825.0,3958.0,4391.0,4505.0,19.0,10,0
51,52.666666666666664,63.333333333333336,106.0,109.33333333333333,4887.0,5038.0,5354.0,5456.0,22.0,10,0
52,234.66666666666666,202.0,154.0,152.66666666666666,4258.0,4440.0,4826.0,4916.0,8.0,10,0
53,102.0,148.0,90.66666666666667,150.66666666666666,123.0,293.0,3995.0,4105.0,33.0,10,0
54,96.66666666666667,200.66666666666666,65.33333333333333,250.0,380.0,540.0,752.0,868.0,8.0,10,0
55,245.33333333333334,42.0,169.33333333333334,0.0,1675.0,1762.0,2687.0,2815.0,22.0,10,0
56,168.66666666666666,210.66666666666666,206.66666666666666,242.0,1685.0,1800.0,4210.0,4384.0,21.0,10,0
57,194.66666666666666,261.3333333333333,258.0,178.0,2661.0,2747.0,3555.0,3701.0,18.0,10,0
58,58.666666666666664,248.0,157.33333333333334,29.333333333333332,1415.0,1539.0,3111.0,3199.0,14.0,10,0
59,62.666666666666664,178.66666666666666,56.0,195.33333333333334,1431.0,1610.0,2213.0,2355.0,25.0,10,0
60,0.0,103.33333333333333,7.333333333333333,90.0,778.0,862.0,1038.0,1156.0,9.0,10,0
61,241.33333333333334,252.0,186.66666666666666,3.3333333333333335,1876.0,2023.0,4075.0,4173.0,17.0,10,0
62,176.66666666666666,84.66666666666667,232.0,126.0,345.0,436.0,1090.0,1179.0,35.0,10,0
63,172.66666666666666,190.0,199.33333333333334,234.0,337.0,491.0,667.0,778.0,14.0,10,0
64,1.3333333333333333,2.0,34.666666666666664,62.666666666666664,3153.0,3321.0,4511.0,4742.0,14.0,10,0
65,142.0,203.33333333333334,185.33333333333334,147.33333333333334,1967.0,2073.0,3619.0,3718.0,24.0,10,0
66,156.0,13.333333333333334,112.0,66.66666666666667,1715.0,1753.0,2512.0,2665.0,15.0,10,0
67,24.666666666666668,79.33333333333333,9.333333333333334,35.333333333333336,2111.0,2220.0,3243.0,3315.0,15.0,10,0
68,177.33333333333334,5.333333333333333,158.0,172.66666666666666,2299.0,2461.0,4682.0,4828.0,26.0,10,0
69,64.0,14.666666666666666,46.0,54.666666666666664,3234.0,3417.0,3532.0,3587.0,23.0,10,0
70,128.0,194.0,232.0,247.33333333333334,402.0,551.0,2603.0,2734.0,3.0,10,0
71,49.333333333333336,234.0,5.333333333333333,256.0,3843.0,3954.0,4055.0,4150.0,32.0,10,0
72,244.66666666666666,240.66666666666666,252.0,20.0,1944.0,2073.0,4396.0,4520.0,22.0,10,0
73,32.0,202.66666666666666,60.666666666666664,155.33333333333334,869.0,1088.0,1857.0,1992.0,15.0,10,0
74,83.33333333333333,116.66666666666667,142.0,221.33333333333334,657.0,756.0,2895.0,2966.0,20.0,10,0
75,201.33333333333334,200.0,202.66666666666666,212.66666666666666,3322.0,3454.0,3431.0,3579.0,17.0,10,0
