nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,297.0,365.0,271.0,343.0,2094.0,2637.0,3092.0,3561.0,20.0,10,0
2,85.0,208.0,60.0,239.0,115.0,597.0,2061.0,2548.0,20.0,10,0
3,123.0,175.0,82.0,179.0,1545.0,1847.0,3095.0,3602.0,30.0,10,0
4,128.0,161.0,132.0,172.0,1790.0,2190.0,1843.0,2341.0,10.0,10,0
5,279.0,111.0,278.0,109.0,270.0,728.0,393.0,789.0,10.0,10,0
6,117.0,170.0,85.0,189.0,1535.0,2053.0,2767.0,3318.0,20.0,10,0
7,96.0,113.0,76.0,139.0,597.0,1069.0,1538.0,2171.0,20.0,10,0
8,165.0,85.0,150.0,77.0,1518.0,1977.0,1686.0,2205.0,10.0,10,0
9,371.0,171.0,349.0,179.0,406.0,915.0,1067.0,1423.0,10.0,10,0
10,141.0,105.0,147.0,115.0,1806.0,2258.0,1916.0,2350.0,20.0,10,0
11,40.0,204.0,75.0,208.0,575.0,1110.0,2835.0,3326.0,20.0,10,0
12,287.0,233.0,236.0,249.0,1907.0,2486.0,3202.0,3661.0,10.0,10,0
13,113.0,92.0,100.0,71.0,277.0,752.0,1830.0,2366.0,30.0,10,0
14,271.0,375.0,283.0,362.0,1080.0,1576.0,2444.0,2870.0,30.0,10,0
15,201.0,206.0,132.0,360.0,6.0,574.0,733.0,1098.0,20.0,10,0
16,351.0,281.0,352.0,291.0,754.0,1087.0,1633.0,2131.0,20.0,10,0
17,392.0,106.0,368.0,125.0,565.0,990.0,1163.0,1576.0,20.0,10,0
18,243.0,86.0,216.0,84.0,121.0,921.0,1916.0,2488.0,20.0,10,0
19,211.0,34.0,183.0,37.0,1263.0,1767.0,2864.0,3349.0,20.0,10,0
20,235.0,115.0,210.0,93.0,292.0,856.0,1382.0,1885.0,20.0,10,0
21,277.0,376.0,273.0,345.0,1836.0,2247.0,3010.0,3457.0,20.0,10,0
22,61.0,222.0,150.0,178.0,1293.0,1758.0,2680.0,3242.0,20.0,10,0
23,195.0,184.0,190.0,186.0,513.0,873.0,574.0,1004.0,20.0,10,0
24,280.0,24.0,242.0,116.0,2213.0,2773.0,3243.0,3620.0,20.0,10,0
25,296.0,77.0,282.0,95.0,1160.0,1618.0,1949.0,2398.0,10.0,10,0
26,261.0,268.0,244.0,277.0,2672.0,3110.0,2789.0,3211.0,10.0,10,0
27,237.0,93.0,212.0,93.0,733.0,1353.0,1667.0,2157.0,40.0,10,0
28,228.0,162.0,223.0,189.0,1628.0,2108.0,2082.0,2653.0,30.0,10,0
29,379.0,136.0,379.0,124.0,1545.0,1979.0,1963.0,2340.0,20.0,10,0
30,50.0,248.0,72.0,221.0,1865.0,2357.0,2415.0,2791.0,20.0,10,0
31,73.0,195.0,66.0,202.0,539.0,1023.0,323.0,859.0,20.0,10,0
32,388.0,278.0,351.0,272.0,2079.0,2499.0,2448.0,3121.0,30.0,10,0
33,57.0,183.0,57.0,183.0,1989.0,2579.0,1989.0,2579.0,20.0,10,0
34,121.0,56.0,106.0,50.0,1151.0,1619.0,1193.0,1790.0,20.0,10,0
35,253.0,259.0,264.0,253.0,813.0,1237.0,1013.0,1621.0,10.0,10,0
36,70.0,184.0,199.0,190.0,130.0,445.0,2913.0,3340.0,20.0,10,0
37,278.0,40.0,255.0,15.0,178.0,625.0,282.0,873.0,20.0,10,0
38,258.0,387.0,270.0,355.0,1486.0,1968.0,2704.0,3196.0,10.0,10,0
39,384.0,111.0,380.0,135.0,709.0,1250.0,1604.0,2102.0,10.0,10,0
40,110.0,84.0,90.0,66.0,583.0,1008.0,1650.0,2162.0,10.0,10,0
41,355.0,192.0,366.0,195.0,155.0,584.0,188.0,695.0,10.0,10,0
42,69.0,218.0,77.0,209.0,2660.0,3109.0,3060.0,3475.0,30.0,10,0
43,93.0,65.0,108.0,95.0,1728.0,2271.0,2944.0,3402.0,40.0,10,0
44,187.0,92.0,183.0,156.0,2932.0,3319.0,2971.0,3493.0,30.0,10,0
45,140.0,69.0,182.0,78.0,1983.0,2493.0,2622.0,3047.0,30.0,10,0
46,244.0,358.0,237.0,373.0,210.0,697.0,297.0,842.0,10.0,10,0
47,130.0,263.0,134.0,251.0,94.0,737.0,2606.0,3157.0,10.0,10,0
48,137.0,288.0,136.0,240.0,756.0,1249.0,2281.0,2725.0,10.0,10,0
49,268.0,124.0,267.0,125.0,1167.0,1756.0,1111.0,1630.0,10.0,10,0
50,197.0,184.0,196.0,164.0,233.0,970.0,1236.0,1700.0,30.0,10,0
51,155.0,159.0,167.0,156.0,2379.0,2904.0,2582.0,3087.0,30.0,10,0
52,127.0,62.0,72.0,60.0,1033.0,1539.0,1517.0,2077.0,10.0,10,0
53,103.0,116.0,127.0,180.0,222.0,888.0,860.0,1357.0,20.0,10,0
54,127.0,350.0,151.0,352.0,853.0,1363.0,2816.0,3474.0,10.0,10,0
55,146.0,373.0,149.0,345.0,1988.0,2590.0,3138.0,3529.0,20.0,10,0
56,93.0,132.0,67.0,109.0,126.0,667.0,1414.0,2024.0,10.0,10,0
57,123.0,252.0,121.0,232.0,1671.0,2146.0,1962.0,2449.0,30.0,10,0
58,143.0,187.0,134.0,195.0,180.0,706.0,470.0,988.0,20.0,10,0
59,96.0,104.0,79.0,139.0,773.0,1283.0,2709.0,3239.0,20.0,10,0
60,116.0,90.0,112.0,65.0,192.0,650.0,833.0,1529.0,20.0,10,0
61,349.0,276.0,351.0,267.0,439.0,1012.0,2611.0,3147.0,40.0,10,0
62,16.0,56.0,34.0,58.0,1978.0,2366.0,2015.0,2546.0,30.0,10,0
63,312.0,217.0,268.0,224.0,2382.0,2741.0,3002.0,3530.0,20.0,10,0
64,143.0,180.0,79.0,178.0,2385.0,2742.0,3071.0,3580.0,30.0,10,0
65,59.0,190.0,63.0,184.0,1791.0,2317.0,2280.0,2660.0,10.0,10,0
