nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,156.0,24.666666666666668,162.66666666666666,37.333333333333336,0.0,1397.0,0.0,1413.0,12.0,10,0
2,163.33333333333334,70.66666666666667,162.66666666666666,76.0,0.0,1459.0,0.0,1467.0,20.0,10,0
3,156.0,141.33333333333334,155.33333333333334,142.66666666666666,0.0,1527.0,0.0,1528.0,10.0,10,0
4,263.3333333333333,226.66666666666666,244.0,226.66666666666666,0.0,1323.0,0.0,1346.0,24.0,10,0
5,152.66666666666666,247.33333333333334,152.66666666666666,247.33333333333334,0.0,1390.0,0.0,1390.0,7.0,10,0
6,256.0,165.33333333333334,250.66666666666666,169.33333333333334,0.0,1373.0,0.0,1379.0,35.0,10,0
7,208.66666666666666,129.33333333333334,184.66666666666666,108.66666666666667,139.0,169.0,0.0,1478.0,10.0,10,0
8,83.33333333333333,63.333333333333336,34.666666666666664,62.666666666666664,0.0,1434.0,0.0,1381.0,10.0,10,0
9,59.333333333333336,101.33333333333333,58.666666666666664,100.0,0.0,1443.0,0.0,1441.0,20.0,10,0
10,148.0,188.66666666666666,145.33333333333334,189.33333333333334,0.0,1478.0,0.0,1478.0,20.0,10,0
11,226.66666666666666,184.0,232.0,186.0,0.0,1404.0,0.0,1396.0,43.0,10,0
12,118.66666666666667,68.66666666666667,137.33333333333334,70.66666666666667,0.0,1464.0,0.0,1469.0,10.0,10,0
13,247.33333333333334,162.66666666666666,250.0,164.66666666666666,0.0,1387.0,181.0,211.0,20.0,10,0
14,75.33333333333333,119.33333333333333,81.33333333333333,122.0,196.0,226.0,0.0,1484.0,10.0,10,0
15,232.0,186.66666666666666,225.33333333333334,193.33333333333334,217.0,247.0,0.0,1399.0,10.0,10,0
16,164.66666666666666,251.33333333333334,148.66666666666666,248.0,1215.0,1245.0,0.0,1390.0,28.0,10,0
17,240.66666666666666,191.33333333333334,250.0,196.0,0.0,1380.0,0.0,1365.0,13.0,10,0
18,16.0,38.0,4.0,41.333333333333336,0.0,1337.0,0.0,1325.0,18.0,10,0
19,38.0,254.0,24.666666666666668,264.6666666666667,0.0,1333.0,825.0,855.0,22.0,10,0
20,239.33333333333334,15.333333333333334,242.66666666666666,18.0,237.0,267.0,0.0,1325.0,30.0,10,0
21,61.333333333333336,108.0,9.333333333333334,134.0,0.0,1449.0,216.0,246.0,20.0,10,0
22,216.66666666666666,196.0,213.33333333333334,248.66666666666666,0.0,1407.0,0.0,1353.0,22.0,10,0
23,27.333333333333332,254.66666666666666,52.666666666666664,229.33333333333334,0.0,1322.0,0.0,1375.0,20.0,10,0
24,187.33333333333334,103.33333333333333,216.66666666666666,86.66666666666667,137.0,167.0,1038.0,1068.0,10.0,10,0
25,256.0,31.333333333333332,260.6666666666667,28.0,0.0,1324.0,964.0,994.0,31.0,10,0
26,76.0,118.66666666666667,77.33333333333333,120.66666666666667,207.0,237.0,221.0,251.0,10.0,10,0
