nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,221.0,225.0,326.0,374.0,32.0,508.0,2142.0,2599.0,16.0,10,0
2,279.0,247.0,381.0,290.0,124.0,611.0,1727.0,2147.0,12.0,10,0
3,355.0,41.0,338.0,5.0,3190.0,3642.0,3921.0,4331.0,9.0,10,0
4,78.0,261.0,93.0,283.0,264.0,828.0,1145.0,1624.0,32.0,10,0
5,105.0,254.0,163.0,207.0,1483.0,1907.0,4365.0,4754.0,12.0,10,0
6,397.0,73.0,364.0,55.0,730.0,1145.0,1135.0,1707.0,15.0,10,0
7,294.0,184.0,329.0,208.0,4102.0,4602.0,5071.0,5583.0,18.0,10,0
8,41.0,340.0,102.0,377.0,3221.0,3799.0,3805.0,4189.0,26.0,10,0
9,356.0,299.0,244.0,285.0,3996.0,4529.0,5122.0,5538.0,31.0,10,0
10,2.0,200.0,10.0,202.0,1185.0,1666.0,1122.0,1608.0,35.0,10,0
11,40.0,153.0,18.0,102.0,447.0,887.0,715.0,1263.0,15.0,10,0
12,145.0,165.0,56.0,97.0,65.0,499.0,3619.0,4032.0,13.0,10,0
13,248.0,126.0,278.0,265.0,2470.0,2864.0,2448.0,2861.0,23.0,10,0
14,396.0,106.0,338.0,14.0,926.0,1355.0,4671.0,5059.0,18.0,10,0
15,13.0,167.0,81.0,156.0,531.0,1070.0,1576.0,2027.0,42.0,10,0
16,179.0,125.0,162.0,94.0,82.0,542.0,242.0,658.0,4.0,10,0
17,194.0,43.0,400.0,109.0,2728.0,3189.0,3213.0,3686.0,26.0,10,0
18,378.0,118.0,358.0,261.0,2735.0,3202.0,2855.0,3263.0,12.0,10,0
19,367.0,361.0,299.0,399.0,1803.0,2213.0,2897.0,3411.0,22.0,10,0
20,246.0,247.0,287.0,225.0,2590.0,2961.0,2821.0,3264.0,21.0,10,0
21,362.0,378.0,343.0,359.0,1594.0,2306.0,1626.0,2143.0,17.0,10,0
22,101.0,8.0,116.0,102.0,1374.0,1846.0,3077.0,3554.0,3.0,10,0
23,297.0,240.0,302.0,274.0,937.0,1263.0,931.0,1525.0,37.0,10,0
24,131.0,275.0,160.0,313.0,1957.0,2393.0,3252.0,3738.0,30.0,10,0
25,191.0,167.0,175.0,192.0,3643.0,4089.0,3515.0,3996.0,17.0,10,0
26,332.0,124.0,342.0,154.0,1109.0,1681.0,1433.0,1886.0,22.0,10,0
27,106.0,302.0,57.0,381.0,314.0,795.0,786.0,1166.0,3.0,10,0
28,138.0,143.0,380.0,145.0,127.0,648.0,1926.0,2375.0,17.0,10,0
29,286.0,44.0,334.0,100.0,2114.0,2532.0,4338.0,4881.0,18.0,10,0
30,193.0,390.0,180.0,359.0,3924.0,4472.0,3583.0,4068.0,21.0,10,0
31,136.0,373.0,142.0,238.0,2268.0,2767.0,4553.0,4986.0,33.0,10,0
32,146.0,320.0,138.0,306.0,1810.0,2283.0,3302.0,3728.0,22.0,10,0
33,153.0,315.0,16.0,294.0,215.0,779.0,1354.0,1790.0,16.0,10,0
34,206.0,7.0,352.0,156.0,3011.0,3459.0,3407.0,3895.0,8.0,10,0
35,220.0,337.0,299.0,308.0,1045.0,1572.0,2074.0,2552.0,23.0,10,0
36,343.0,335.0,316.0,327.0,3243.0,3701.0,2876.0,3352.0,18.0,10,0
37,135.0,384.0,50.0,385.0,763.0,1309.0,3112.0,3593.0,13.0,10,0
38,140.0,387.0,161.0,346.0,581.0,1086.0,4029.0,4542.0,8.0,10,0
39,309.0,274.0,206.0,286.0,1170.0,1674.0,1708.0,2302.0,23.0,10,0
40,137.0,132.0,156.0,4.0,660.0,1189.0,700.0,1103.0,20.0,10,0
41,390.0,357.0,326.0,335.0,4017.0,4434.0,3717.0,4252.0,13.0,10,0
42,82.0,78.0,165.0,126.0,4559.0,5047.0,4790.0,5269.0,20.0,10,0
43,37.0,21.0,6.0,62.0,3463.0,3927.0,3428.0,3868.0,24.0,10,0
44,177.0,174.0,85.0,128.0,34.0,419.0,4962.0,5460.0,10.0,10,0
45,84.0,221.0,84.0,221.0,4254.0,4690.0,4254.0,4690.0,22.0,10,0
46,124.0,221.0,171.0,168.0,3862.0,4283.0,5244.0,5701.0,27.0,10,0
47,234.0,73.0,207.0,185.0,452.0,908.0,4688.0,5194.0,8.0,10,0
48,45.0,291.0,92.0,255.0,635.0,1193.0,1495.0,2017.0,18.0,10,0
49,353.0,65.0,377.0,72.0,1095.0,1471.0,5081.0,5504.0,24.0,10,0
50,26.0,199.0,70.0,231.0,3096.0,3484.0,4177.0,4720.0,26.0,10,0
51,79.0,95.0,166.0,115.0,4708.0,5218.0,4774.0,5336.0,22.0,10,0
52,352.0,303.0,228.0,341.0,4116.0,4581.0,3833.0,4345.0,8.0,10,0
53,136.0,226.0,159.0,164.0,3798.0,4302.0,5160.0,5650.0,7.0,10,0
54,343.0,184.0,243.0,209.0,4321.0,4780.0,5400.0,5752.0,17.0,10,0
55,151.0,231.0,145.0,301.0,191.0,564.0,247.0,673.0,10.0,10,0
56,254.0,0.0,231.0,6.0,2519.0,2982.0,2605.0,3123.0,4.0,10,0
57,310.0,363.0,231.0,229.0,4042.0,4551.0,4607.0,5134.0,20.0,10,0
58,359.0,157.0,387.0,267.0,3043.0,3555.0,3371.0,3884.0,5.0,10,0
59,236.0,44.0,325.0,130.0,2911.0,3400.0,3967.0,4459.0,12.0,10,0
60,94.0,268.0,74.0,231.0,1285.0,1756.0,1713.0,2195.0,25.0,10,0
61,44.0,277.0,84.0,293.0,1930.0,2461.0,2000.0,2568.0,9.0,10,0
62,11.0,135.0,340.0,276.0,858.0,1336.0,3299.0,3762.0,28.0,10,0
63,280.0,5.0,232.0,131.0,3895.0,4354.0,4381.0,4825.0,9.0,10,0
64,265.0,127.0,324.0,184.0,132.0,650.0,262.0,822.0,35.0,10,0
65,259.0,285.0,316.0,383.0,131.0,696.0,3049.0,3599.0,14.0,10,0
66,52.0,94.0,52.0,94.0,4421.0,4832.0,4421.0,4832.0,14.0,10,0
67,278.0,221.0,231.0,36.0,3418.0,3918.0,3931.0,4435.0,27.0,10,0
68,107.0,98.0,168.0,100.0,408.0,777.0,2297.0,2879.0,21.0,10,0
69,30.0,39.0,14.0,53.0,1294.0,1770.0,2986.0,3572.0,8.0,10,0
70,302.0,300.0,237.0,259.0,3167.0,3610.0,4504.0,5006.0,17.0,10,0
71,69.0,82.0,33.0,226.0,3341.0,3778.0,4576.0,5084.0,11.0,10,0
72,192.0,291.0,87.0,378.0,291.0,661.0,1317.0,1741.0,3.0,10,0
73,12.0,368.0,8.0,384.0,2914.0,3378.0,3881.0,4324.0,12.0,10,0
74,91.0,233.0,91.0,233.0,1662.0,2188.0,1662.0,2188.0,25.0,10,0
75,192.0,200.0,125.0,175.0,8.0,536.0,525.0,887.0,22.0,10,0
76,304.0,319.0,239.0,252.0,3294.0,3716.0,5151.0,5628.0,14.0,10,0
77,241.0,275.0,218.0,134.0,2585.0,3104.0,4895.0,5424.0,18.0,10,0
78,193.0,29.0,203.0,40.0,2888.0,3288.0,2962.0,3491.0,16.0,10,0
79,169.0,352.0,80.0,392.0,809.0,1303.0,2002.0,2400.0,7.0,10,0
80,303.0,142.0,300.0,64.0,4163.0,4576.0,4406.0,4971.0,10.0,10,0
81,223.0,41.0,327.0,11.0,2055.0,2472.0,2192.0,2651.0,19.0,10,0
82,299.0,351.0,353.0,357.0,484.0,961.0,661.0,1221.0,14.0,10,0
83,311.0,344.0,311.0,356.0,552.0,1067.0,511.0,1020.0,26.0,10,0
84,267.0,295.0,229.0,105.0,2778.0,3192.0,3246.0,3715.0,20.0,10,0
85,351.0,199.0,362.0,207.0,2962.0,3494.0,3028.0,3459.0,4.0,10,0
86,294.0,13.0,344.0,154.0,2154.0,2660.0,3788.0,4318.0,26.0,10,0
87,4.0,60.0,39.0,34.0,769.0,1271.0,823.0,1235.0,29.0,10,0
88,68.0,250.0,68.0,250.0,2113.0,2518.0,2113.0,2518.0,14.0,10,0
89,268.0,223.0,357.0,202.0,71.0,505.0,1834.0,2279.0,20.0,10,0
