nid,px,py,dx,dy,pready,pdue,dready,ddue,demand,service_time,time
1,221.0,225.0,394.0,299.0,90.0,172.0,0.0,6524.0,16.0,10,0
2,279.0,247.0,321.0,287.0,312.0,423.0,0.0,6592.0,12.0,10,0
3,355.0,41.0,334.0,100.0,3343.0,3489.0,0.0,6574.0,9.0,10,0
4,93.0,283.0,145.0,301.0,0.0,6606.0,0.0,6626.0,13.0,10,0
5,163.0,207.0,86.0,112.0,0.0,6704.0,0.0,6597.0,6.0,10,0
6,359.0,42.0,364.0,55.0,0.0,6517.0,0.0,6523.0,10.0,10,0
7,329.0,208.0,336.0,201.0,0.0,6612.0,0.0,6605.0,20.0,10,0
8,102.0,377.0,108.0,395.0,0.0,6539.0,0.0,6526.0,16.0,10,0
9,299.0,399.0,356.0,299.0,0.0,6519.0,0.0,6557.0,11.0,10,0
10,56.0,156.0,10.0,202.0,0.0,6591.0,0.0,6551.0,19.0,10,0
11,40.0,153.0,18.0,102.0,590.0,745.0,915.0,1062.0,15.0,10,0
12,145.0,165.0,202.0,6.0,188.0,333.0,0.0,6547.0,13.0,10,0
13,294.0,249.0,278.0,265.0,1869.0,2019.0,2584.0,2725.0,8.0,10,0
14,338.0,5.0,338.0,14.0,4009.0,4244.0,4814.0,4916.0,23.0,10,0
15,74.0,231.0,13.0,167.0,1889.0,2019.0,0.0,6552.0,11.0,10,0
16,179.0,125.0,274.0,7.0,251.0,372.0,0.0,6535.0,4.0,10,0
17,194.0,43.0,170.0,114.0,2862.0,3055.0,0.0,6650.0,26.0,10,0
18,358.0,261.0,350.0,214.0,0.0,6572.0,0.0,6591.0,19.0,10,0
19,246.0,247.0,246.0,244.0,2688.0,2862.0,2677.0,2873.0,21.0,10,0
20,343.0,359.0,372.0,382.0,0.0,6528.0,2513.0,2610.0,26.0,10,0
21,101.0,8.0,137.0,68.0,0.0,6525.0,0.0,6595.0,3.0,10,0
22,302.0,274.0,340.0,276.0,0.0,6615.0,3453.0,3608.0,15.0,10,0
23,268.0,223.0,131.0,275.0,0.0,6670.0,2104.0,2247.0,20.0,10,0
24,319.0,160.0,191.0,167.0,649.0,813.0,3787.0,3946.0,26.0,10,0
25,332.0,124.0,138.0,143.0,1337.0,1453.0,0.0,6657.0,22.0,10,0
26,169.0,235.0,106.0,302.0,132.0,243.0,501.0,609.0,35.0,10,0
27,380.0,145.0,374.0,175.0,2092.0,2210.0,0.0,6566.0,31.0,10,0
28,103.0,361.0,180.0,359.0,1804.0,1992.0,3741.0,3910.0,25.0,10,0
29,26.0,260.0,142.0,238.0,0.0,6557.0,4686.0,4854.0,16.0,10,0
30,97.0,387.0,138.0,306.0,2227.0,2382.0,3460.0,3571.0,37.0,10,0
31,16.0,294.0,94.0,165.0,1501.0,1643.0,0.0,6630.0,21.0,10,0
32,219.0,49.0,206.0,7.0,0.0,6589.0,3168.0,3303.0,23.0,10,0
33,299.0,308.0,291.0,304.0,0.0,6595.0,0.0,6603.0,21.0,10,0
34,279.0,262.0,343.0,335.0,340.0,464.0,0.0,6545.0,19.0,10,0
35,215.0,260.0,135.0,384.0,217.0,278.0,957.0,1114.0,9.0,10,0
36,161.0,346.0,166.0,357.0,4272.0,4298.0,4834.0,4992.0,7.0,10,0
37,162.0,316.0,206.0,286.0,2393.0,2499.0,0.0,6655.0,30.0,10,0
38,156.0,4.0,266.0,13.0,864.0,940.0,0.0,6543.0,25.0,10,0
39,398.0,325.0,326.0,335.0,3510.0,3608.0,3946.0,4023.0,22.0,10,0
40,254.0,0.0,82.0,78.0,2687.0,2815.0,0.0,6572.0,4.0,10,0
41,56.0,97.0,37.0,21.0,0.0,6564.0,0.0,6499.0,19.0,10,0
42,177.0,174.0,102.0,42.0,50.0,228.0,728.0,847.0,10.0,10,0
43,74.0,87.0,84.0,221.0,0.0,6572.0,4432.0,4511.0,9.0,10,0
44,171.0,168.0,91.0,61.0,0.0,6698.0,5895.0,6032.0,14.0,10,0
45,256.0,145.0,207.0,185.0,4566.0,4705.0,0.0,6725.0,12.0,10,0
46,92.0,255.0,5.0,266.0,0.0,6620.0,0.0,6536.0,30.0,10,0
47,220.0,337.0,322.0,281.0,1228.0,1388.0,0.0,6595.0,23.0,10,0
48,137.0,132.0,170.0,176.0,0.0,6649.0,0.0,6703.0,20.0,10,0
49,338.0,150.0,342.0,154.0,3039.0,3225.0,0.0,6592.0,16.0,10,0
50,353.0,65.0,378.0,30.0,1238.0,1328.0,0.0,6495.0,24.0,10,0
51,70.0,231.0,49.0,222.0,4391.0,4505.0,4523.0,4616.0,16.0,10,0
52,319.0,115.0,79.0,95.0,0.0,6595.0,4887.0,5038.0,16.0,10,0
53,352.0,303.0,351.0,199.0,4258.0,4440.0,0.0,6590.0,8.0,10,0
54,273.0,118.0,136.0,226.0,0.0,6632.0,3995.0,4105.0,34.0,10,0
55,348.0,189.0,243.0,209.0,0.0,6593.0,0.0,6698.0,17.0,10,0
56,338.0,315.0,310.0,363.0,3814.0,3923.0,4210.0,4384.0,9.0,10,0
